,bvp_peaks,bvp_iqr,bvp_n_above_mean,bvp_skewness,bvp_perm_entropy,bvp_iqr_5_95,bvp_rms,bvp_mean,bvp_entropy,bvp_sum,bvp_energy,bvp_pct_95,bvp_std,bvp_n_below_mean,bvp_max,bvp_pct_5,bvp_ptp,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_n_sign_changes,bvp_min
0,-0.08372703412073493 +/- 0.008587932926474704,-0.017847769028871398 +/- 0.004004667952285714,0.05758530183727034 +/- 0.005755397430458854,-0.0040419947506561745 +/- 0.0034824164389757463,-0.03753280839895014 +/- 0.008422702634049062,-0.0014698162729658848 +/- 0.0006556428344775164,0.004671916010498678 +/- 0.001112316015769923,0.0 +/- 0.0,0.0 +/- 0.0,5.249343832021136e-05 +/- 0.000282685816647488,0.00430446194225721 +/- 0.0008720864947945562,0.012388451443569554 +/- 0.0014318300994210892,-0.020577427821522314 +/- 0.0017219128049193384,0.02052493438320211 +/- 0.004993502988120298,0.006719160104986877 +/- 0.004078304377859325,0.016325459317585285 +/- 0.0018252324042744028,-0.06992125984251969 +/- 0.0037693066815782154,-0.0040419947506561745 +/- 0.0009107271166875381,-0.038530183727034116 +/- 0.003321636119591892,-0.033753280839895025 +/- 0.004140331556264772,0.001889763779527559 +/- 0.00263724024925574,-0.04377952755905512 +/- 0.004817971193945931
