,bvp_peaks,bvp_pct_95,bvp_n_sign_changes,bvp_skewness,bvp_ptp,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_sum,bvp_std,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_max,bvp_rms,bvp_energy,bvp_min,bvp_iqr,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.03351149118118655 +/- 0.0038322163057708945,-0.004115446285408863 +/- 0.0010154997327632166,0.0034206306787814113 +/- 0.001100548384926465,0.006039551042223423 +/- 0.0010154997327632405,0.0008551576696953611 +/- 0.0011758417958311006,-0.006520577231427027 +/- 0.001282736504543029,0.0 +/- 0.0,-0.0014430785676109003 +/- 0.0006781709000774636,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005344735435595771 +/- 0.000985520519218911,0.0003206841261357729 +/- 0.0007633809116561044,-0.01656867985034739 +/- 0.0013937364842763543,0.0017103153393907221 +/- 0.0010635889226153134,-0.0023516835916622012 +/- 0.001074278527110725,-0.002618920363441979 +/- 0.0008088052351908845,0.0010689470871191875 +/- 0.0008280028532779012,-0.0030999465526456273 +/- 0.000748262960983421,-0.0001068947087119021 +/- 0.002081017887111888,0.001603420630678798 +/- 0.0015304993119483101,0.008177445216461809 +/- 0.001757272284636414,-0.004543025120256538 +/- 0.00221983534551525
