,bvp_peaks,bvp_pct_95,bvp_n_sign_changes,bvp_skewness,bvp_ptp,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_sum,bvp_std,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_max,bvp_rms,bvp_energy,bvp_min,bvp_iqr,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.05936675461741429 +/- 0.005886921384504279,0.0009498680738786458 +/- 0.0013720316622691411,-0.0017414248021107802 +/- 0.0009454603096131258,-0.00026385224274402266 +/- 0.0017221286408528648,0.002532981530343037 +/- 0.0014888375704132672,-0.0004221635883904784 +/- 0.0009956708318793193,-0.00026385224274405594 +/- 0.00042544895769384294,-0.005699208443271731 +/- 0.0010232569619876052,0.0 +/- 0.0,0.0 +/- 0.0002359966203165939,-0.00015831134564640026 +/- 0.0014747428614756836,0.00031662269129290044 +/- 0.0013801263145775309,0.004432717678100296 +/- 0.002661640150484109,0.0003693931398417338 +/- 0.0012498912171321431,0.0005277044854881785 +/- 0.0020024977267556958,0.0007387862796834344 +/- 0.0011119423485860531,0.00047493403693934513 +/- 0.0014248021108179492,-0.00443271767810024 +/- 0.0011367102495270578,0.0015831134564643912 +/- 0.001873165102828372,0.01810026385224277 +/- 0.002553239135282947,0.02353562005277048 +/- 0.002228887818674726,-0.010976253298153004 +/- 0.002517543101187678
