,bvp_peaks,bvp_pct_95,bvp_n_sign_changes,bvp_skewness,bvp_ptp,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_sum,bvp_std,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_max,bvp_rms,bvp_energy,bvp_min,bvp_iqr,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.013998035363457806 +/- 0.0017743017552247938,0.008693516699410663 +/- 0.0013188331613062261,0.007318271119842845 +/- 0.0018039653901971492,0.0033398821218074914 +/- 0.003380088513572747,0.001669941060903768 +/- 0.0020861257938698573,0.0015717092337917849 +/- 0.0020464309092337704,0.0004911591355599599 +/- 0.0008218664307800315,9.82318271120275e-05 +/- 0.001754476532366584,0.0 +/- 0.0,-9.823182711196087e-05 +/- 0.0006134575636933554,-0.0007367387033398343 +/- 0.0013041176863803376,-0.0008349705304518396 +/- 0.0013900758053128621,-0.002357563850687594 +/- 0.0035608190491928835,-0.0029469548133594812 +/- 0.0022932450942885377,-0.00397838899803532 +/- 0.002100530921448251,-0.004813359528487204 +/- 0.0012579811861361154,-0.006335952848722936 +/- 0.0017358150340935376,-0.008939096267190527 +/- 0.0022486293010333183,-0.010117878192534346 +/- 0.0026830059496557378,-0.019155206286836902 +/- 0.004812357058513127,-0.021709233791748495 +/- 0.0032933309654695933,-0.04248526522593317 +/- 0.005377014969182232
