,bvp_rms,bvp_std,bvp_lineintegral,bvp_max,bvp_pct_95,bvp_iqr_5_95,bvp_entropy,bvp_pct_5,bvp_mean,bvp_sum,bvp_skewness,bvp_ptp,bvp_kurtosis,bvp_n_sign_changes,bvp_peaks,bvp_min,bvp_iqr,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.3189203634420096 +/- 0.006886417314881686,0.4732228754676643 +/- 0.007367984836040915,0.06092998396579369 +/- 0.005481937532852203,0.013842864778193454 +/- 0.0020204231075826615,0.061197220737573464 +/- 0.004905815005528021,0.0316942811330839 +/- 0.004433553887202671,0.0 +/- 0.0,0.006520577231427039 +/- 0.0010635889226153078,0.0007482629609834035 +/- 0.00042757883484764725,0.0007482629609834035 +/- 0.00042757883484764725,0.002191341528594337 +/- 0.0005580067615666004,0.016141101015499714 +/- 0.0017036213202040785,0.0004275788348476639 +/- 0.0008210738372922104,0.03618385889898449 +/- 0.003734054190210268,0.022127204703367175 +/- 0.003072176988391226,0.017263495456974885 +/- 0.001707808156993092,0.025708177445216453 +/- 0.0029122678195243703,0.005451630144307851 +/- 0.002277635035025409,0.02025654730090858 +/- 0.0026449691141974684,0.002565473009086028 +/- 0.0023758536366534373,0.020684126135756254 +/- 0.002976302681416535,0.020684126135756254 +/- 0.002976302681416535
