,bvp_peaks,bvp_pct_95,bvp_n_sign_changes,bvp_skewness,bvp_ptp,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_sum,bvp_std,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_max,bvp_rms,bvp_energy,bvp_min,bvp_iqr,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,-0.04993975903614454 +/- 0.0030533315415600466,-0.006024096385542155 +/- 0.0023486251433274623,0.005180722891566303 +/- 0.0011493243390565534,0.007349397590361495 +/- 0.0015192193027612677,0.003915662650602447 +/- 0.0019286518787448457,-0.009638554216867445 +/- 0.002254010473960201,0.0001204819277108804 +/- 0.0006488150370041607,0.0030120481927710997 +/- 0.002104126409225668,0.0 +/- 0.0,0.00042168674698799257 +/- 0.0003857303757489917,0.009397590361445819 +/- 0.002107572974040452,-0.018132530120481872 +/- 0.002355568047712923,-0.03728915662650599 +/- 0.0023401113975367537,0.0006626506024096646 +/- 0.00299331524067586,-0.006927710843373447 +/- 0.0028159026247036854,0.006927710843373536 +/- 0.0023831374029942972,-0.002228915662650555 +/- 0.0019248849769482564,-0.0028313253012047903 +/- 0.001924884976948258,-0.0022891566265059947 +/- 0.0037017569869246298,-0.02343373493975901 +/- 0.006902520992483559,-0.029277108433734912 +/- 0.008087559733416115,-0.04716867469879514 +/- 0.0045644209010878645
