,bvp_rms,bvp_min,bvp_peaks,bvp_iqr_5_95,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_pct_95,bvp_entropy,bvp_ptp,bvp_energy,bvp_sum,bvp_svd_entropy,bvp_mean,bvp_max,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean
0,0.0 +/- 0.0,-0.017103153393906945 +/- 0.0026616567820392863,0.038268305718866955 +/- 0.004691204330837347,0.00037413148049173504 +/- 0.0003422300501033234,0.0 +/- 0.0,0.031106360235168395 +/- 0.0021749855638028537,0.003527525387493358 +/- 0.0015891040884359739,0.005986103687867506 +/- 0.0017532035774299093,0.006092998396579408 +/- 0.0020450161913104317,0.0 +/- 0.0,0.018866916087653708 +/- 0.0020981065127087667,-0.0006413682522714348 +/- 0.00021378941742384862,0.00010689470871193541 +/- 0.0003206841261357507,0.025868519508284393 +/- 0.0045238063002669875,-0.0010154997327631698 +/- 0.00016034206306788645,0.0020309994655264953 +/- 0.0020253656142700653,0.01154462854088727 +/- 0.0021932960479618645,0.0006413682522715347 +/- 0.0006232979043127049,-0.0016568679850347046 +/- 0.0019919449656423567,0.023089257081774495 +/- 0.0026161920364554552,0.013949759486905444 +/- 0.004656059150138369,0.06814537680384825 +/- 0.005404529240020488
