,bvp_rms,bvp_std,bvp_lineintegral,bvp_max,bvp_pct_95,bvp_iqr_5_95,bvp_entropy,bvp_pct_5,bvp_mean,bvp_sum,bvp_skewness,bvp_ptp,bvp_kurtosis,bvp_n_sign_changes,bvp_peaks,bvp_min,bvp_iqr,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.524960753532182 +/- 0.007949129608271363,0.33422291993720565 +/- 0.007247278246525526,0.13260073260073263 +/- 0.006053858655773759,0.01894296180010464 +/- 0.001700478996260782,0.12260596546310834 +/- 0.0049535614126797875,0.06007326007326006 +/- 0.00480056303136774,0.0 +/- 0.0,0.014024071166928298 +/- 0.0018838304552590448,0.0008372579801151136 +/- 0.0007474022426523085,0.0008372579801151136 +/- 0.0007474022426523085,0.0037676609105180446 +/- 0.0025933043837496443,0.027577184720041857 +/- 0.0025534009207233547,-0.002250130821559404 +/- 0.00238712605504073,0.01883830455259027 +/- 0.0022929254108013104,0.03296703296703295 +/- 0.0030151460577473427,0.03218210361067504 +/- 0.0023663880805013236,0.0890633176347462 +/- 0.0029116541587113575,-0.00047095761381475975 +/- 0.0027436372012388075,0.019780219780219765 +/- 0.0022543861045042418,0.06410256410256408 +/- 0.003612191492500749,0.014390371533228663 +/- 0.004533302097449198,0.014390371533228663 +/- 0.004533302097449198
