,bvp_rms,bvp_std,bvp_lineintegral,bvp_max,bvp_pct_95,bvp_iqr_5_95,bvp_entropy,bvp_pct_5,bvp_mean,bvp_sum,bvp_skewness,bvp_ptp,bvp_kurtosis,bvp_n_sign_changes,bvp_peaks,bvp_min,bvp_iqr,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.2699322563835331 +/- 0.009157220484205865,0.5353309015112039 +/- 0.007715342433206188,0.05742574257425748 +/- 0.004475437322268659,-0.0006774361646690541 +/- 0.0008735307250776574,0.00859822824387706 +/- 0.0017478384399425312,0.038926524231370566 +/- 0.004070291732189373,0.0 +/- 0.0,0.1619072433559146 +/- 0.006361107464732398,-0.00020844189682124316 +/- 0.0003456617811730605,-0.00020844189682124316 +/- 0.0003456617811730605,0.005575820739968785 +/- 0.002455835678571787,-0.0019280875455966128 +/- 0.0020980533756328554,0.009900990099009955 +/- 0.002210860180885517,0.023501823866597226 +/- 0.0020509295105945007,0.012245961438249131 +/- 0.004520414688092105,-0.005992704533611193 +/- 0.0025126760711289414,0.01193329859301725 +/- 0.004165253800602941,0.004585721730067804 +/- 0.0011605553648420957,0.004898384575299675 +/- 0.0030492420715638757,0.02928608650338723 +/- 0.002861809321051811,0.04663887441375723 +/- 0.003990791453579103,0.04663887441375723 +/- 0.003990791453579103
