,bvp_rms,bvp_std,bvp_lineintegral,bvp_max,bvp_pct_95,bvp_iqr_5_95,bvp_entropy,bvp_pct_5,bvp_mean,bvp_sum,bvp_skewness,bvp_ptp,bvp_kurtosis,bvp_n_sign_changes,bvp_peaks,bvp_min,bvp_iqr,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.3080171031533939 +/- 0.00693601702418171,0.3840192410475682 +/- 0.005752733183578267,-0.01849278460716188 +/- 0.0038630274718530564,-0.007910208444681955 +/- 0.004124806281469751,0.004168893639764882 +/- 0.006738607167279292,-0.013789417423837469 +/- 0.005660375112719925,0.0 +/- 0.0,-0.022501336183858855 +/- 0.0040312912823373785,0.00037413148049174615 +/- 0.0005879208979155665,0.00037413148049174615 +/- 0.0005879208979155665,0.00026723677177982187 +/- 0.0009334179153700094,-0.00181721004810258 +/- 0.004415152630264746,-0.001817210048102602 +/- 0.0015891040884359559,-0.0008551576696953056 +/- 0.00172693687027297,0.008605024051309506 +/- 0.004258717928778496,0.006787814003206882 +/- 0.0033124426365251144,0.0903260288615714 +/- 0.005706615848226266,0.014911811865312707 +/- 0.0037977720841241196,0.0006948156066275302 +/- 0.0022555796735445523,0.09422768572955642 +/- 0.004732732294444233,0.007910208444682033 +/- 0.0014499903758685882,0.007910208444682033 +/- 0.0014499903758685882
