,bvp_rms,bvp_min,bvp_peaks,bvp_iqr_5_95,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_pct_95,bvp_entropy,bvp_ptp,bvp_energy,bvp_sum,bvp_svd_entropy,bvp_mean,bvp_max,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean
0,-0.0226506024096386 +/- 0.004581482732971461,0.017349397590361394 +/- 0.0017829697092709368,0.0008433734939758519 +/- 0.005915895757682375,0.0 +/- 0.0,-0.00451807228915666 +/- 0.0017302899537765246,-0.003313253012048223 +/- 0.002241902899509449,0.008132530120481884 +/- 0.0015766569070243888,-0.0011445783132530418 +/- 0.00456760002102829,-0.0005421686746988619 +/- 0.0001807228915662873,0.0 +/- 0.0,0.009337349397590344 +/- 0.003616967000548927,0.0035542168674698392 +/- 0.0023555680477129206,0.00578313253012046 +/- 0.0010503370948290772,-0.043132530120481974 +/- 0.006567094012005605,0.009759036144578282 +/- 0.0018032083791681684,-0.03192771084337355 +/- 0.0035022751454815955,0.0 +/- 0.0,-0.005361445783132568 +/- 0.002196111582356402,-0.001506024096385583 +/- 0.003666789829767047,-0.014518072289156669 +/- 0.003077010310631861,-0.03325301204819281 +/- 0.0049294632639708185,-0.0043975903614458245 +/- 0.007799053059528751
