,bvp_rms,bvp_std,bvp_lineintegral,bvp_max,bvp_pct_95,bvp_iqr_5_95,bvp_entropy,bvp_pct_5,bvp_mean,bvp_sum,bvp_skewness,bvp_ptp,bvp_kurtosis,bvp_n_sign_changes,bvp_peaks,bvp_min,bvp_iqr,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.48894230769230773 +/- 0.00837176787603139,0.2875534188034187 +/- 0.007050674993293619,0.07206196581196578 +/- 0.0034656413639548157,0.01517094017094015 +/- 0.00383128655492334,0.045673076923076886 +/- 0.0028592785664685277,0.08162393162393164 +/- 0.004066851775785127,0.0 +/- 0.0,0.10977564102564101 +/- 0.004477311595683845,0.0013354700854700807 +/- 0.0008012820512820484,0.0013354700854700807 +/- 0.0008012820512820484,0.01223290598290594 +/- 0.001841980731791304,0.032638888888888884 +/- 0.005301395734578228,0.02660256410256412 +/- 0.0024688504291220732,-0.00694444444444442 +/- 0.002505563974264644,0.06874999999999998 +/- 0.005347486374615654,0.047435897435897434 +/- 0.005509133796732397,0.025587606837606858 +/- 0.0027803448033489444,-0.0001602564102564097 +/- 0.003404165377426231,0.024732905982906006 +/- 0.003133549011979148,0.02478632478632481 +/- 0.005108133798240119,0.06394230769230769 +/- 0.002984290111851148,0.06394230769230769 +/- 0.002984290111851148
