,bvp_peaks,bvp_pct_95,bvp_n_sign_changes,bvp_skewness,bvp_ptp,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_sum,bvp_std,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_max,bvp_rms,bvp_energy,bvp_min,bvp_iqr,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,-0.03490112239444154 +/- 0.0031169477951519743,-0.015766969535008057 +/- 0.002860806775215951,-0.005718866916087695 +/- 0.002151878368700933,0.0076964190272581275 +/- 0.002100147803782837,-0.017423837520042805 +/- 0.0029681332713874637,-0.022447888829503004 +/- 0.002838250785109968,-0.000694815606627519 +/- 0.0008297260660748399,-0.011491181186531307 +/- 0.0017277637493580528,0.0 +/- 0.0,0.0021378941742383416 +/- 0.0009560953404595634,-0.0018172100481026465 +/- 0.0016935306806793024,-0.010796365579903844 +/- 0.0029449443749772087,0.007001603420630642 +/- 0.0019189014506698304,-0.027899518973810843 +/- 0.0038004038128553958,-0.012239444147514744 +/- 0.00394534164274947,-0.019935863174772916 +/- 0.0018979455803917519,0.00016034206306781985 +/- 0.002098106512708766,-0.0005344735435596437 +/- 0.001567384104608775,-0.02661678246926783 +/- 0.0036469742617278437,-0.036397648316408404 +/- 0.002260639869861748,-0.03933725280598617 +/- 0.002113706032419601,-0.03564938535542498 +/- 0.004875441766747728
