,bvp_rms,bvp_min,bvp_peaks,bvp_iqr_5_95,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_pct_95,bvp_entropy,bvp_ptp,bvp_energy,bvp_sum,bvp_svd_entropy,bvp_mean,bvp_max,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean
0,0.0 +/- 0.0,0.01134868421052625 +/- 0.0013880470286372875,-0.005811403508771984 +/- 0.0030446147756392175,0.0 +/- 0.0,0.0 +/- 0.0,0.04879385964912277 +/- 0.003603437878323459,-0.013760964912280748 +/- 0.0030073658227856258,0.0012609649122806376 +/- 0.0007772723069494462,0.026096491228070118 +/- 0.0015545446138988707,0.0 +/- 0.0,0.04533991228070171 +/- 0.005218710806540471,0.0013706140350876472 +/- 0.00044200974497252073,-0.003070175438596545 +/- 0.001254991572616175,0.010800438596491168 +/- 0.001430700477050425,0.0010964912280700956 +/- 0.0004246692265578428,0.019133771929824506 +/- 0.0021577487559379777,0.0003837719298245057 +/- 0.00035104847792939394,0.016008771929824507 +/- 0.003576646146995639,0.001973684210526272 +/- 0.0013912913969791334,0.021381578947368373 +/- 0.0030916386359367857,0.00789473684210521 +/- 0.0016844617868132922,0.03596491228070172 +/- 0.00604662968375536
