,bvp_peaks,bvp_pct_95,bvp_n_sign_changes,bvp_skewness,bvp_ptp,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_sum,bvp_std,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_max,bvp_rms,bvp_energy,bvp_min,bvp_iqr,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,-0.004111842105263186 +/- 0.0026207057900695277,0.0201754385964912 +/- 0.002106290867576589,0.015186403508771918 +/- 0.0027417762609758746,-0.00257675438596493 +/- 0.001915724255444736,0.007949561403508753 +/- 0.0025509627465201226,0.03179824561403507 +/- 0.0018832855304076474,0.0006578947368421128 +/- 0.000477949445563661,0.033278508771929796 +/- 0.0022875708382703,0.0 +/- 0.0,0.00021929824561404133 +/- 0.0005024754051486809,0.0006578947368420796 +/- 0.0016951343019452171,0.02861842105263156 +/- 0.002592454038933534,-0.0011513157894736947 +/- 0.0011873030607295937,0.004605263157894712 +/- 0.001805052372056378,0.00997807017543858 +/- 0.0013607098296042654,0.005263157894736814 +/- 0.0019336833430425972,0.005043859649122784 +/- 0.0020630359344547024,0.0003289473684210509 +/- 0.0026880812877480846,0.003508771929824528 +/- 0.002797664653985324,-0.006414473684210531 +/- 0.0031211502911162935,-0.008388157894736858 +/- 0.0024029174342994706,0.02242324561403508 +/- 0.0017241431133241762
