,bvp_rms,bvp_std,bvp_lineintegral,bvp_max,bvp_pct_95,bvp_iqr_5_95,bvp_entropy,bvp_pct_5,bvp_mean,bvp_sum,bvp_skewness,bvp_ptp,bvp_kurtosis,bvp_n_sign_changes,bvp_peaks,bvp_min,bvp_iqr,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_n_below_mean,bvp_n_above_mean
0,0.12244597249508837 +/- 0.009191502248688317,0.07794695481335949 +/- 0.006185680850882789,0.03521611001964632 +/- 0.006278581576431823,0.0009332023575638115 +/- 0.0013620259944854508,0.0008840864440078144 +/- 0.00147019936611944,0.00014734774066795797 +/- 0.0019896492240205426,0.0 +/- 0.0,-0.001669941060903768 +/- 0.0027009287003668847,-0.0017190569744597762 +/- 0.0014775647305001296,-0.0017190569744597762 +/- 0.0014775647305001296,-0.002603143418467624 +/- 0.001569405236608112,-0.002750491159135593 +/- 0.0033108643509533807,-0.007072691552062915 +/- 0.0011026495245895873,-0.008398821218074703 +/- 0.0014141630696353417,-0.009774066797642467 +/- 0.0023703199434211624,-0.011296660117878232 +/- 0.004073957043875797,-0.015618860510805544 +/- 0.008480997129331766,-0.01679764243614935 +/- 0.002715181721234812,-0.028978388998035398 +/- 0.003662348110472929,-0.06886051080550101 +/- 0.005022327320693202,-0.06984282907662084 +/- 0.0050843867562308746,-0.06984282907662084 +/- 0.0050843867562308746
