,bvp_rms,bvp_min,bvp_peaks,bvp_iqr_5_95,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_pct_95,bvp_entropy,bvp_ptp,bvp_energy,bvp_sum,bvp_svd_entropy,bvp_mean,bvp_max,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean
0,0.029861111111111116 +/- 0.0026863869574102806,-0.0012286324786324743 +/- 0.0024368578478540606,0.019177350427350425 +/- 0.004956447490069949,0.002083333333333326 +/- 0.0006520595948575671,0.0 +/- 0.0,0.013782051282051243 +/- 0.003460285201004639,-0.017735042735042773 +/- 0.0029336603029371834,0.002297008547008539 +/- 0.004872837364094517,0.007371794871794846 +/- 0.0018318833546455326,0.0 +/- 0.0,0.026068376068376087 +/- 0.0044360127119715004,0.0019230769230769162 +/- 0.0007629731227075668,0.011965811965811923 +/- 0.0018841017188620016,0.021688034188034187 +/- 0.004139181758079198,0.01057692307692304 +/- 0.0005233952441844379,0.0007478632478632452 +/- 0.0032157942186522136,0.007532051282051255 +/- 0.0021953763448754747,-0.0558760683760684 +/- 0.0022688846775208572,0.0005341880341880323 +/- 0.00023889615144228436,-0.06036324786324787 +/- 0.0044437252869840484,0.02825854700854702 +/- 0.002234030306231454,0.09022435897435899 +/- 0.003673489582682507
