,bvp_rms,bvp_min,bvp_peaks,bvp_iqr_5_95,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_pct_95,bvp_entropy,bvp_ptp,bvp_energy,bvp_sum,bvp_svd_entropy,bvp_mean,bvp_max,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean
0,0.02367387033398819 +/- 0.0024141858010696504,0.02018664047151274 +/- 0.0051440566722129955,0.015766208251473447 +/- 0.004769304423257319,0.013359528487229844 +/- 0.005424140547064247,0.008153241650294662 +/- 0.0004501547833944826,0.00790766208251471 +/- 0.0022123979625845226,0.006434184675834942 +/- 0.00255638775632085,0.004469548133595269 +/- 0.0008633789701005312,9.823182711197199e-05 +/- 0.0003675498415298552,0.0 +/- 0.0,-4.911591355599709e-05 +/- 0.00014734774066799128,-0.002013752455795692 +/- 0.0008349705304518834,-0.0023084479371316413 +/- 0.0007624840224096405,-0.002799607072691579 +/- 0.0031985737043545965,-0.0030451866404715756 +/- 0.0006515962260030275,-0.0034381139489194747 +/- 0.0012229763848712037,-0.004125736738703367 +/- 0.0010113585600183851,-0.005108055009823221 +/- 0.0025255324424720096,-0.007956777996070762 +/- 0.0023636953665060836,-0.02735756385068764 +/- 0.003360404417111443,-0.030058939096267213 +/- 0.005760607823731141,-0.03261296660117881 +/- 0.008038221039480866
