,bvp_rms,bvp_min,bvp_peaks,bvp_iqr_5_95,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_n_above_mean,bvp_pct_95,bvp_entropy,bvp_ptp,bvp_energy,bvp_sum,bvp_svd_entropy,bvp_mean,bvp_max,bvp_pct_5,bvp_skewness,bvp_lineintegral,bvp_iqr,bvp_perm_entropy,bvp_n_below_mean
0,0.0017414248021107692 +/- 0.0004749340369393007,-0.015567282321899778 +/- 0.002651682221931655,0.016042216358838977 +/- 0.003978485873344762,0.0 +/- 0.0,0.0015303430079155246 +/- 0.0005509396574622827,-0.029182058047493454 +/- 0.002239482340255698,0.025171503957783593 +/- 0.00502872195491354,0.028496042216358774 +/- 0.004910771556361728,0.0 +/- 0.0,0.0 +/- 0.0,0.040422163588390445 +/- 0.0040753001744185426,0.0 +/- 0.0,-0.0014248021108180132 +/- 0.0004749340369393007,0.004854881266490707 +/- 0.0018850206965162727,-0.0004749340369393673 +/- 0.0005509396574623316,-0.005224274406332508 +/- 0.002726246195902795,0.0048548812664907185 +/- 0.0011018793149245943,0.009656992084432648 +/- 0.0031754483131040323,0.005118733509234785 +/- 0.0012498912171321256,-0.008390501319261279 +/- 0.004138024257544151,0.0085488126649076 +/- 0.005563717299460552,0.08395778364116091 +/- 0.004763683998347244
