,bvp_peaks,bvp_pct_95,bvp_n_sign_changes,bvp_skewness,bvp_ptp,bvp_iqr_5_95,bvp_mean,bvp_pct_5,bvp_entropy,bvp_sum,bvp_std,bvp_lineintegral,bvp_svd_entropy,bvp_kurtosis,bvp_max,bvp_rms,bvp_energy,bvp_min,bvp_iqr,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy
0,0.05504971219256936 +/- 0.004301145492000941,0.0036106750392464913 +/- 0.001694833567839009,0.008110936682365266 +/- 0.0014282934656155222,-0.01025641025641023 +/- 0.003376717070623043,-0.022448979591836726 +/- 0.0022622675375423753,-0.004552590266875966 +/- 0.0016052183830641698,-0.00010465724751438366 +/- 0.00045619036562432165,-0.006331763474620588 +/- 0.0010052000372735876,0.0 +/- 0.0,5.232862375720293e-05 +/- 0.0005463268712145613,-0.006907378335949732 +/- 0.001869238210307885,0.014652014652014678 +/- 0.0009360828791207744,0.027734170591313455 +/- 0.0025954153359785044,-0.0013605442176870652 +/- 0.0023190496919058426,-0.01747776033490317 +/- 0.00260804516889108,0.025379382522239667 +/- 0.001642318663158047,0.008058608058608085 +/- 0.0011978569484311582,-0.009105180533751945 +/- 0.00153814112576653,0.029147043432757758 +/- 0.0025959428058215544,-0.01119832548403974 +/- 0.0032863042319429873,-0.01454735740450026 +/- 0.004004422076338884,0.041025641025641046 +/- 0.0033685979988343495
