,accy_pct_95,bvp_n_above_mean,accy_perm_entropy,bvp_pct_95,accz_sum,accy_rms,accz_lineintegral,accz_min,accx_min,accy_max,accx_ptp,hrv_pct_95,accz_ptp,accy_pct_5,accy_n_below_mean,scl_rms,scl_iqr,scr_lineintegral,accx_max,bvp_n_below_mean,accx_iqr,accx_energy,scl_kurtosis,scr_pct_95,accx_svd_entropy,accy_skewness,accz_max,scl_lineintegral,accz_perm_entropy,accz_pct_95,accz_svd_entropy,hrv_mean,hrv_std,accz_entropy,hrv_max,scl_n_above_mean,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_rms,hrv_lineintegral,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr,hrv_iqr_5_95,hrv_pct_5,hrv_entropy,hrv_perm_entropy,hrv_svd_entropy,hrv_sum,accz_skewness,accz_energy,accz_n_sign_changes,accz_mean,accy_svd_entropy,accz_std,accx_std,accy_kurtosis,accy_lineintegral,accy_peaks,accy_iqr,accy_n_above_mean,accy_entropy,accy_iqr_5_95,accy_mean,accy_std,accx_entropy,accx_perm_entropy,accy_ptp,accy_min,accy_sum,accy_energy,scr_svd_entropy,accx_n_sign_changes,accx_iqr_5_95,accx_pct_95,accx_rms,accx_n_below_mean,accx_lineintegral,accx_n_above_mean,accz_peaks,accz_kurtosis,accz_n_below_mean,accz_n_above_mean,accz_rms,accz_pct_5,accz_iqr,accz_iqr_5_95,bvp_std,bvp_iqr_5_95,scl_n_below_mean,accx_mean,accx_sum,accx_kurtosis,accx_skewness,scr_perm_entropy,scr_n_above_mean,scr_rms,scr_peaks,scr_kurtosis,scr_iqr,scr_n_sign_changes,scr_pct_5,scr_entropy,scr_ptp,scr_sum,scr_max,scr_min,scl_svd_entropy,scl_perm_entropy,scr_std,scr_mean,scl_pct_95,scl_entropy,scl_iqr_5_95,scl_pct_5,scr_skewness,scr_energy,scr_n_below_mean,scr_iqr_5_95,bvp_mean,bvp_min,bvp_n_sign_changes,scl_n_sign_changes,scl_max,scl_ptp,scl_skewness,scl_peaks,bvp_perm_entropy,scl_std,bvp_svd_entropy,scl_mean,bvp_pct_5,bvp_entropy,scl_min,scl_sum,bvp_max,bvp_rms,bvp_ptp,bvp_lineintegral,bvp_peaks,bvp_energy,bvp_sum,hrv_ptp,accx_peaks,bvp_kurtosis,bvp_skewness,accy_n_sign_changes,hrv_min,scl_energy,accx_pct_5,bvp_iqr
0,-0.004140127388535075 +/- 0.00445227536635048,0.020276008492568963 +/- 0.005885739395171597,0.0 +/- 0.0,-0.03285562632696391 +/- 0.0017354334102199225,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0040870488322717335 +/- 0.002707006369426744,0.0 +/- 0.0,0.0 +/- 0.0,-0.0015923566878981222 +/- 0.0003356982654106559,-0.002866242038216582 +/- 0.0006797371801945542,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00987261146496814 +/- 0.0019458920148432424,0.008280254777070029 +/- 0.0013881843769237676,0.03349256900212311 +/- 0.0017515923566878986,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0033970276008492783 +/- 0.001143347092809864,0.0 +/- 0.0,0.0 +/- 0.0,0.06565817409766449 +/- 0.002858860511570111,-0.0014861995753715717 +/- 0.0007800922747717005,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0006369426751592245 +/- 0.0005716735464049283,0.0 +/- 0.0,-0.003556263269639104 +/- 0.0007890694664181799,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.008545647558386448 +/- 0.0019782001224611673,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004777070063694544 +/- 0.00037154989384289135,0.0 +/- 0.0,0.0 +/- 0.0,0.003821656050955369 +/- 0.0007041666221561424,0.0 +/- 0.0,0.04400212314225049 +/- 0.0015825957023222353,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00376857749469216 +/- 0.0009330358721468643,0.0 +/- 0.0,0.0 +/- 0.0,0.00010615711252651706 +/- 0.00031847133757960665,0.0 +/- 0.0,0.0 +/- 0.0,-0.0027070063694267787 +/- 0.0010734473681611977,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.013322717622080727 +/- 0.0021291052144513335,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.07107218683651802 +/- 0.006077204955127336,0.0 +/- 0.0,-3.3306690738754695e-17 +/- 0.0004111447288967533,0.0 +/- 0.0,-0.012898089171974547 +/- 0.002227402893668522,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002123142250530674 +/- 0.0003520833110780578,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03312101910828023 +/- 0.004461125560392916,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03110403397027598 +/- 0.0011184345809822289,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.09734607218683658 +/- 0.002976188061332529,-0.03508492569002125 +/- 0.0016178079250666925,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0018577494692144203 +/- 0.0017158418126586557,0.0 +/- 0.0,0.0011146496815286455 +/- 0.0014909312001261316,0.0 +/- 0.0,-0.006740976645435282 +/- 0.002110498445018146,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.034978768577494726 +/- 0.003564176637834295,0.0008492569002122918 +/- 0.00042462845010615984
