,accy_pct_95,accy_max,accz_pct_5,bvp_peaks,accy_lineintegral,accz_ptp,accx_rms,accy_energy,accx_mean,accx_energy,accy_std,accy_pct_5,accz_pct_95,bvp_perm_entropy,accy_n_sign_changes,accz_min,accz_iqr_5_95,accy_skewness,scl_ptp,accx_perm_entropy,accz_iqr,bvp_n_above_mean,accy_svd_entropy,accy_iqr_5_95,accz_perm_entropy,accy_sum,accy_ptp,accy_perm_entropy,bvp_lineintegral,scl_rms,bvp_pct_5,bvp_iqr,accz_rms,hrv_max,accx_pct_95,accy_rms,scl_mean,bvp_svd_entropy,accx_sum,scl_entropy,accx_n_above_mean,bvp_energy,accz_entropy,hrv_iqr_5_95,accy_n_below_mean,accx_svd_entropy,accz_svd_entropy,bvp_iqr_5_95,bvp_rms,bvp_max,bvp_n_below_mean,accx_n_below_mean,bvp_pct_95,bvp_std,accy_iqr,accx_skewness,accx_std,hrv_lineintegral,scl_sum,scr_rms,accz_n_above_mean,accx_lineintegral,accy_kurtosis,accy_entropy,accz_peaks,hrv_std,scl_lineintegral,hrv_mean,hrv_pct_95,hrv_pct_5,hrv_iqr,hrv_n_sign_changes,hrv_n_below_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_perm_entropy,hrv_entropy,hrv_kurtosis,hrv_skewness,hrv_energy,hrv_sum,hrv_ptp,hrv_rms,hrv_peaks,accz_n_sign_changes,accz_kurtosis,accz_lineintegral,accz_n_below_mean,accx_iqr,accy_peaks,scr_iqr_5_95,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,scl_iqr_5_95,scl_iqr,accx_min,scr_perm_entropy,accx_iqr_5_95,accy_min,accy_mean,accx_entropy,accx_n_sign_changes,accx_peaks,accx_kurtosis,scr_svd_entropy,accy_n_above_mean,accz_std,accz_skewness,accz_max,scr_iqr,scr_n_sign_changes,scr_pct_5,scr_entropy,scr_n_above_mean,scr_lineintegral,scr_peaks,scr_kurtosis,scr_skewness,scr_energy,scr_n_below_mean,scr_pct_95,bvp_ptp,bvp_n_sign_changes,bvp_entropy,scl_std,scl_min,scl_skewness,scl_pct_5,scl_pct_95,scr_min,scl_perm_entropy,scl_svd_entropy,scr_mean,scr_max,scr_std,scr_sum,scr_ptp,bvp_min,bvp_sum,bvp_kurtosis,bvp_skewness,scl_peaks,bvp_mean,scl_kurtosis,scl_max,accx_max,hrv_min,accz_energy,accz_sum,scl_energy,accx_ptp,accz_mean,accx_pct_5
0,0.0027504911591355484 +/- 0.0008277160877383606,-0.010707269155206322 +/- 0.0009773943390045375,-0.006581532416502967 +/- 0.0005008860032999006,0.0012770137524557468 +/- 0.0005893909626718966,0.001375245579567752 +/- 0.0008159748391864669,-0.0010805500982318584 +/- 0.0006876227897838753,0.0021119842829076417 +/- 0.0009332023575638706,0.0030943025540274838 +/- 0.0007934918674559658,0.0008840864440078256 +/- 0.0009523928992959479,-0.0012770137524558244 +/- 0.001392676510683469,0.0015717092337917183 +/- 0.0005727850584327546,0.013310412573673847 +/- 0.002018538564639921,-0.0022593320235756663 +/- 0.0006289905930680868,-0.0022593320235756663 +/- 0.0005893909626719355,0.0011787819253437748 +/- 0.000666240666318787,-0.004616895874263283 +/- 0.0007980391360153188,0.0026031434184675796 +/- 0.00031449529653401303,0.0 +/- 0.0,4.911591355596379e-05 +/- 0.0003438113948919368,-0.001817288801571726 +/- 0.0006963382553417435,0.0008349705304518063 +/- 0.00044204322200392575,0.002259332023575611 +/- 0.0007672150958651056,-4.91159135560304e-05 +/- 0.0007432586419656727,-3.3306690738754695e-17 +/- 0.0005811473264341399,0.0033398821218074692 +/- 0.001048828904914643,0.01964636542239683 +/- 0.0014403613259936377,0.0037819253438113763 +/- 0.0008233327413673956,0.0011296660117877887 +/- 0.0010314341846758327,0.0015717092337917183 +/- 0.0009523928992959513,-0.0006385068762279178 +/- 0.0005402750491159196,0.0026031434184675796 +/- 0.00044204322200392694,0.0024066797642436134 +/- 0.0008633789701005477,-0.0015717092337917404 +/- 0.00042818260742049063,0.000343811394891913 +/- 0.0006963382553417255,-0.0008840864440078699 +/- 0.0006134575636933554,0.001178781925343797 +/- 0.0007350996830597267,0.0011787819253437637 +/- 0.0006662406663188067,0.0008840864440078144 +/- 0.0006515962260030293,0.0037819253438113763 +/- 0.0012239622587796812,0.0015225933202357433 +/- 0.0007432586419657005,0.0007858546168958314 +/- 0.0003257981130015222,0.0016208251473477154 +/- 0.0005402750491159287,-0.0011787819253438413 +/- 0.0005008860032998681,-0.0001473477406680024 +/- 0.0006232110776251947,-0.0007367387033399009 +/- 0.00039598515463155117,0.000392927308447899 +/- 0.0006134575636933376,-0.0006385068762279178 +/- 0.0003144952965340131,-0.00014734774066801348 +/- 0.0007301605475107117,-9.823182711199419e-05 +/- 0.0005727850584327318,-0.00014734774066799128 +/- 0.00022507739169726435,0.00029469548133593816 +/- 0.0007350996830597016,0.00034381139489192414 +/- 0.0003836075479325358,0.0008840864440078256 +/- 0.0006876227897838863,0.0003929273084479101 +/- 0.0003675498415298463,-0.000834970530451884 +/- 0.0008233327413673823,0.0008349705304518396 +/- 0.00022507739169726432,0.0016208251473477154 +/- 0.000983545402480409,0.0006385068762278622 +/- 0.0006232110776252123,0.0018172888015716704 +/- 0.0007624840224096405,-9.823182711201638e-05 +/- 0.0005727850584327375,-0.0010805500982318471 +/- 0.00048123570585129933,-0.00368369351669946 +/- 0.0009122876041751875,-9.823182711199419e-05 +/- 0.00019646365422398837,-0.0004911591355599487 +/- 0.00031063631239374665,4.911591355596379e-05 +/- 0.0003438113948919368,0.0005402750491158903 +/- 0.0005127851919896973,0.0007858546168958425 +/- 0.0005893909626719004,4.911591355597489e-05 +/- 0.00026449728915197893,0.0017190569744596762 +/- 0.0003294795644646388,0.00029469548133592705 +/- 0.0003257981130014954,-0.0008840864440078811 +/- 0.0005727850584327298,0.0 +/- 0.0,4.911591355597489e-05 +/- 0.000264497289151979,-0.0004911591355599487 +/- 0.00031063631239374665,-0.0004911591355599599 +/- 0.0004911591355599154,0.0 +/- 0.0,-0.00014734774066798017 +/- 0.0003144952965340321,0.0 +/- 0.0,-9.823182711199419e-05 +/- 0.00019646365422398837,0.0012278978388997718 +/- 0.0007367387033398898,9.823182711197199e-05 +/- 0.000196463654223944,0.00019646365422394397 +/- 0.0002406178529256259,0.0005893909626718541 +/- 0.0005727850584327509,-9.823182711199419e-05 +/- 0.00019646365422398837,-0.003634577603143463 +/- 0.0006289905930680678,-0.0024066797642436468 +/- 0.0006385068762279118,-0.004862475442043257 +/- 0.001108105517944829,0.000540275049115857 +/- 0.00014734774066799128,-0.000933202357563867 +/- 0.0003438113948919368,-0.0014734774066797684 +/- 0.0006589591289292114,-0.0003438113948919574 +/- 0.00038360754793254856,0.0 +/- 0.0,-0.00034381139489197965 +/- 0.00022507739169726432,-0.0007858546168958757 +/- 0.0003257981130014987,0.001326129666011766 +/- 0.0008521292521069499,-0.0006385068762279289 +/- 0.00022507739169721347,-0.002996070726915545 +/- 0.0006752321750917243,0.0 +/- 0.0,0.0010314341846757945 +/- 0.0004633586017709327,0.003045186640471498 +/- 0.0007858546168958828,0.017681728880157142 +/- 0.0008507125773913832,-4.911591355600819e-05 +/- 0.00026449728915199335,0.0 +/- 0.0,9.823182711196087e-05 +/- 0.000754532981126576,0.00014734774066794688 +/- 0.00044204322200392694,-0.00029469548133598256 +/- 0.00024061785292568027,-0.000982318271119853 +/- 0.0006212726247874845,0.00019646365422393286 +/- 0.0006289905930680538,-0.0007367387033399009 +/- 0.0005032883480333595,0.0008349705304518173 +/- 0.0007301605475107116,0.0008349705304518285 +/- 0.0005402750491159145,0.0 +/- 0.0,0.0 +/- 0.0,0.00039292730844788795 +/- 0.00019646365422394397,-0.00034381139489197965 +/- 0.00022507739169726435,-0.00014734774066798017 +/- 0.0003144952965340321,0.0 +/- 0.0,-9.823182711199419e-05 +/- 0.00019646365422398837,-9.823182711199419e-05 +/- 0.00019646365422398837,-0.0006876227897838927 +/- 0.0005008860032998593,0.0 +/- 0.0,0.0 +/- 0.0,0.0017190569744596873 +/- 0.0007032328616540421,0.00019646365422394397 +/- 0.0005893909626718967,0.0 +/- 0.0,-0.00019646365422399948 +/- 0.00045015478339447535,-0.0012278978388998274 +/- 0.00054913260744101,0.0 +/- 0.0,0.00152259332023571 +/- 0.0006385068762279007,0.00029469548133593816 +/- 0.0005893909626718949,0.0 +/- 0.0,-4.911591355599709e-05 +/- 0.00014734774066799128,0.0009332023575638115 +/- 0.00046335860177096203,-0.0008840864440078589 +/- 0.00019646365422394397,-0.0003929273084479545 +/- 0.00036754984152985817,0.0005402750491158681 +/- 0.000407987419593212,0.0 +/- 0.0,-4.91159135560193e-05 +/- 0.00046335860177093856,0.00029469548133591593 +/- 0.0008563652148409849,0.0 +/- 0.0,9.823182711197199e-05 +/- 0.000196463654223944,-0.0001473477406680024 +/- 0.00031449529653403905,0.0 +/- 0.0,0.0 +/- 0.0,-4.911591355599709e-05 +/- 0.00014734774066799128,0.00014734774066794688 +/- 0.0006232110776252166,0.00019646365422393286 +/- 0.00032579811300149534,0.00014734774066795797 +/- 0.00022507739169721344,0.0004911591355598932 +/- 0.0005811473264341399,-0.005648330058939088 +/- 0.0006680486497414122,0.002406679764243602 +/- 0.0004079874195932227,-0.000834970530451884 +/- 0.0009835454024803927,-0.005500982318271142 +/- 0.0006515962260030125,-0.008349705304518684 +/- 0.0011622946528682704
