,bvp_rms,hrv_rms,accz_perm_entropy,bvp_std,accz_energy,hrv_min,accx_energy,hrv_max,accz_rms,accz_lineintegral,hrv_sum,hrv_mean,accy_energy,hrv_energy,accy_lineintegral,accz_peaks,hrv_std,scr_rms,accy_rms,bvp_pct_5,accy_perm_entropy,hrv_lineintegral,accz_svd_entropy,accy_pct_5,accy_pct_95,accx_entropy,hrv_pct_95,scl_rms,accx_std,hrv_pct_5,accx_peaks,accy_n_sign_changes,bvp_energy,accz_sum,accz_mean,hrv_svd_entropy,scl_mean,scl_sum,accx_svd_entropy,hrv_n_above_mean,accy_peaks,accx_perm_entropy,accy_iqr_5_95,scl_perm_entropy,bvp_n_sign_changes,scl_max,accx_mean,accx_sum,bvp_max,bvp_iqr_5_95,accz_n_sign_changes,accz_pct_5,bvp_min,hrv_entropy,scl_pct_95,scl_min,accz_max,scr_std,bvp_n_above_mean,bvp_n_below_mean,accx_kurtosis,scr_pct_95,scr_iqr_5_95,accy_n_above_mean,scr_iqr,bvp_skewness,scl_pct_5,scl_peaks,hrv_n_sign_changes,scr_pct_5,scr_min,scl_n_sign_changes,scr_skewness,bvp_entropy,scr_energy,scr_peaks,accy_iqr,accy_skewness,scr_max,bvp_sum,accx_skewness,accy_entropy,bvp_mean,scl_iqr_5_95,accz_kurtosis,scl_std,scl_energy,accy_std,scr_kurtosis,bvp_svd_entropy,accx_min,accz_std,scl_lineintegral,scr_entropy,accz_n_below_mean,accx_n_below_mean,scl_svd_entropy,accz_n_above_mean,scl_iqr,scr_mean,scr_sum,scl_n_above_mean,scl_n_below_mean,scr_lineintegral,accz_iqr_5_95,scr_ptp,scl_entropy,accx_pct_5,accy_ptp,bvp_perm_entropy,scl_ptp,bvp_pct_95,hrv_peaks,bvp_ptp,accx_ptp,accz_entropy,accy_mean,accy_sum,accy_min,accy_kurtosis,accx_n_sign_changes,hrv_kurtosis,accz_iqr,scr_n_above_mean,scr_n_below_mean,bvp_peaks,accx_n_above_mean,accx_rms,hrv_perm_entropy,accx_iqr,bvp_kurtosis,hrv_iqr,scr_n_sign_changes,scr_svd_entropy,accz_skewness,accx_pct_95,hrv_skewness,scr_perm_entropy,accx_iqr_5_95,scl_kurtosis,accy_n_below_mean,accy_max,hrv_n_below_mean,scl_skewness,accy_svd_entropy,bvp_lineintegral,hrv_iqr_5_95,accx_lineintegral,bvp_iqr,accz_pct_95,hrv_ptp,accz_ptp,accz_min,accx_max
0,0.28262150220913107 +/- 0.00827324312182405,0.440058910162003 +/- 0.00774095369442396,0.22685321551300935 +/- 0.007371784217187367,0.43622974963181155 +/- 0.00951469534385859,0.40054000981836035 +/- 0.008259832401061516,0.10819833087874331 +/- 0.005097989194206038,0.14275895925380463 +/- 0.006651169191728969,0.03691703485517922 +/- 0.002021724131759882,-0.02744231713303876 +/- 0.002849439737050883,0.0031909671084928925 +/- 0.001800404597043936,0.230338733431517 +/- 0.007486459515251143,0.230338733431517 +/- 0.007486459515251143,-0.000589101620029453 +/- 0.0014857875258145804,0.07619047619047625 +/- 0.0043567418227459425,0.06656848306332847 +/- 0.0032726231345113653,0.06804123711340211 +/- 0.004973559211355525,0.002994599901816386 +/- 0.0012312161221388718,-0.003534609720176718 +/- 0.0015019203280096517,0.023416789396170867 +/- 0.002644130193322569,-0.0081492390770741 +/- 0.0010344284489791557,0.050024545900834605 +/- 0.004214181626314371,0.0090819833087875 +/- 0.001800404597043932,0.0015709376534118746 +/- 0.0011575676114434516,0.025478645066273953 +/- 0.002189406295628638,0.037407952871870445 +/- 0.0023828495040769363,0.006774668630338787 +/- 0.0017536152282270055,0.00397643593519883 +/- 0.002156130707510847,0.004418262150220942 +/- 0.000931451446294117,-0.0005400098183603319 +/- 0.0016927775797316257,0.006038291605301982 +/- 0.002012763868433998,-0.0008836524300441795 +/- 0.0009769145185141055,0.015660284732449736 +/- 0.003650331162498034,0.013451153657339288 +/- 0.0015399496456905317,9.818360333824216e-05 +/- 0.0009519253524627023,9.818360333824216e-05 +/- 0.0009519253524627023,0.00044182621502208974 +/- 0.0008904446316748645,-0.0019636720667648433 +/- 0.0004909180166912108,-0.0019636720667648433 +/- 0.0004909180166912108,0.02179675994108987 +/- 0.00208510167713257,0.09793814432989693 +/- 0.0038357633491640083,0.03465881197839963 +/- 0.004548349463682096,0.003632793323514982 +/- 0.0014760232084804357,-0.0006872852233676952 +/- 0.000589101620029453,0.0019636720667648433 +/- 0.0008502949472601233,-0.0033382425135002336 +/- 0.0017943708279329405,-0.0016691212567501168 +/- 0.0005466631676809035,-0.002454590083456054 +/- 0.0004909180166912108,-0.002454590083456054 +/- 0.0004909180166912108,-0.00859106529209619 +/- 0.001058608672206566,-0.006774668630338709 +/- 0.0010012802186731011,0.0031909671084928704 +/- 0.0009378975539785338,-0.00019636720667648433 +/- 0.000589101620029453,0.0058419243986255085 +/- 0.0008051654131986777,0.007952871870397726 +/- 0.0011575676114434516,0.0020618556701030855 +/- 0.0006131564063228646,-0.001178203240058906 +/- 0.0007347388093812329,0.010260186548846417 +/- 0.0012697611346467862,0.005351006381934276 +/- 0.0009430227153804313,-0.0038291605301914444 +/- 0.0010250669130005413,-0.0038291605301914444 +/- 0.0010250669130005413,-0.0005400098183603319 +/- 0.0006381934216985741,-0.0015709376534118746 +/- 0.0003673694046906164,-0.0015709376534118746 +/- 0.0003673694046906164,-0.000589101620029453 +/- 0.000815574262436725,0.0 +/- 0.0,-0.0010309278350515427 +/- 0.0008345606283750584,0.0013254786450662692 +/- 0.000762109705265585,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0004390904226803695,4.909180166912108e-05 +/- 0.00026436744266737774,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0019145802650957222 +/- 0.0006381934216985741,0.0 +/- 0.0,0.0002454590083456054 +/- 0.0002454590083456054,4.909180166912108e-05 +/- 0.00034364261168384763,0.0009327442317133006 +/- 0.0008904446316748645,0.004565537555228305 +/- 0.0013719380080984337,4.909180166912108e-05 +/- 0.00034364261168384763,-0.0012763868433971481 +/- 0.00039273441335296866,-0.00044182621502208974 +/- 0.00014727540500736325,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002454590083456054 +/- 0.000503041274715737,-0.0010309278350515427 +/- 0.0005992418073506951,0.003436426116838487 +/- 0.001052901845337637,0.00353460972017674 +/- 0.0012573636205072153,-0.0002454590083456054 +/- 0.0009632507054662991,0.0 +/- 0.0,-0.0007363770250368162 +/- 0.0003293178170102771,-0.001227295041728027 +/- 0.000857351457858268,0.0 +/- 0.00038026346059964684,0.013794796269023135 +/- 0.0019070127245512972,-0.0010309278350515427 +/- 0.0005125334565002707,4.909180166912108e-05 +/- 0.0003436426116838476,0.0031418753068237493 +/- 0.0008836524300441795,0.0031418753068237493 +/- 0.0008836524300441795,0.0005400098183603319 +/- 0.0005125334565002707,0.0005400098183603319 +/- 0.0005125334565002707,0.00181639666175748 +/- 0.0006229051320790121,0.00014727540500736325 +/- 0.00022496689715050683,0.00019636720667648433 +/- 0.00024049972928651638,0.014972999509082041 +/- 0.002062440013510057,-0.0019636720667648433 +/- 0.0005377737432549476,0.002994599901816386 +/- 0.0008345606283750584,-0.003976435935198808 +/- 0.0008345606283750584,0.0004909180166912108 +/- 0.0004390904226803695,-0.004663721158566503 +/- 0.000702887631972327,4.909180166912108e-05 +/- 0.0005992418073506951,-0.0050564555719194715 +/- 0.0009065383069523477,-0.0009327442317133006 +/- 0.0006381934216985741,-0.0006381934216985741 +/- 0.0010540456825519791,0.00014727540500736325 +/- 0.0009830625623220772,0.00014727540500736325 +/- 0.0009830625623220772,-0.005498281786941561 +/- 0.0009262622613703064,-0.001178203240058906 +/- 0.00233586200360732,0.0004909180166912108 +/- 0.0003104838154313567,-0.001178203240058906 +/- 0.0005006401093365505,4.909180166912108e-05 +/- 0.0004077871312183626,0.0 +/- 0.0009314514462940701,0.0 +/- 0.0009314514462940701,-0.00044182621502208974 +/- 0.0015747682800535477,0.0004909180166912108 +/- 0.0006586356340205542,0.026411389297987253 +/- 0.003870476847211969,-0.0016200294550809957 +/- 0.00044182621502208974,0.002356406480117812 +/- 0.0010483140159088143,-0.0016691212567501168 +/- 0.0003927344133529687,0.0003436426116838476 +/- 0.0003834192280759267,4.909180166912108e-05 +/- 0.0003436426116838476,0.0026509572901325384 +/- 0.0010344284489791557,-0.0010309278350515427 +/- 0.0006381934216985741,-0.0020618556701030855 +/- 0.0006131564063228646,0.0031909671084928704 +/- 0.0009632507054662992,0.001178203240058906 +/- 0.0007976473642254229,0.0005400098183603319 +/- 0.00026436744266737774,-0.0008836524300441795 +/- 0.00042797240486408035,0.0 +/- 0.0,0.0003436426116838476 +/- 0.0008229285524909254,0.08262150220913111 +/- 0.004352591094416845,-0.0003436426116838476 +/- 0.0007298020985428794,0.00859106529209629 +/- 0.0022523455565939174,-0.006087383406971014 +/- 0.000589101620029453,-0.0002945508100147265 +/- 0.0005466631676809035,-0.0002945508100147265 +/- 0.000665913596772238,0.0657830142366225 +/- 0.003358395950218403,0.0013745704467353903 +/- 0.0005725038679278625,0.00810014727540509 +/- 0.0016611609539213127,-0.00181639666175748 +/- 0.0008229285524909254,-0.00044182621502208974 +/- 0.0013254786450662692,0.004270986745213567 +/- 0.0016582568241585607
