,accy_max,accy_perm_entropy,accy_pct_95,accz_pct_5,accz_perm_entropy,accx_perm_entropy,accz_iqr_5_95,accx_energy,accz_min,accz_std,accy_pct_5,accy_energy,accz_rms,scl_pct_5,scl_entropy,accy_ptp,accz_ptp,accy_rms,accy_n_sign_changes,accy_peaks,scl_svd_entropy,scl_min,bvp_iqr,accx_n_above_mean,hrv_iqr_5_95,accz_pct_95,bvp_lineintegral,bvp_skewness,accx_n_sign_changes,accx_n_below_mean,bvp_perm_entropy,bvp_pct_95,scl_ptp,scl_n_sign_changes,bvp_mean,bvp_min,bvp_max,bvp_peaks,bvp_rms,hrv_mean,hrv_std,accz_entropy,hrv_svd_entropy,hrv_n_sign_changes,hrv_lineintegral,hrv_peaks,hrv_iqr,hrv_n_above_mean,hrv_entropy,scl_peaks,bvp_iqr_5_95,hrv_kurtosis,hrv_sum,hrv_ptp,hrv_skewness,accy_kurtosis,accz_kurtosis,accy_entropy,scr_svd_entropy,accx_std,accx_kurtosis,accx_skewness,accx_lineintegral,accx_iqr_5_95,accy_skewness,scr_perm_entropy,accx_max,scl_iqr_5_95,scl_iqr,scl_perm_entropy,scr_max,scr_energy,scr_sum,scr_ptp,scr_iqr_5_95,scr_pct_5,scr_pct_95,scr_iqr,scr_entropy,scr_lineintegral,scr_rms,accx_ptp,accy_lineintegral,accy_iqr_5_95,accy_svd_entropy,accy_n_below_mean,accz_skewness,accz_peaks,accz_n_above_mean,accz_n_below_mean,scl_n_above_mean,scl_lineintegral,scr_peaks,scr_kurtosis,scr_skewness,scr_n_sign_changes,scr_n_below_mean,scr_min,scl_skewness,bvp_sum,bvp_ptp,bvp_kurtosis,scl_kurtosis,bvp_entropy,scr_n_above_mean,accz_mean,bvp_energy,accx_rms,hrv_n_below_mean,bvp_pct_5,accx_pct_95,hrv_pct_5,hrv_rms,hrv_min,accx_iqr,scl_std,accx_min,accz_iqr,hrv_perm_entropy,bvp_std,bvp_n_below_mean,hrv_pct_95,bvp_n_above_mean,scl_max,accx_mean,accy_mean,accy_sum,accz_svd_entropy,hrv_max,bvp_n_sign_changes,bvp_svd_entropy,accx_peaks,accx_entropy,accx_sum,accx_pct_5,scl_pct_95,scr_std,accz_n_sign_changes,accy_min,accz_sum,scr_mean,accz_lineintegral,accy_std,hrv_energy,accy_iqr,accz_max,accx_svd_entropy,scl_rms,scl_sum,accy_n_above_mean,scl_energy,accz_energy,scl_mean,scl_n_below_mean
0,0.0004777830864787891 +/- 0.0015555490297276273,0.0019589106545628843 +/- 0.0017020079436748257,0.05728619206880081 +/- 0.003388219904728405,0.0005255613951266613 +/- 0.0015766841853798493,-0.0038700430004777408 +/- 0.0018804270094748745,-0.001720019111323401 +/- 0.0008051743691520376,-0.0010033444816053172 +/- 0.0007836225258889714,-0.0018633540372670176 +/- 0.0012541237217779876,0.00014333492594367225 +/- 0.0006427914021535692,-0.0007166746297180727 +/- 0.0007777745148638086,0.004108934543717202 +/- 0.0009603321185973245,0.00922121356903971 +/- 0.0013005883983579956,-0.001720019111323423 +/- 0.0010726203688792924,-0.0010511227902531895 +/- 0.00028666985188723353,0.001958910654562873 +/- 0.0006907229954515275,-0.0008122312470138282 +/- 0.0006062387740300569,0.0007644529383660336 +/- 0.0011143720773712942,0.0029144768275203513 +/- 0.0013249330744254167,0.001958910654562862 +/- 0.0019401758723599657,0.00023889154323940564 +/- 0.00044049424067336756,0.00038222646918304457 +/- 0.00035754012295980043,-0.0008600095556617005 +/- 0.0007339843046219158,0.0026755852842809793 +/- 0.0009838155892008579,4.777830864788335e-05 +/- 0.00014333492594365005,0.0012900143334926505 +/- 0.0010478601146421914,-0.0005733397037744447 +/- 0.0009014793246112391,0.000286669851887289 +/- 0.0005733397037745132,0.0021500238891543734 +/- 0.000834412288417241,-0.0008600095556616782 +/- 0.000875790863823385,0.0003344481605351612 +/- 0.00037316051963246204,0.0003822264691830335 +/- 0.0007339843046219663,-0.00014333492594357234 +/- 0.0007417188101414514,-0.0013855709507882951 +/- 0.00039687643874428065,0.0 +/- 0.0,0.0 +/- 0.0,0.0011466794075490228 +/- 0.0009115520319320999,4.4408920985006264e-17 +/- 0.000565320571724788,0.0016722408026756397 +/- 0.0007478488219062588,0.0006211180124224058 +/- 0.0006427914021535667,-0.002818920210224507 +/- 0.0007539289936961256,9.55566172957778e-05 +/- 0.0005145881325499089,0.00014333492594367225 +/- 0.0005255613951266401,-0.00023889154323931684 +/- 0.000649855256031343,0.0 +/- 0.0,0.0009077878643096504 +/- 0.0008122312470138719,0.0 +/- 0.0,0.0001911132345915445 +/- 0.0003169254458056199,0.0 +/- 0.0,-0.00019111323459146677 +/- 0.00038222646918301687,0.0 +/- 0.0,0.0018633540372671397 +/- 0.0010347065373964368,0.0 +/- 0.0,-0.00229335881509789 +/- 0.0008757908638233838,0.0005733397037745447 +/- 0.00046812990784200824,-0.0006688963210702114 +/- 0.00023406495392098376,-0.00014333492594359454 +/- 0.0006427914021535536,-4.777830864787225e-05 +/- 0.00014333492594361676,0.0001911132345915334 +/- 0.00023406495392103816,-0.0001911132345914779 +/- 0.0004872450562439343,0.0005255613951266724 +/- 0.0003968764387443247,-0.0009077878643095727 +/- 0.0005426572714572461,-4.777830864787225e-05 +/- 0.00014333492594361676,0.0038222646918299684 +/- 0.0005653205717247786,0.0006688963210703224 +/- 0.0002340649539209838,0.000621118012422417 +/- 0.0008009103972403469,0.0 +/- 0.0,-0.0018155757286191453 +/- 0.0005571860386856286,9.55566172957889e-05 +/- 0.00035754012295980043,-0.00019111323459146677 +/- 0.00043789543191170946,-4.777830864787225e-05 +/- 0.00014333492594361676,0.00014333492594365005 +/- 0.0003731605196324564,-0.00014333492594361674 +/- 0.00021894771595583776,-0.000191113234591489 +/- 0.00023406495392098374,-9.555661729572229e-05 +/- 0.0005145881325498985,0.0005733397037745447 +/- 0.0004681299078420083,-4.777830864787225e-05 +/- 0.00014333492594361676,0.0002866698518873112 +/- 0.0003169254458056166,-9.555661729573339e-05 +/- 0.0002866698518872557,-0.0004777830864787225 +/- 0.0,0.0007166746297181947 +/- 0.00023889154323936124,-0.0006688963210702114 +/- 0.000382226469182978,-0.0011944577161968062 +/- 0.0007478488219062588,-0.0037744863831819853 +/- 0.0012171752702204457,0.007931199235547115 +/- 0.001371495470081929,-0.000430004777830828 +/- 0.0005832085817359776,0.0009077878643096726 +/- 0.0010124042092889112,0.00033444816053518345 +/- 0.00021894771595588867,-0.000191113234591489 +/- 0.0003169254458055698,0.0002866698518873001 +/- 0.00038222646918302516,4.7778308647905555e-05 +/- 0.00033444816053514854,-0.000764452938365956 +/- 0.0004378954319116756,-0.0008600095556617005 +/- 0.00035754012295975294,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,4.4408920985006264e-17 +/- 0.0006043531123112283,0.0 +/- 0.0,0.0005733397037745669 +/- 0.0002866698518872557,0.0 +/- 0.0,0.0013377926421405339 +/- 0.0005145881325498635,0.001528905876732023 +/- 0.0005967508837456461,-0.000382226469182978 +/- 0.000191113234591489,0.0 +/- 0.0,0.0 +/- 0.0,0.00023889154323942786 +/- 0.0007478488219063014,0.0009077878643096616 +/- 0.0006907229954515644,-0.0021500238891542845 +/- 0.0016307738333374035,0.0 +/- 0.0,-0.00028666985188722236 +/- 0.000532036728411849,-0.0013377926421404228 +/- 0.0005571860386856286,-0.0012900143334925508 +/- 0.0007417188101413998,-0.0025800286669851458 +/- 0.0007150802459195534,-0.0004300047778308169 +/- 0.0009895993873486875,0.00023889154323941675 +/- 0.00023889154323941675,-0.00014333492594359454 +/- 0.00043000477783088233,-0.005398948877209686 +/- 0.001683126130320926,-0.0006211180124223281 +/- 0.0008009103972403297,0.00014333492594363894 +/- 0.0003059304461267799,0.001720019111323512 +/- 0.0013206187253784198,-0.0039178213091256246 +/- 0.0010640734568236872,-0.0007166746297180727 +/- 0.0006137234867971881,0.0029622551361682013 +/- 0.0006338508916111546,0.00033444816053518345 +/- 0.00021894771595588867,-0.0004300047778308169 +/- 0.0008122312470138719,0.007931199235547115 +/- 0.0015139015306024745,0.006545628284758765 +/- 0.0018510626495757618,0.0009077878643096726 +/- 0.0006211180124223641,-0.00038222646918294466 +/- 0.0007644529383659934,0.0014333492594362674 +/- 0.0006043531123112106,4.7778308647916655e-05 +/- 0.0005426572714572912,-0.00028666985188722236 +/- 0.000437895431911695,1.1102230246251566e-17 +/- 0.00021367109197324165,-0.0023411371237457733 +/- 0.0014562590209391422,0.000286669851887289 +/- 0.00043789543191172405,0.0005733397037745447 +/- 0.0006688963210702559,-0.000382226469182978 +/- 0.000191113234591489,0.0008122312470139059 +/- 0.0014811275680841006,-0.0003822264691829669 +/- 0.0005571860386856457,-0.0005733397037744447 +/- 0.0016384546774469233,-0.00014333492594358342 +/- 0.0004801660592986838,0.0034400382226469684 +/- 0.0011061478167979299,0.001911132345915001 +/- 0.0005233851481176757,-0.0010989010989010616 +/- 0.0006062387740300569,0.016913521261347396 +/- 0.002170629085829069,0.0006688963210703003 +/- 0.000532036728411861,-0.0009077878643095727 +/- 0.000583208581735943,0.003248924988055457 +/- 0.000733984304621949,0.005781175346392786 +/- 0.0012357875925826497,-4.777830864783894e-05 +/- 0.0005426572714572882,0.005637840420449148 +/- 0.0012604783524388832,-0.0006688963210702004 +/- 0.0005733397037744892,0.0014811275680841618 +/- 0.0011396904387841848,0.00014333492594365005 +/- 0.00021894771595588867
