,bvp_rms,hrv_rms,accz_perm_entropy,bvp_std,accz_energy,hrv_min,accx_energy,hrv_max,accz_rms,accz_lineintegral,hrv_sum,hrv_mean,accy_energy,hrv_energy,accy_lineintegral,accz_peaks,hrv_std,scr_rms,accy_rms,bvp_pct_5,accy_perm_entropy,hrv_lineintegral,accz_svd_entropy,accy_pct_5,accy_pct_95,accx_entropy,hrv_pct_95,scl_rms,accx_std,hrv_pct_5,accx_peaks,accy_n_sign_changes,bvp_energy,accz_sum,accz_mean,hrv_svd_entropy,scl_mean,scl_sum,accx_svd_entropy,hrv_n_above_mean,accy_peaks,accx_perm_entropy,accy_iqr_5_95,scl_perm_entropy,bvp_n_sign_changes,scl_max,accx_mean,accx_sum,bvp_max,bvp_iqr_5_95,accz_n_sign_changes,accz_pct_5,bvp_min,hrv_entropy,scl_pct_95,scl_min,accz_max,scr_std,bvp_n_above_mean,bvp_n_below_mean,accx_kurtosis,scr_pct_95,scr_iqr_5_95,accy_n_above_mean,scr_iqr,bvp_skewness,scl_pct_5,scl_peaks,hrv_n_sign_changes,scr_pct_5,scr_min,scl_n_sign_changes,scr_skewness,bvp_entropy,scr_energy,scr_peaks,accy_iqr,accy_skewness,bvp_mean,bvp_sum,accx_skewness,accy_entropy,accz_kurtosis,scl_iqr_5_95,scr_kurtosis,scl_std,scl_energy,accy_std,scr_max,bvp_svd_entropy,accx_min,accz_std,scl_lineintegral,scr_entropy,scr_mean,accz_n_below_mean,accx_n_below_mean,accz_n_above_mean,scl_iqr,scl_n_above_mean,scl_svd_entropy,scr_sum,scl_n_below_mean,scr_lineintegral,accz_iqr_5_95,scr_ptp,scl_entropy,accx_pct_5,accy_ptp,bvp_perm_entropy,scl_ptp,bvp_pct_95,hrv_peaks,bvp_ptp,accx_ptp,accz_entropy,accy_mean,accy_sum,accy_min,accy_kurtosis,accx_n_sign_changes,hrv_kurtosis,accz_iqr,scr_n_above_mean,scr_n_below_mean,bvp_peaks,accx_n_above_mean,accx_rms,hrv_perm_entropy,accx_iqr,bvp_kurtosis,hrv_iqr,scr_n_sign_changes,scr_svd_entropy,accz_skewness,accx_pct_95,hrv_skewness,scr_perm_entropy,accx_iqr_5_95,scl_kurtosis,accy_n_below_mean,hrv_n_below_mean,scl_skewness,accy_max,accy_svd_entropy,bvp_lineintegral,hrv_iqr_5_95,accx_lineintegral,bvp_iqr,accz_pct_95,hrv_ptp,accz_ptp,accz_min,accx_max
0,0.27932220039292727 +/- 0.006560422704259895,0.3299607072691551 +/- 0.006993802558478413,0.11055992141453826 +/- 0.0038200057672594908,0.2585461689587426 +/- 0.0071621713687851345,0.24631630648330055 +/- 0.007837798003231306,0.04872298624754414 +/- 0.0036872935911833995,0.15412573673870328 +/- 0.005307246624455817,0.033840864440078534 +/- 0.004411965259389955,0.07166011787819249 +/- 0.003925894913240204,0.00530451866404712 +/- 0.003358609233257118,0.10952848722986241 +/- 0.009388722390220417,0.10952848722986241 +/- 0.009388722390220417,0.11429273084479367 +/- 0.003562512339054733,0.00486247544204318 +/- 0.0016208251473477367,-0.002504911591355641 +/- 0.0007432586419656815,0.13447937131630644 +/- 0.0054904473919379585,0.030992141453830967 +/- 0.005181437900935342,-0.0004911591355599709 +/- 0.0034937955292296038,0.014734774066797606 +/- 0.0025426678006964117,0.02126719056974453 +/- 0.0033243165538345237,-0.014734774066797695 +/- 0.0012618106658806672,0.004420432220039239 +/- 0.0032579811300151346,0.08713163064833002 +/- 0.0033614810672433636,0.0516699410609037 +/- 0.0031048095538858808,0.013998035363457706 +/- 0.004529595132300419,0.006139489194498959 +/- 0.003116055388126091,0.0702848722986247 +/- 0.002266261688616745,0.019499017681728827 +/- 0.0018119711930939804,0.04494106090373273 +/- 0.00287443514506868,0.02519646365422391 +/- 0.004485710968886814,-0.008840864440078634 +/- 0.0030672878184667966,-0.014783889980353692 +/- 0.0021571897108052748,0.0031925343811394446 +/- 0.0021772259586740283,-0.0196954813359529 +/- 0.002575191891732475,-0.0196954813359529 +/- 0.002575191891732475,0.018762278978388936 +/- 0.002115978313215925,-0.0029960707269155785 +/- 0.0005995361304387674,-0.0029960707269155785 +/- 0.0005995361304387674,0.022249508840864372 +/- 0.0021970794937470712,0.0029960707269154783 +/- 0.0024206722063559363,0.03998035363457754 +/- 0.003252052133054374,0.0322691552062868 +/- 0.004109625667143205,0.010805500982318217 +/- 0.001643732861560073,0.0009332023575638115 +/- 0.001431120067223333,-0.0010805500982318584 +/- 0.0027592479185045366,-0.0017190569744597762 +/- 0.0010816657930031999,0.0011296660117877777 +/- 0.002013752455795684,0.0011296660117877777 +/- 0.002013752455795684,0.000392927308447899 +/- 0.0005289945783039661,0.0047642436149311854 +/- 0.002208032101472386,-0.008104125736738743 +/- 0.0013224864457599525,0.019499017681728837 +/- 0.0012627662212360013,-0.003438113948919497 +/- 0.0015375713008348355,0.04336935166994099 +/- 0.0019405448197581925,-0.0017190569744597872 +/- 0.000591433918408261,4.911591355595268e-05 +/- 0.0005995361304388056,-0.0018172888015717593 +/- 0.0014073230630544484,0.013261296660117805 +/- 0.0010065766960667515,0.0004911591355598821 +/- 0.0014235144151463197,0.0004911591355598821 +/- 0.0014235144151463197,-0.0012770137524558578 +/- 0.0007672150958651043,-0.004911591355599265 +/- 0.0007919703092631366,-0.005108055009823242 +/- 0.0007980391360153283,0.000491159135559871 +/- 0.0018113053943600796,-0.00014734774066799128 +/- 0.00022507739169726432,-0.0005893909626719651 +/- 0.001219024916109128,-0.0014734774066798352 +/- 0.0004911591355599044,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004911591355599709 +/- 0.0,0.0 +/- 0.0,-0.00014734774066799128 +/- 0.0003144952965340616,-0.0008840864440079032 +/- 0.0007218535587769894,0.0 +/- 0.0,-4.911591355599709e-05 +/- 0.00014734774066799128,-0.0001473477406680024 +/- 0.00038360754793256705,0.004469548133595247 +/- 0.0009434858896021005,-4.9115913556041504e-05 +/- 0.0010861171113701387,-0.00019646365422398837 +/- 0.0003257981130015456,-0.00019646365422398837 +/- 0.0003257981130015456,-0.004911591355599265 +/- 0.0012229763848711991,0.008497053045186564 +/- 0.0016444665071496214,0.0004911591355598932 +/- 0.0004911591355599042,0.00014734774066794688 +/- 0.00031449529653401303,-0.0009332023575639225 +/- 0.0006385068762279263,-0.003487229862475472 +/- 0.0005995361304387737,-0.00044204322200397383 +/- 0.00014734774066799128,-0.0020137524557957364 +/- 0.0015446154414063193,-4.4408920985006264e-17 +/- 0.0007919703092631161,0.0022102161100195916 +/- 0.0008577725538591843,0.021954813359528424 +/- 0.002726265046439677,-0.004960707269155251 +/- 0.0012892342581932073,-0.00014734774066799128 +/- 0.00022507739169726432,-0.0012770137524558578 +/- 0.000666240666318787,0.006630648330058886 +/- 0.0009122876041751636,0.0037328094302553462 +/- 0.0011664383189624746,0.006925343811394824 +/- 0.0010636742547989976,-0.0033398821218075135 +/- 0.0023636953665060836,-0.002799607072691601 +/- 0.0005402750491159146,-9.82318271120275e-05 +/- 0.0006134575636933804,-0.011591355599214181 +/- 0.0027714608997378913,0.006630648330058886 +/- 0.0009122876041751636,-9.82318271120275e-05 +/- 0.0006134575636933804,4.911591355596379e-05 +/- 0.0003438113948919368,0.011001964636542183 +/- 0.0008277160877383303,4.911591355594158e-05 +/- 0.000805560877546987,0.0029469548133594812 +/- 0.0009056526971800369,0.008840864440078523 +/- 0.0028214944236434366,-0.005255402750491212 +/- 0.0009069835615235414,-0.0018664047151277674 +/- 0.0006876227897838706,-0.00034381139489197965 +/- 0.00022507739169726435,0.06517681728880152 +/- 0.003960156138566068,0.0020137524557956254 +/- 0.0009434858896020652,-0.0017190569744597872 +/- 0.0005914339184082426,-0.006777996070726955 +/- 0.0011371156093114042,-0.008595284872298669 +/- 0.0007367387033398897,0.011591355599214093 +/- 0.001265628558617389,0.011591355599214093 +/- 0.001265628558617389,-0.007563850687622831 +/- 0.0008277160877383303,0.0005893909626718651 +/- 0.0009003095667889713,0.0022593320235755774 +/- 0.0006662406663187871,-1.1102230246251566e-17 +/- 0.00021965304297640102,0.006385068762278923 +/- 0.0009574454169753286,-0.00152259332023581 +/- 0.0009687172359192784,-0.00152259332023581 +/- 0.0009687172359192784,0.003438113948919386 +/- 0.002196530429764037,-0.006827111984282952 +/- 0.0012512513951726022,0.0021119842829076087 +/- 0.0013549228118009354,-0.0016699410609038012 +/- 0.0007672150958650829,0.006041257367386965 +/- 0.0021301815758547516,-0.00044204322200398495 +/- 0.0005995361304387938,0.010805500982318217 +/- 0.0013717328137297497,0.00019646365422391066 +/- 0.0008563652148410182,-0.0006876227897839371 +/- 0.0006289905930680868,0.0004420432220038961 +/- 0.0004633586017709562,-0.0009823182711198974 +/- 0.0006589591289292113,-0.0007858546168959424 +/- 0.00039292730844795733,0.0011787819253437526 +/- 0.0012464221552504488,0.0012770137524557358 +/- 0.0017599678651443022,0.0010805500982317806 +/- 0.000785854616895855,-0.0009823182711199085 +/- 0.0021296152641138485,0.0007858546168958202 +/- 0.001787171453699427,-0.0023575638506876497 +/- 0.0015960782720306347,0.0024557956777995437 +/- 0.0006212726247874845,0.016011787819253387 +/- 0.0016612509356864111,0.016257367387033338 +/- 0.0035854616895874204,0.10997053045186637 +/- 0.004471706553681767,0.0051080550098231425 +/- 0.0007350996830597209,0.02146365422396851 +/- 0.004208233588092731,0.015029469548133534 +/- 0.00150906596225318,-0.0027013752455796293 +/- 0.0029653160801814426,-0.004862475442043268 +/- 0.0007750360431267092,-0.009381139489194557 +/- 0.0007750360431267092,0.009135559921414493 +/- 0.004752837093675003
