,F1 Score,Accuracy,AUC,AP,AUPRC,Kappa,TPR@1%FPR,TPR@5%FPR,EER,Fitted Models,Test IX
0,0.8073262119514565,0.7933501348816714,0.8327787501432478,0.8348806790059473,0.8348629880611473,0.5961471864112058,0.3536022253129346,0.1780806675938804,0.2404398900271401,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  2646   2647   2648 ... 192717 192718 192719]
1,0.7245481500004225,0.755241460005841,0.7412915787746277,0.4765316630379877,0.4764938409570369,0.45331536735617606,0.04236714083379518,0.014348174148654474,0.28659517426316294,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  9972   9973   9974 ... 379406 379407 379408]
2,0.7939165146673735,0.7868726616588562,0.7909521312145068,0.49767142108370843,0.49760711658189055,0.5173081819488179,0.16931852296607625,0.064545181627139,0.2142627173212411,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  7186   7187   7188 ... 369619 369620 369621]
3,0.8059325218838319,0.8154689511322852,0.8521108960399028,0.7779202509438692,0.7778983020803999,0.6189472474112265,0.4267972712961343,0.23992770100868754,0.2020873418459563,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 20775  20776  20777 ... 236514 236515 236516]
4,0.85672672791101,0.8510083728123656,0.8748545164970496,0.807908469916061,0.8078653495489846,0.6989535523695131,0.710934370887452,0.4208388167305602,0.151398981518676,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 18471  18472  18473 ... 423479 423480 423481]
5,0.8396876598200959,0.8405557939016868,0.8526345412379385,0.794922848604059,0.7949790568262973,0.6720256398808431,0.6422434754417248,0.36056627222132165,0.15859265169467807,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[     0      1      2 ... 448900 448901 448902]
6,0.7806783900879851,0.7724981329327505,0.7897151954123438,0.6726768236022532,0.672628749805096,0.5349557432195633,0.4860607969759017,0.23825274321415446,0.233540718729958,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  1186   1187   1188 ... 414659 414660 414661]
7,0.8463147757098894,0.8258176931890543,0.8480640261855638,0.7565503250446817,0.7565303923236211,0.6628878492345645,0.7554342119080122,0.385015226294235,0.1850257271868225,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 11208  11209  11210 ... 388383 388384 388385]
8,0.8217542203923072,0.8263432967015409,0.838093365065909,0.7455644328813014,0.7455364604679795,0.6392988160577142,0.4487147177419355,0.2405493951612903,0.1846018145161299,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  3786   3787   3788 ... 432846 432847 432848]
9,0.842126198383052,0.8366329755628436,0.8563207216746147,0.7948484394760059,0.7948339384103418,0.6749410475854027,0.630432366344337,0.3382238523952429,0.15441205710300074,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 35975  35976  35977 ... 440940 440941 440942]
