,scl_svd_entropy,scr_rms,scr_lineintegral,scl_entropy,scr_svd_entropy,scl_pct_95,scl_max,scl_mean,scl_pct_5,scl_min,scl_kurtosis,scl_ptp,scr_perm_entropy,scl_rms,scl_skewness,scl_std,scr_entropy,scl_iqr,scr_pct_95,scr_iqr_5_95,scl_energy,scr_peaks,scl_peaks,scr_energy,scr_pct_5,scl_n_below_mean,scl_n_above_mean,scr_min,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_skewness,scl_iqr_5_95,scr_std,scr_ptp,scr_max,scl_sum,scr_kurtosis,scl_lineintegral,scl_perm_entropy,scr_sum,scr_mean,scl_n_sign_changes
0,0.1634655532359081 +/- 0.00984702621944481,0.05041753653444673 +/- 0.0038296318012200846,0.06591858037578285 +/- 0.004266043024409083,0.0036012526096033115 +/- 0.002706449303228407,0.02432150313152398 +/- 0.004515141702271863,-0.07651356993736955 +/- 0.0026530824691312948,0.10328810020876822 +/- 0.002614296406339912,0.03679540709812107 +/- 0.002822717595613794,0.0015657620041753418 +/- 0.006019082773836531,0.028601252609603323 +/- 0.004867032662578207,0.0031315240083507057 +/- 0.0024811825311074356,0.053653444676409166 +/- 0.004187092091885509,0.002192066805845494 +/- 0.0010645134683909695,0.006628392484342338 +/- 0.0020085471195087556,0.001670146137787043 +/- 0.0018199995588896194,0.013100208768267207 +/- 0.00337800023492368,-0.0009916492693110568 +/- 0.0008872651356993666,0.030271398747390377 +/- 0.0033173796622276777,0.0030271398747390155 +/- 0.0032909984906961003,0.0041231732776617624 +/- 0.0026862440986341685,0.0012526096033402823 +/- 0.0009394572025052117,0.007045929018789099 +/- 0.0019702073160936286,0.004853862212943594 +/- 0.000662243086662287,0.01362212943632567 +/- 0.003535603247273465,-5.2192066805845094e-05 +/- 0.00028106288137444993,0.003392484342379931 +/- 0.0011494110409992204,0.003392484342379931 +/- 0.0011494110409992204,-0.0013569937369519725 +/- 0.000346203005256302,0.01351774530271398 +/- 0.003824293340651845,0.002296450939457184 +/- 0.0010227514583645756,0.0014091858037578175 +/- 0.0009054985163307586,0.0014091858037578175 +/- 0.0009054985163307586,-0.00010438413361169019 +/- 0.00031315240083507057,0.019780793319415436 +/- 0.0037523881979162265,0.04274530271398745 +/- 0.00484824691465821,0.019102296450939416 +/- 0.0034949204682219364,0.019311064718162796 +/- 0.0031402106380983724,-0.01033402922755744 +/- 0.0016799036471222288,0.00010438413361169019 +/- 0.0005621257627488999,0.019572025052192042 +/- 0.003456123826961028,-0.00031315240083507057 +/- 0.0009099997794448097,0.018058455114822534 +/- 0.004985366987999806,0.018058455114822534 +/- 0.004985366987999806,-0.0027661795407098234 +/- 0.001967440169621188
