,scl_min,scl_lineintegral,scl_pct_95,scr_std,scr_iqr,scl_perm_entropy,scl_mean,scl_iqr_5_95,scl_std,scr_pct_5,scr_perm_entropy,scr_skewness,scr_rms,scr_n_above_mean,scr_mean,scr_lineintegral,scl_n_above_mean,scl_ptp,scr_n_below_mean,scl_skewness,scl_iqr,scr_svd_entropy,scr_entropy,scr_n_sign_changes,scl_rms,scl_peaks,scr_energy,scr_peaks,scr_pct_95,scr_min,scr_kurtosis,scl_kurtosis,scl_n_below_mean,scl_n_sign_changes,scr_sum,scl_sum,scl_energy,scr_ptp,scr_iqr_5_95,scl_max,scl_svd_entropy,scr_max,scl_pct_5,scl_entropy
0,0.07998228520814876 +/- 0.005340943642756883,0.05270150575730731 +/- 0.0037942338335879597,0.04052258635961024 +/- 0.006743410728226028,0.02936226749335692 +/- 0.0021610049422065374,0.02258635961027452 +/- 0.004644857609256654,0.017670504871567717 +/- 0.0025087704230768,0.014836138175376401 +/- 0.003195114523547869,0.011603188662533204 +/- 0.0010060067928787102,0.008458813108945917 +/- 0.002886818155488453,0.00602302922940654 +/- 0.001932455644753894,0.005890168290522535 +/- 0.0006875188085146084,0.005358724534986692 +/- 0.002469371454287099,0.00535872453498667 +/- 0.0005030033964393468,0.004871567759078788 +/- 0.0014004772631392454,0.004118689105402984 +/- 0.0017385107552161695,0.0038086802480070568 +/- 0.001471501127177692,0.0010628875110717084 +/- 0.0004516403466424105,0.0008857395925597533 +/- 0.00028009545262784206,0.0005314437555358431 +/- 0.0008587563963536477,0.00044286979627986554 +/- 0.0007141060893089782,0.00031000885739589367 +/- 0.0023016450770923544,0.00022143489813991613 +/- 0.0011071744906997183,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00022143489813999384 +/- 0.0017519964964439836,-0.0004871567759078932 +/- 0.0004623696416700892,-0.0006200177147918761 +/- 0.0010137753004658585,-0.0008414526129318256 +/- 0.0004178025302062313,-0.0027015057573073764 +/- 0.0011792317941270464,-0.003055801594331309 +/- 0.00031000885739591747,-0.003587245349867174 +/- 0.0005030033964393419,-0.008015943312666118 +/- 0.0020625564255438533,-0.009300265721877799 +/- 0.0017491955410214063,-0.012798937112488962 +/- 0.0013785989739834548,-0.01753764393268383 +/- 0.0008901572737928314,-0.03299379982285211 +/- 0.0042766182275969745,-0.039769707705934465 +/- 0.008794729601322625,-0.04149689991142608 +/- 0.002179081417208585,-0.04605845881310898 +/- 0.001760372623060382,-0.057041629760850344 +/- 0.0022302353077084443
