,scl_min,scl_lineintegral,scl_pct_95,scr_std,scr_iqr,scl_perm_entropy,scl_mean,scl_iqr_5_95,scl_std,scr_pct_5,scr_perm_entropy,scr_skewness,scr_rms,scr_n_above_mean,scr_mean,scr_lineintegral,scl_n_above_mean,scl_ptp,scr_n_below_mean,scl_skewness,scl_iqr,scr_svd_entropy,scr_entropy,scr_n_sign_changes,scl_rms,scl_peaks,scr_energy,scr_peaks,scr_pct_95,scr_min,scr_kurtosis,scl_kurtosis,scl_n_below_mean,scl_n_sign_changes,scr_sum,scl_sum,scl_energy,scr_ptp,scr_iqr_5_95,scl_max,scl_svd_entropy,scr_max,scl_pct_5,scl_entropy
0,0.07466085271317832 +/- 0.005943525469981525,0.08929263565891478 +/- 0.007558915931102988,0.12834302325581398 +/- 0.007275350993416014,0.0016472868217054294 +/- 0.00023735365724643242,-0.029021317829457306 +/- 0.002160765806296298,-0.003149224806201556 +/- 0.001268047706230855,0.00019379844961240345 +/- 0.0010876911008063802,0.014098837209302351 +/- 0.002503021580056107,0.0025193798449612446 +/- 0.0013144050354893953,0.0015019379844961266 +/- 0.000339147286821706,0.007945736434108541 +/- 0.0021471433920698044,-0.0030523255813953544 +/- 0.0012643399564631697,0.001792635658914732 +/- 0.0011877568480747368,-0.015358527131782884 +/- 0.0014050387596899042,0.0 +/- 0.0,0.023449612403100818 +/- 0.003840682399729932,-0.00019379844961240345 +/- 0.0002373536572464324,-0.03517441860465111 +/- 0.0017761921298278481,-0.0007751937984496138 +/- 0.0006572025177446977,0.006443798449612415 +/- 0.002442264178513291,0.06855620155038761 +/- 0.00607168563203647,-0.026841085271317768 +/- 0.003440945911737352,-0.004699612403100783 +/- 0.0014703479559586767,0.0 +/- 0.0,-0.03149224806201545 +/- 0.00503036719085947,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003730620155038766 +/- 0.0009205426356589163,0.0013081395348837233 +/- 0.0004869125785426797,0.0052810077519379935 +/- 0.001460737735628039,0.007364341085271331 +/- 0.001121689622363396,0.0031976744186046568 +/- 0.0005395120506618248,0.0 +/- 0.0,0.009641472868217071 +/- 0.004724520423659929,0.0033430232558139595 +/- 0.002317998781764672,0.007412790697674432 +/- 0.0035999724783449525,0.02703488372093028 +/- 0.0011424250118751568,0.0 +/- 0.0,-0.0006298449612403112 +/- 0.0015174864111788618,0.0280523255813954 +/- 0.002710148502121516,0.007267441860465129 +/- 0.0012634113188377248,-0.05096899224806199 +/- 0.002487499545153771,0.00896317829457366 +/- 0.004230680522425633
