,scr_iqr_5_95,scr_lineintegral,scr_std,scr_rms,scl_mean,scr_svd_entropy,scr_sum,scl_lineintegral,scl_perm_entropy,scr_energy,scl_std,scl_rms,scr_n_below_mean,scr_iqr,scl_sum,scr_min,scl_kurtosis,scr_n_sign_changes,scr_peaks,scl_peaks,scr_perm_entropy,scr_n_above_mean,scr_entropy,scl_skewness,scr_skewness,scl_n_above_mean,scr_pct_5,scr_pct_95,scr_kurtosis,scl_n_below_mean,scl_iqr,scl_ptp,scl_energy,scr_max,scr_mean,scl_iqr_5_95,scr_ptp,scl_n_sign_changes,scl_min,scl_max,scl_svd_entropy,scl_entropy,scl_pct_95,scl_pct_5
0,-0.0035542747358309756 +/- 0.0015369836695485158,-0.002305475504322807 +/- 0.002880242910771341,-0.002353506243996184 +/- 0.0014320894827930413,-0.0028338136407301206 +/- 0.0021420848339075553,-0.013976945244956818 +/- 0.0016422018249066914,-0.002353506243996206 +/- 0.0015256849350882577,0.0030739673390969722 +/- 0.0013953735875440814,4.8030739673354805e-05 +/- 0.003351499524384131,0.0016810758885686394 +/- 0.001825799981628083,-0.0048030739673391555 +/- 0.0014085377808468027,0.006484149855907717 +/- 0.0014288640519350038,-0.012968299711815613 +/- 0.002158713261694951,-0.004418828049952017 +/- 0.0012112891655061036,-0.0031700288184438262 +/- 0.002139390725390975,-0.001633045148895329 +/- 0.0025068181269356092,-0.00038424591738719374 +/- 0.0005173068978995744,-0.00019212295869360795 +/- 0.0009163681089500111,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,9.606147934672071e-05 +/- 0.0007684918347742582,-0.0036503362151777408 +/- 0.0014912751869606206,0.00033621517771369457 +/- 0.00048270295970802464,-0.0017771373679155045 +/- 0.0010533963592440365,-0.0034582132564841992 +/- 0.0009557996513992574,-0.00048030739673394774 +/- 0.000712410997799778,-0.001969260326609068 +/- 0.000694372348453458,0.00014409221902014213 +/- 0.0026832810227595356,0.004178674351584965 +/- 0.0014093564602421845,-0.00019212295869360795 +/- 0.0010782874313469424,0.005091258405379395 +/- 0.001935585175755014,-0.0014889529298751647 +/- 0.0009473142614464991,-0.013784822286263255 +/- 0.0019097882182585073,-0.009365994236311282 +/- 0.002355465866520503,0.005379442843419735 +/- 0.0018073859483406995,-0.00019212295869360795 +/- 0.001056676272814589,-0.002065321805955855 +/- 0.0017719372474252293,0.0 +/- 0.0,-0.004707012487992379 +/- 0.002389981806844343,-0.011335254562920316 +/- 0.0025251564703352276,0.035830931796349594 +/- 0.0036275134656098386,0.0016330451488952291 +/- 0.0027857829010566595,-0.009414024975984692 +/- 0.0019474673326333534,-0.023919308357348745 +/- 0.003468870333384782
