,scl_min,scl_lineintegral,scl_pct_95,scr_std,scr_iqr,scl_perm_entropy,scl_mean,scl_iqr_5_95,scl_std,scr_pct_5,scr_perm_entropy,scr_skewness,scr_rms,scr_n_above_mean,scr_mean,scr_lineintegral,scl_n_above_mean,scl_ptp,scr_n_below_mean,scl_skewness,scl_iqr,scr_svd_entropy,scr_entropy,scr_n_sign_changes,scl_rms,scl_peaks,scr_energy,scr_peaks,scr_pct_95,scr_min,scr_kurtosis,scl_kurtosis,scl_n_below_mean,scl_n_sign_changes,scr_sum,scl_sum,scl_energy,scr_ptp,scr_iqr_5_95,scl_max,scl_svd_entropy,scr_max,scl_pct_5,scl_entropy
0,5.21920668058673e-05 +/- 0.005496050151304895,-0.010073068893528214 +/- 0.002139874739039649,0.04572025052192067 +/- 0.003447838113760705,-0.01863256784968683 +/- 0.0031057568991256458,-0.016753653444676397 +/- 0.0035124136447580857,0.0020354906054279587 +/- 0.0013897209765860376,0.036534446764091864 +/- 0.0023341001852816338,0.0019311064718162685 +/- 0.0013620029593632342,0.062108559498956176 +/- 0.003653444676409207,0.004175365344467619 +/- 0.0018962319545495836,0.00041753653444676075 +/- 0.000692406010512604,-0.0008872651356993666 +/- 0.0008748984662964548,0.0 +/- 0.0,-0.00026096033402922547 +/- 0.0007828810020876764,-0.004749478079331904 +/- 0.0014091858037578175,0.0068893528183716305 +/- 0.004661192810389594,0.0009916492693110568 +/- 0.001266666085543998,0.0024530271398747194 +/- 0.0010187485018759383,0.003862212943632537 +/- 0.0006263048016701411,0.0006784968684759862 +/- 0.0016839525892381577,0.006419624217118991 +/- 0.001700051928486707,-0.01607515657620041 +/- 0.0036668409332463953,0.00010438413361169019 +/- 0.00020876826722338038,0.0 +/- 0.0,0.011116910229645116 +/- 0.0017629797238052612,0.0 +/- 0.0,0.0008872651356993666 +/- 0.00033419228796622116,0.0 +/- 0.0,0.0 +/- 0.0008415717900102802,-0.002192066805845494 +/- 0.0018496915601951157,-0.0008872651356993666 +/- 0.0011913060762539912,0.00036534446764091566 +/- 0.000574112734864296,0.0024008350730688743 +/- 0.001261278285343891,5.2192066805845094e-05 +/- 0.0010555192284006536,0.0 +/- 0.0,-0.005949895615866374 +/- 0.002783359420871287,-0.05751565762004175 +/- 0.004054890313059496,-0.004592901878914368 +/- 0.0011855758550731164,-0.02630480167014615 +/- 0.002103282012485357,-0.019676409185803746 +/- 0.004483963801407787,0.09478079331941545 +/- 0.008295748010983523,0.01962421711899791 +/- 0.0020508228292681384,-0.011116910229645106 +/- 0.0024596809327658018,0.03684759916492693 +/- 0.007114986717307722
