,scr_iqr_5_95,scr_lineintegral,scr_std,scr_rms,scl_mean,scr_svd_entropy,scr_sum,scl_lineintegral,scl_perm_entropy,scr_energy,scl_std,scl_rms,scr_n_below_mean,scr_iqr,scl_sum,scr_min,scl_kurtosis,scr_n_sign_changes,scr_peaks,scl_peaks,scr_perm_entropy,scr_n_above_mean,scr_entropy,scl_skewness,scr_skewness,scl_n_above_mean,scr_pct_5,scr_pct_95,scr_kurtosis,scl_n_below_mean,scl_iqr,scl_ptp,scl_energy,scr_max,scr_mean,scl_iqr_5_95,scr_ptp,scl_n_sign_changes,scl_min,scl_max,scl_svd_entropy,scl_entropy,scl_pct_95,scl_pct_5
0,-0.00047192071731951837 +/- 0.001714573112277938,-0.016989145823501674 +/- 0.002807829123292776,-0.003161868806040624 +/- 0.0020248643655427275,-0.006512505899008991 +/- 0.0021912575302017513,-0.004624823029731062 +/- 0.001518969036284217,-0.0034922133081642715 +/- 0.0024448954878695194,-0.02302973100519118 +/- 0.0032818005947548522,-0.004436054742803263 +/- 0.001623846204255353,-0.0014157621519584884 +/- 0.0009899092479189848,-0.004955167531854698 +/- 0.001830784779732963,-0.006323737612081226 +/- 0.0025078490336170765,-0.00816422840962724 +/- 0.004467322255606942,-0.005946201038225629 +/- 0.0016510482005224843,-0.006182161396885377 +/- 0.0019394735807488875,-0.007550731477111883 +/- 0.00292438572625382,0.0015573383671542596 +/- 0.0012846302585007923,-0.003916941953751818 +/- 0.0011948078245561415,-0.00047192071731949614 +/- 0.0005969377367000318,0.00023596035865974807 +/- 0.0005276234019584279,0.0 +/- 0.0,-0.0026427560169891783 +/- 0.002102034681578137,-0.010571024067956635 +/- 0.0030525647246429826,0.0007550731477111606 +/- 0.0016510482005224797,-0.004247286455875465 +/- 0.0017657656379301498,0.007692307692307665 +/- 0.0017914349123267922,-0.0024539877300613798 +/- 0.0018253024639748895,-0.00042472864558757984 +/- 0.0028350614999293126,-0.008541764983482792 +/- 0.002167241624012264,-0.002312411514865531 +/- 0.001513828686394114,-0.0008494572911751042 +/- 0.0015335608125787584,0.0050967437470504475 +/- 0.0015042357197271755,-0.004388862671071314 +/- 0.001740997333241807,-0.0020764511562058052 +/- 0.002887599535776946,0.004105710240679528 +/- 0.002443528733553488,-0.013308164228409669 +/- 0.0021708352996696583,-0.0012741859367626507 +/- 0.0011760203675674373,-0.00684285040113265 +/- 0.002472522302487904,0.0002831524303916977 +/- 0.0004325224818268897,-0.005521472392638093 +/- 0.0018645348055817365,-0.009721566776781532 +/- 0.0019820670127418463,-0.0013213780084945892 +/- 0.0016456437729271268,-0.0011798017932987514 +/- 0.0015828702058752555,-0.0029731005191128367 +/- 0.002752151639796776,-0.001934874941009934 +/- 0.002177493533753557
