,scr_iqr_5_95,scr_lineintegral,scr_std,scr_rms,scl_mean,scr_svd_entropy,scr_sum,scl_lineintegral,scl_perm_entropy,scr_energy,scl_std,scl_rms,scr_n_below_mean,scr_iqr,scl_sum,scr_min,scl_kurtosis,scr_n_sign_changes,scr_peaks,scl_peaks,scr_perm_entropy,scr_n_above_mean,scr_entropy,scl_skewness,scr_skewness,scl_n_above_mean,scr_pct_5,scr_pct_95,scr_kurtosis,scl_n_below_mean,scl_iqr,scl_ptp,scl_energy,scr_max,scr_mean,scl_iqr_5_95,scr_ptp,scl_n_sign_changes,scl_min,scl_max,scl_svd_entropy,scl_entropy,scl_pct_95,scl_pct_5
0,-0.002457466918714568 +/- 0.0017530469745738594,-0.00047258979206051823 +/- 0.0026733715734841117,0.0018431001890358955 +/- 0.0015738020609968692,0.0011342155009451572 +/- 0.0016533890060998022,-0.004914933837429125 +/- 0.0014673132983232685,-0.006758034026465043 +/- 0.0020387197174029405,0.004536862003780695 +/- 0.0018449169466864934,0.001134215500945146 +/- 0.0015844096988884926,-0.0020793950850661936 +/- 0.0014974460791828568,-0.0007088846880907495 +/- 0.0018088524772216094,-0.02665406427221175 +/- 0.0013891246178354452,-0.007230623818525539 +/- 0.0020055855551912014,0.0012759924385633114 +/- 0.0009924385633270482,-0.004253308128544431 +/- 0.002305540816191021,-0.0069943289224952965 +/- 0.002370498337237122,0.0005671077504725619 +/- 0.0005089947832830454,-0.003449905482041582 +/- 0.0009696731818848539,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0010869565217391576 +/- 0.000946360321101153,0.0027410207939508324 +/- 0.0010525074409886582,0.00042533081285441867 +/- 0.0005367588228544709,-0.0007088846880907828 +/- 0.0006070525793320084,-0.0010396975425331135 +/- 0.0008662713979122569,0.0023156899810964026 +/- 0.0007751048897380227,0.001086956521739113 +/- 0.0008467142186753016,-0.00014177693761815435 +/- 0.001756229128172222,0.001512287334593565 +/- 0.001052507440988669,0.0006616257088846611 +/- 0.0009260830785569658,-0.014508506616257123 +/- 0.0012864515679410322,-0.004158790170132343 +/- 0.0004630415392784721,-0.007703213610586024 +/- 0.001664831281078325,0.000992438563327014 +/- 0.0013274642632502965,0.005671077504725885 +/- 0.0020922441985991268,-0.004962192816635169 +/- 0.0011624171905717411,0.00250472589792059 +/- 0.0013705103969754156,0.0001890359168241762 +/- 0.0002315207696392168,-0.007844990548204178 +/- 0.0018327712126337701,-0.011578449905482058 +/- 0.0017331872231467192,0.0035916824196597142 +/- 0.002178018643062924,-0.006852551984877142 +/- 0.002412060520826993,-0.016351606805293052 +/- 0.002105014881977317,-0.008412098298676752 +/- 0.0018641855315043381
