,scl_svd_entropy,scr_rms,scr_lineintegral,scl_entropy,scr_svd_entropy,scl_pct_95,scl_max,scl_mean,scl_pct_5,scl_min,scl_kurtosis,scl_ptp,scr_perm_entropy,scl_rms,scl_skewness,scl_std,scr_entropy,scl_iqr,scr_pct_95,scr_iqr_5_95,scl_energy,scr_peaks,scl_peaks,scr_energy,scr_pct_5,scl_n_below_mean,scl_n_above_mean,scr_min,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_skewness,scl_iqr_5_95,scr_std,scr_ptp,scr_max,scl_sum,scr_kurtosis,scl_lineintegral,scl_perm_entropy,scr_sum,scr_mean,scl_n_sign_changes
0,0.15449859418931586 +/- 0.0033005795038313634,0.01729147141518278 +/- 0.0013328456094965323,0.013120899718837887 +/- 0.0018269530168339308,-0.05955951265229613 +/- 0.0018679598339264194,-0.0001405810684161124 +/- 0.00317856942495064,0.0731490159325211 +/- 0.0031605564627773617,0.0016869728209934487 +/- 0.002709809239887721,-0.011527647610121827 +/- 0.0026689842297840825,0.03608247422680414 +/- 0.0020425955686694903,-0.013167760074976553 +/- 0.0025447373912625033,0.003701968134957834 +/- 0.0022999796048374854,0.0017806935332708607 +/- 0.001354904619943852,-0.0028116213683223924 +/- 0.0020745964031095177,0.02863167760074976 +/- 0.001247753229212233,0.0024367385192127556 +/- 0.0017128085175723618,4.6860356138711534e-05 +/- 0.0001405810684161346,-0.00018744142455481282 +/- 0.0017050989127141765,-0.000796626054357974 +/- 0.0009383779003983572,0.00046860356138710423 +/- 0.00020956588355199228,0.0005154639175258046 +/- 0.0002523507407279416,-0.00018744142455479063 +/- 0.0003108364377090168,-0.0026710402999062578 +/- 0.0003659910813451981,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.01035613870665415 +/- 0.0018796786429364086,-0.01035613870665415 +/- 0.0018796786429364086,0.0003280224929709696 +/- 0.00030005268216649645,-0.0008903467666354081 +/- 0.00032802249297098074,-0.00023430178069351327 +/- 0.0006373697520494758,-0.0009840674789128201 +/- 0.0009001580464994825,-0.0009840674789128201 +/- 0.0009001580464994825,-0.00018744142455481282 +/- 0.0006356447969189591,0.00037488284910968116 +/- 0.0009086560182598746,-0.0005623242736644384 +/- 0.000281162136832247,-0.0007966260543580073 +/- 0.0007855227091958924,-0.0008434864104967188 +/- 0.0008589645163928422,0.0035613870665417214 +/- 0.0008940386142614484,-0.0003280224929709141 +/- 0.000890346766635421,0.00023430178069355767 +/- 0.0010939660290467384,0.0013589503280225235 +/- 0.0016693076973342863,-0.0009372071227741086 +/- 0.0009134765084169697,-0.0009372071227741086 +/- 0.0009134765084169697,-0.07624179943767571 +/- 0.0022084108093623667
