,scl_svd_entropy,scr_rms,scr_lineintegral,scl_entropy,scr_svd_entropy,scl_pct_95,scl_max,scl_mean,scl_pct_5,scl_min,scl_kurtosis,scl_ptp,scr_perm_entropy,scl_rms,scl_skewness,scl_std,scr_entropy,scl_iqr,scr_pct_95,scr_iqr_5_95,scl_energy,scr_peaks,scl_peaks,scr_energy,scr_pct_5,scl_n_below_mean,scl_n_above_mean,scr_min,scr_iqr,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scr_skewness,scl_iqr_5_95,scr_std,scr_ptp,scr_max,scl_sum,scr_kurtosis,scl_lineintegral,scl_perm_entropy,scr_sum,scr_mean,scl_n_sign_changes
0,-0.06020744931636026 +/- 0.004326544402551116,-0.014097123998114126 +/- 0.0013410148659432346,-0.012494106553512518 +/- 0.0007072135785007169,0.008863743517208821 +/- 0.0006254832230750622,-0.008533710513908577 +/- 0.0011246450204503956,-0.0430457331447431 +/- 0.002773704116941561,-0.005846298915605885 +/- 0.0033151147253648217,-0.00740216878830745 +/- 0.0012659803472039111,-0.008015087223008043 +/- 0.0017258845089790672,-0.004526166902404582 +/- 0.0010372465818010517,0.00018859028760014328 +/- 0.0013533899193217615,-0.01324846770391328 +/- 0.0006481719511960111,-0.010325318246110337 +/- 0.0018675438303006411,-0.008910891089108952 +/- 0.0023896889952803647,0.0009429514380009163 +/- 0.0010329515464500912,0.0013672795851013108 +/- 0.00014144271570012412,0.0003771805752003532 +/- 0.0003528201213365262,-0.0026874115983027023 +/- 0.0005186232909005288,-0.0003771805752004198 +/- 0.0001885902876002099,-0.0004243281471004723 +/- 0.00014144271570015743,-0.00033003300330036733 +/- 0.0002160573170653634,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0026874115983027136 +/- 0.001265980347203931,-0.0026874115983027136 +/- 0.001265980347203931,0.0 +/- 0.0,0.001791607732201772 +/- 0.0001885902876002099,-2.2204460492503132e-17 +/- 0.00042170070297024295,0.000471475719000447 +/- 0.0005578575938802251,0.000471475719000447 +/- 0.0005578575938802251,0.0 +/- 0.0,0.00301744460160297 +/- 0.00043211463413065417,0.002121640735502084 +/- 0.00023573785950020684,0.0027345591702026993 +/- 0.00028288543140029263,0.002781706742102741 +/- 0.0003300330033003324,0.0007072135785006872 +/- 0.000675050498032834,0.00023573785950020687 +/- 0.00023573785950020684,0.0035360678925034804 +/- 0.0007379762301979593,-0.0016973125884017226 +/- 0.0012860143042891022,0.0027345591702026993 +/- 0.00028288543140029263,0.0027345591702026993 +/- 0.00028288543140029263,0.002121640735502095 +/- 0.00090075309639522
