,scr_std,scr_lineintegral,scr_sum,scr_mean,scr_svd_entropy,scl_svd_entropy,scl_mean,scl_std,scl_ptp,scl_max,scl_iqr,scl_pct_5,scr_pct_5,scl_min,scl_peaks,scr_entropy,scr_perm_entropy,scl_kurtosis,scl_pct_95,scr_min,scl_n_sign_changes,scl_skewness,scr_skewness,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scl_n_below_mean,scl_n_above_mean,scl_perm_entropy,scr_kurtosis,scl_rms,scr_pct_95,scl_energy,scl_sum,scr_iqr_5_95,scl_entropy,scr_peaks,scr_iqr,scr_energy,scr_rms,scr_ptp,scr_max,scl_lineintegral,scl_iqr_5_95
0,0.11671592775041054 +/- 0.007139666727987486,0.15228243021346474 +/- 0.007118259744659136,0.037766830870279176 +/- 0.004519627998381303,0.037766830870279176 +/- 0.004519627998381303,0.10197044334975373 +/- 0.006057755909916816,0.009458128078817763 +/- 0.007294485590823237,0.10525451559934322 +/- 0.00515766657299614,0.06377668308702797 +/- 0.005249998058034176,0.06889983579638755 +/- 0.0056497497597446,0.1332676518883416 +/- 0.004863975982022635,-0.0008866995073891326 +/- 0.0017130773537924414,-0.00532019704433494 +/- 0.004096016243722518,-0.0002627257799671545 +/- 0.0009029705802868669,0.021313628899835825 +/- 0.003043574973818741,0.0009852216748768572 +/- 0.0018519372321670355,0.006896551724137967 +/- 0.0021981215803850936,0.01188834154351398 +/- 0.0020863553595098297,0.009326765188834196 +/- 0.0023872291422510662,-0.05201970443349753 +/- 0.0034198531486226364,0.00019704433497538253 +/- 0.0003349109696941296,0.0007224958949097249 +/- 0.0012270306530226137,0.0005582922824302394 +/- 0.0006239737274219904,0.0010837438423645484 +/- 0.0013222214869752023,0.0044663382594417374 +/- 0.002841054680312926,0.00019704433497538253 +/- 0.0005911330049261107,0.00019704433497538253 +/- 0.0005911330049261107,0.007684729064039419 +/- 0.002257187556970726,0.007684729064039419 +/- 0.002257187556970726,0.0014778325123152914 +/- 0.0026810985631376995,0.005188834154351429 +/- 0.0018214022494400098,-0.08380952380952379 +/- 0.0033932588119775396,-0.0003612479474548125 +/- 0.0015294753395330217,0.0008866995073891992 +/- 0.002844279595687957,-0.016091954022988485 +/- 0.0026313596878831114,-0.000623973727421967 +/- 0.0018719211822659963,-0.022167487684729047 +/- 0.003779537723177751,-0.02640394088669947 +/- 0.002355391931302617,-0.021543513957307036 +/- 0.00252766915006814,-0.0023316912972085047 +/- 0.0012925233927195056,-0.04965517241379307 +/- 0.0032270918874320684,-0.04045977011494249 +/- 0.0032603411877808438,-0.04059113300492608 +/- 0.0032880107745901477,-0.05054187192118224 +/- 0.004050074695494244,-0.048998357963875194 +/- 0.0030055989986594507
