,scr_lineintegral,scl_ptp,scr_mean,scl_std,scl_pct_5,scl_max,scl_svd_entropy,scl_iqr,scl_rms,scl_sum,scl_min,scr_rms,scl_lineintegral,scr_perm_entropy,scr_pct_95,scr_pct_5,scr_std,scr_max,scr_kurtosis,scr_iqr_5_95,scl_kurtosis,scl_n_above_mean,scl_iqr_5_95,scl_perm_entropy,scr_min,scr_svd_entropy,scl_skewness,scr_n_below_mean,scl_n_below_mean,scl_peaks,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scr_ptp,scl_entropy,scl_energy,scr_n_above_mean,scl_pct_95,scr_entropy,scr_skewness,scr_iqr,scr_energy,scl_mean,scr_sum
0,0.10892617449664424 +/- 0.005613563400356101,0.08530201342281873 +/- 0.003424792167026325,0.06365771812080531 +/- 0.0035704761063677527,0.06134228187919457 +/- 0.003653867809078183,0.030402684563758338 +/- 0.0035201326287096135,0.02439597315436236 +/- 0.002925627989111027,0.02318791946308719 +/- 0.002991851161165759,0.021979865771812036 +/- 0.0014017851392084128,0.015268456375838856 +/- 0.0017258242779360845,0.014798657718120733 +/- 0.0019650222781150734,0.013724832214765049 +/- 0.0018223052325349548,0.012214765100671088 +/- 0.002064235771708696,0.007416107382550286 +/- 0.0033872676704194554,0.0067114093959731004 +/- 0.0019909257683478287,0.0064765100671140274 +/- 0.0021331832315856234,0.006308724832214707 +/- 0.0012265548243286704,0.0047986577181207465 +/- 0.0012196497882809702,0.004765100671140876 +/- 0.003019388423946853,0.004261744966442882 +/- 0.001367629790088236,0.004194630872483174 +/- 0.0013275194929431243,0.0036241610738254383 +/- 0.001430018506890097,0.0033892617449663874 +/- 0.0006618484202455228,0.0032885906040267866 +/- 0.0012979248057593208,0.003154362416107337 +/- 0.0013270952975359162,0.0017449664429529665 +/- 0.0006506952828746771,0.0014429530201341746 +/- 0.003122969589477177,0.0014429530201341746 +/- 0.0013510618885367392,0.0011073825503355229 +/- 0.0014860127399653898,0.0005704697986576579 +/- 0.0006375838926174333,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001778523489932926 +/- 0.0017823183523341627,-0.004765100671140976 +/- 0.0029780815748099146,-0.006610738255033599 +/- 0.002195615812477251,-0.006845637583892672 +/- 0.0009275352322875987,-0.007986577181208099 +/- 0.00736544693601018,-0.010335570469798716 +/- 0.002089178847821931,-0.011208053691275222 +/- 0.0011835699388287485,-0.014966442953020177 +/- 0.001795850759766385,-0.017483221476510137 +/- 0.001320716017057329,-0.017516778523489995 +/- 0.0029208127714079155,-0.048624161073825556 +/- 0.0023125163965127516
