,scr_std,scr_lineintegral,scr_sum,scr_mean,scr_svd_entropy,scl_svd_entropy,scl_mean,scl_std,scl_ptp,scl_max,scl_iqr,scl_pct_5,scr_pct_5,scl_min,scl_peaks,scr_entropy,scr_perm_entropy,scl_kurtosis,scl_pct_95,scr_min,scl_n_sign_changes,scl_skewness,scr_skewness,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scl_n_below_mean,scl_n_above_mean,scl_perm_entropy,scr_kurtosis,scl_rms,scr_pct_95,scl_energy,scl_sum,scr_iqr_5_95,scl_entropy,scr_peaks,scr_iqr,scr_energy,scr_rms,scr_ptp,scr_max,scl_lineintegral,scl_iqr_5_95
0,0.009044093981332412 +/- 0.00512435445376474,0.01400064370775662 +/- 0.005263565696092979,0.015223688445445738 +/- 0.004149419289168474,0.015223688445445738 +/- 0.004149419289168474,0.04888960411972958 +/- 0.006945558968149657,0.04853556485355644 +/- 0.006404487827143922,-0.029320888316704263 +/- 0.004302381041524383,0.005503701319600862 +/- 0.004495481876073069,0.0058255551979400685 +/- 0.003158270618661937,-0.012230447376890951 +/- 0.005496073178277846,-0.003508207273897701 +/- 0.0013839716768587267,0.02349533311876404 +/- 0.0027423763635842703,3.218538783389402e-05 +/- 0.000365555735165771,-0.0044415835210814825 +/- 0.003967558958798833,0.0 +/- 0.0,0.0015448986160282562 +/- 0.002228939773824366,0.002188606372706736 +/- 0.0031626954609689697,-0.004699066623752868 +/- 0.002761948883543601,0.024235597038944255 +/- 0.005109373296960776,-0.00035403926617320056 +/- 0.00046529875425815306,0.0002574831026713409 +/- 0.0004505954296749159,-0.00028966849050534595 +/- 0.00017332361786724044,0.0004184100418409553 +/- 0.0010582093481025707,0.001416157064692558 +/- 0.001426361107573893,6.437077566784355e-05 +/- 0.00019311232700353065,6.437077566784355e-05 +/- 0.00019311232700353065,0.001866752494367485 +/- 0.0007857454532174883,0.001866752494367485 +/- 0.0007857454532174883,0.009848728677180497 +/- 0.0013049974208376798,-0.001158673962021295 +/- 0.0006469182890969359,0.00457032507241707 +/- 0.002104638908821624,-0.0037656903765690974 +/- 0.001067953654524423,0.006437077566784621 +/- 0.00240422908232806,0.003765690376568975 +/- 0.0010871802867109496,-0.003701319600901254 +/- 0.0008545811424108044,-0.005761184422272347 +/- 0.0025238352005298196,-0.001383971676858764 +/- 0.0013429447084020013,-0.0031219826198906286 +/- 0.0015638919360484618,-0.0022529771483746908 +/- 0.000575749720630769,0.01097521725136782 +/- 0.00527575353259125,-0.002252977148374702 +/- 0.0022298690795865862,-0.002349533311876484 +/- 0.0021926258551980765,0.0037656903765689864 +/- 0.002971009424111771,0.0037013196009011316 +/- 0.003330060184015407
