,scr_lineintegral,scl_perm_entropy,scl_svd_entropy,scl_pct_5,scr_std,scr_iqr_5_95,scr_perm_entropy,scr_energy,scr_pct_95,scr_n_above_mean,scr_min,scl_peaks,scr_n_below_mean,scr_n_sign_changes,scl_skewness,scr_pct_5,scl_kurtosis,scl_n_above_mean,scl_n_sign_changes,scr_peaks,scl_n_below_mean,scr_entropy,scr_iqr,scr_ptp,scr_skewness,scl_ptp,scr_kurtosis,scl_lineintegral,scl_min,scr_svd_entropy,scl_entropy,scl_iqr,scr_rms,scl_std,scr_sum,scr_mean,scl_mean,scl_iqr_5_95,scl_energy,scl_rms,scl_pct_95,scr_max,scl_max,scl_sum
0,-0.01568355308813325 +/- 0.002342059268658745,-0.000693962526023606 +/- 0.0013258135443818952,-0.015093684941013208 +/- 0.0029818189699713964,-0.0004857737682165242 +/- 0.0018175990081483703,-0.004927133934767536 +/- 0.0014704802290365579,-0.0012838306731436599 +/- 0.0019134372906262729,0.0005204718945177045 +/- 0.0006629067721909476,-0.0010062456627342286 +/- 0.000936849410131868,-0.0021859819569743366 +/- 0.0021782576149506614,-0.0013532269257460316 +/- 0.0011555049136257448,-0.000346981263011803 +/- 0.0008778008772153867,0.0 +/- 0.0,-0.0005898681471200651 +/- 0.0012894451197822587,-0.0002428868841082621 +/- 0.00027100102969836165,-0.0033310201249132864 +/- 0.0014238920561195742,-0.0021859819569743587 +/- 0.001261122959430017,0.0004857737682165242 +/- 0.0009715475364330485,-0.0037820957668286193 +/- 0.0012744182978630587,0.002637057598889625 +/- 0.000794276415146378,0.0 +/- 0.0,-0.0020818875780708066 +/- 0.0015044749055294114,0.0004857737682165242 +/- 0.0002775850104094424,-0.01953504510756422 +/- 0.0019071347791340925,-0.005863983344899393 +/- 0.0017310853134304429,-0.003157529493407374 +/- 0.0014920194309507046,0.00322692574600969 +/- 0.0013883587108773356,-0.004337265787647482 +/- 0.0012630308621235944,-0.007668285912560735 +/- 0.0020729045150928646,-0.0015614156835531134 +/- 0.0025129206188063665,0.0008674531575294852 +/- 0.0024301077439129997,-0.013462873004857745 +/- 0.0022152518666915273,0.00038167938931297216 +/- 0.0017171190883634485,-0.014052741151977821 +/- 0.00275079777591654,0.0005204718945176934 +/- 0.0015767616609995484,-0.01412213740458016 +/- 0.0014226231783483923,-0.018008327550312297 +/- 0.002185981956974309,-0.011797362942401125 +/- 0.002264700745604537,0.0019083969465648943 +/- 0.0013371165071476411,-0.010964607911172819 +/- 0.0018307988838685407,-0.017765440666204047 +/- 0.001973832429330722,-0.026127689104788354 +/- 0.002948524196067557,-0.003053435114503833 +/- 0.0014205058633211993,-0.019188063844552395 +/- 0.0030881332408049865,-0.012491325468424718 +/- 0.0026877053061814156
