,scr_lineintegral,scl_perm_entropy,scl_svd_entropy,scl_pct_5,scr_std,scr_iqr_5_95,scr_perm_entropy,scr_energy,scr_pct_95,scr_n_above_mean,scr_min,scl_peaks,scr_n_below_mean,scr_n_sign_changes,scl_skewness,scr_pct_5,scl_kurtosis,scl_n_above_mean,scl_n_sign_changes,scr_peaks,scl_n_below_mean,scr_entropy,scr_iqr,scr_ptp,scr_skewness,scl_ptp,scr_kurtosis,scl_lineintegral,scl_min,scr_svd_entropy,scl_entropy,scl_iqr,scr_rms,scl_std,scr_sum,scr_mean,scl_mean,scl_iqr_5_95,scl_energy,scl_rms,scl_pct_95,scr_max,scl_max,scl_sum
0,0.012852348993288576 +/- 0.0028712363222325203,0.008255033557046976 +/- 0.002359516218959313,0.008221476510067128 +/- 0.001597047521381289,0.007013422818791926 +/- 0.0017008491137549375,0.005335570469798656 +/- 0.001765815049251399,0.002852348993288589 +/- 0.0016180622082203027,0.002449664429530185 +/- 0.0016096892557330923,0.002114093959731522 +/- 0.0016511294765292229,0.0018120805369127523 +/- 0.0015610340066594618,0.00154362416107382 +/- 0.001385219291312099,3.355704697982631e-05 +/- 0.0006268973722237993,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.0007197184761586133,-0.0001677852348993536 +/- 0.0001677852348993536,-0.0003355704697986739 +/- 0.0012465889678527858,-0.0003691275167785335 +/- 0.0011275367527792872,-0.0003691275167785446 +/- 0.0007570814880992217,-0.00046979865771813457 +/- 0.0011048374250439224,-0.0006040268456376063 +/- 0.0007165824330222103,-0.0007718120805369378 +/- 0.0002620889152988827,-0.0010738255033557298 +/- 0.0007769018055563779,-0.0015100671140939603 +/- 0.0003438574082536635,-0.002583892617449679 +/- 0.0014398280505318725,-0.003389261744966454 +/- 0.001640181128838922,-0.0034563758389261844 +/- 0.0010827024030135247,-0.0037248322147650946 +/- 0.0015115578026248684,-0.003892617449664448 +/- 0.0009029277883942057,-0.003993288590604027 +/- 0.0014738383393286946,-0.004932885906040285 +/- 0.0018926293492890734,-0.005000000000000016 +/- 0.0012506473257439207,-0.006174496644295324 +/- 0.001610738255033547,-0.006610738255033566 +/- 0.0011235348350861242,-0.007013422818791981 +/- 0.0014507359947125754,-0.007348993288590622 +/- 0.001473838339328709,-0.009328859060402706 +/- 0.002352825254088337,-0.01016778523489934 +/- 0.0019569829948755976,-0.010302013422818801 +/- 0.0021278978338909694,-0.010436241610738273 +/- 0.0010553144425178812,-0.011744966442953053 +/- 0.0018195223774128827,-0.012046979865771823 +/- 0.0018407500875036865,-0.012281879194630873 +/- 0.001524539153234982,-0.012852348993288609 +/- 0.0015885638092006315,-0.01607382550335572 +/- 0.0029956126048955385,-0.019731543624161085 +/- 0.0039727915669660885
