,scr_lineintegral,scl_perm_entropy,scl_svd_entropy,scl_pct_5,scr_std,scr_iqr_5_95,scr_perm_entropy,scr_energy,scr_pct_95,scr_n_above_mean,scr_min,scl_peaks,scr_n_below_mean,scr_n_sign_changes,scl_skewness,scr_pct_5,scl_kurtosis,scl_n_above_mean,scl_n_sign_changes,scr_peaks,scl_n_below_mean,scr_entropy,scr_iqr,scr_ptp,scr_skewness,scl_ptp,scr_kurtosis,scl_lineintegral,scl_min,scr_svd_entropy,scl_entropy,scl_iqr,scr_rms,scl_std,scr_sum,scr_mean,scl_mean,scl_iqr_5_95,scl_energy,scl_rms,scl_pct_95,scr_max,scl_max,scl_sum
0,-0.026005793369810147 +/- 0.002284028966747366,0.0007402639201801841 +/- 0.0011786181798262327,0.005503701319600851 +/- 0.0015465740298337997,-0.00917283553266821 +/- 0.0016363983030429712,0.009365947859671675 +/- 0.002058103930318393,0.009430318635339507 +/- 0.001221773601294014,0.0016092693916961109 +/- 0.0007751267833145737,0.005986482137109705 +/- 0.0012970351901905339,0.011136144190537456 +/- 0.0026742939269830553,0.0011586739620211728 +/- 0.0014190799926004972,9.655616350172647e-05 +/- 0.00032345914454845736,0.0 +/- 0.0,0.002735757965883423 +/- 0.0013749603709877138,-0.0002574831026714186 +/- 0.00019311232700356393,0.0007724493080141115 +/- 0.0013970089742008766,-0.002832314129385305 +/- 0.0014522708944549117,-0.00045059542967496036 +/- 0.0005423977967927994,0.003958802703572517 +/- 0.0011429212040273457,0.0002896684905052571 +/- 0.0005837900594533902,0.0 +/- 0.0,0.003250724171226216 +/- 0.0005471515931767189,0.0003218538783391955 +/- 0.0005189737848920663,0.008593498551657485 +/- 0.0022347415947009714,0.0004184100418409553 +/- 0.0011153989991093348,0.0027035725780495067 +/- 0.001098083174073514,0.00035403926617310065 +/- 0.0015992607980437482,0.0030576118442226853 +/- 0.0015452338441143089,0.001931123270035362 +/- 0.0015898408799779132,0.0014805278403604127 +/- 0.0017164199067876938,0.008625683939491414 +/- 0.0012025453294026108,-0.0003540392661732117 +/- 0.001539861437258532,-0.01023495333118769 +/- 0.0022102716077746247,0.01718699710331505 +/- 0.001476323777428984,-0.01696169938847767 +/- 0.002216122302555773,0.0012552301255229549 +/- 0.0017888243619684975,0.005986482137109705 +/- 0.0013745836178991055,-0.002928870292887087 +/- 0.0017830240082992615,-0.006630189893788263 +/- 0.0018161230743052137,-0.007917605407145211 +/- 0.00256354139063275,-0.007209526874798889 +/- 0.0023128734114221555,-0.012616672030898024 +/- 0.002306594511383185,0.006050852912777549 +/- 0.0019407548672908087,-0.005728999034438398 +/- 0.002224287421071245,-0.013614419053749627 +/- 0.0014397341001831422
