,scr_std,scr_lineintegral,scr_sum,scr_mean,scr_svd_entropy,scl_svd_entropy,scl_mean,scl_std,scl_ptp,scl_max,scl_iqr,scl_pct_5,scr_pct_5,scl_min,scl_peaks,scr_entropy,scr_perm_entropy,scl_kurtosis,scl_pct_95,scr_min,scl_n_sign_changes,scl_skewness,scr_skewness,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scl_n_below_mean,scl_n_above_mean,scl_perm_entropy,scr_kurtosis,scl_rms,scr_pct_95,scl_energy,scl_sum,scr_iqr_5_95,scl_entropy,scr_peaks,scr_iqr,scr_energy,scr_rms,scr_ptp,scr_max,scl_lineintegral,scl_iqr_5_95
0,0.006561859193438102 +/- 0.005173626649396111,0.02337662337662332 +/- 0.004339723630717684,0.005058099794941861 +/- 0.002974717039916464,0.005058099794941861 +/- 0.002974717039916464,0.10328092959671901 +/- 0.008444809411609288,0.17026657552973337 +/- 0.008742467974617092,0.026555023923444922 +/- 0.003923736714559025,0.002392344497607601 +/- 0.0015735973251156837,0.0033492822966506687 +/- 0.0014157426641973857,0.013533834586466098 +/- 0.0029880373198078445,-4.4408920985006264e-17 +/- 0.00040438002618589517,-0.00013670539986332386 +/- 0.0005759500870250463,-0.0004101161995899272 +/- 0.00029794251152020763,0.001298701298701277 +/- 0.0004268624742582715,0.0 +/- 0.0,-0.0011278195488722553 +/- 0.0021617723309458083,-0.0022898154477102085 +/- 0.002525583702917633,0.0064935064935064514 +/- 0.0017692657697258734,0.004272043745727894 +/- 0.0029528445482286847,6.835269993163973e-05 +/- 0.00013670539986327944,0.0004442925495556693 +/- 0.0012792185421881767,0.0005468215994531511 +/- 0.001567647975554276,0.002255639097744322 +/- 0.0011559490447906832,0.0011278195488721443 +/- 0.001573968412805128,-3.4176349965842065e-05 +/- 0.00028389008417355606,-3.4176349965842065e-05 +/- 0.00028389008417355606,-0.0010594668489405713 +/- 0.0017118906064755013,-0.0010594668489405713 +/- 0.0017118906064755013,0.00331510594668486 +/- 0.0011236693248649113,3.4176349965775454e-05 +/- 0.0004940817599043334,0.00505809979494185 +/- 0.0030902678210409516,0.0001708817498290882 +/- 0.0006705884097863459,-6.835269993168413e-05 +/- 0.0008202323991797748,-3.417634996586427e-05 +/- 0.0009599844091037835,0.00013670539986327946 +/- 0.000633876862303188,0.011107313738892644 +/- 0.002493937033377729,0.00017088174982907712 +/- 0.00041153775047138926,0.0007860560492139124 +/- 0.0007949216233501525,-3.4176349965830966e-05 +/- 0.0001025290498974929,0.013431305536568638 +/- 0.0031732515492661844,0.0005809979494189488 +/- 0.001324085483787453,0.0005809979494189599 +/- 0.0013589128743725786,0.0019480519480518876 +/- 0.0026825713538195916,0.0003759398496240296 +/- 0.0021585280484809465
