,scr_lineintegral,scl_ptp,scr_mean,scl_std,scl_pct_5,scl_max,scl_svd_entropy,scl_iqr,scl_rms,scl_sum,scl_min,scr_rms,scl_lineintegral,scr_perm_entropy,scr_pct_95,scr_pct_5,scr_std,scr_max,scr_kurtosis,scr_iqr_5_95,scl_kurtosis,scl_n_above_mean,scl_iqr_5_95,scl_perm_entropy,scr_min,scr_svd_entropy,scl_skewness,scr_n_below_mean,scl_n_below_mean,scl_peaks,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scr_ptp,scl_entropy,scl_energy,scr_n_above_mean,scl_pct_95,scr_entropy,scr_skewness,scr_iqr,scr_energy,scl_mean,scr_sum
0,-0.010157068062827212 +/- 0.0037118248565708102,-0.0120069808027923 +/- 0.001854845410902102,0.013193717277486926 +/- 0.0014031239959680054,-0.006073298429319363 +/- 0.0013263525305410016,0.009877835951134395 +/- 0.003311469463225984,0.004816753926701611 +/- 0.003975994657144324,0.04404886561954628 +/- 0.006266801623253436,-0.007294938917975546 +/- 0.0019461922316859387,-0.002617801047120405 +/- 0.0006292410602904028,0.006596858638743486 +/- 0.0014927333179995356,-0.03389179755671899 +/- 0.0031236654969396737,-0.019650959860383933 +/- 0.0019747776837438775,0.01766143106457242 +/- 0.002152760062144404,0.004083769633507883 +/- 0.0011152911210241087,-0.00045375218150085496 +/- 0.001189300177130934,0.005165794066317652 +/- 0.0012662029422140946,0.004118673647469495 +/- 0.001207093645081365,0.007993019197207707 +/- 0.0025859611088295347,0.004956369982548015 +/- 0.0015979787982212358,3.3306690738754695e-17 +/- 0.0011989922539139646,-0.004432809773123903 +/- 0.0014976221956666672,0.0019197207678883332 +/- 0.0010954523439075253,0.000593368237347336 +/- 0.0014052929940102964,-0.010226876090750426 +/- 0.0017174051797755696,-6.980802792317941e-05 +/- 0.00026119772333500454,0.01671902268760911 +/- 0.0026187316554139857,0.008481675392670186 +/- 0.0016523281505821526,0.0015008726003490568 +/- 0.0013612565445026222,-0.004642233856893529 +/- 0.0017315346254537477,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.002687609075043662 +/- 0.0009628701029063563,-0.004083769633507839 +/- 0.00432880138399882,0.005410122164048903 +/- 0.0013268117143977894,0.0005235602094241121 +/- 0.0012608999558944669,0.004467713787085548 +/- 0.004563758220923183,0.0016753926701571053 +/- 0.0010212034093073578,0.012390924956370009 +/- 0.0018747712393711443,0.02530541012216405 +/- 0.003931158998077581,-3.490401396157861e-05 +/- 0.00039643339237698883,0.0019895287958115572 +/- 0.0038013339699486727,-0.002617801047120405 +/- 0.0010025414740904026
