,scr_lineintegral,scl_ptp,scr_mean,scl_std,scl_pct_5,scl_max,scl_svd_entropy,scl_iqr,scl_rms,scl_sum,scl_min,scr_rms,scl_lineintegral,scr_perm_entropy,scr_pct_95,scr_pct_5,scr_std,scr_max,scr_kurtosis,scr_iqr_5_95,scl_kurtosis,scl_n_above_mean,scl_iqr_5_95,scl_perm_entropy,scr_min,scr_svd_entropy,scl_skewness,scr_n_below_mean,scl_n_below_mean,scl_peaks,scr_peaks,scr_n_sign_changes,scl_n_sign_changes,scr_ptp,scl_entropy,scl_energy,scr_n_above_mean,scl_pct_95,scr_entropy,scr_skewness,scr_iqr,scr_energy,scl_mean,scr_sum
0,0.03673328738800828 +/- 0.0029770656190840987,-0.003790489317711904 +/- 0.0012614062865419118,-0.01116471399035147 +/- 0.0013363693611071893,0.00041350792556859586 +/- 0.001531778826388208,-0.004031702274293563 +/- 0.0051620676856682845,-0.005099931082012388 +/- 0.0023613841073758615,-0.0025844245348035644 +/- 0.0033453631700461057,-0.004617505168849045 +/- 0.002185906482033587,0.007718814610613389 +/- 0.0013971836617996736,-0.014472777394900044 +/- 0.00190617735161121,-0.012956581667815287 +/- 0.0027229147160769715,0.0015506547208821776 +/- 0.0013279013692624104,-0.006685044796691919 +/- 0.001550271795892762,-0.0040317022742935695 +/- 0.0018559935230179547,-0.013335630599586468 +/- 0.0023576097151064563,-0.001206064782908306 +/- 0.0006761342822311705,-0.006857339765678816 +/- 0.0018776199484252596,0.0049965541006202815 +/- 0.001103226091907802,-0.0006202618883528355 +/- 0.0004571502123163691,0.004583046175051708 +/- 0.0011118032946176217,0.0017918676774638376 +/- 0.0016796771339702178,0.005341144038594092 +/- 0.001455867000294806,-0.01977946243969675 +/- 0.002871490924328014,0.0007236388697450191 +/- 0.000746258023008536,-3.44589937973816e-05 +/- 0.00010337698139214479,-0.005961405926946911 +/- 0.003714705103806798,0.0006891798759476375 +/- 0.0012134263860550704,-0.000620261888352841 +/- 0.0005064417111198658,0.0036871123363197977 +/- 0.0016166373681240425,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.03097863542384564 +/- 0.003776208924651434,-0.002033080634045464 +/- 0.005363772346094557,-0.0009993108201240386 +/- 0.0014737012253854616,0.002205375603032417 +/- 0.0009399160370079883,-0.0007236388697449859 +/- 0.005677792419684814,-0.0018607856650585508 +/- 0.0007580978635423951,-0.0010682288077187908 +/- 0.0015899754645154153,-0.006478290833907635 +/- 0.002376421729781767,0.0 +/- 0.0,-0.0007580978635423619 +/- 0.0035969643971605555,-0.05062026188835285 +/- 0.006441988849613766
