,accy_pct_95,accx_lineintegral,accx_ptp,accy_iqr_5_95,accx_perm_entropy,accy_perm_entropy,accz_max,accz_mean,accx_rms,accx_mean,accx_iqr_5_95,accx_max,accz_entropy,accx_energy,accz_pct_5,accy_min,accy_svd_entropy,accy_ptp,accy_n_below_mean,accx_pct_95,accy_pct_5,accz_min,accz_peaks,accz_perm_entropy,accx_min,accy_skewness,accy_sum,accz_lineintegral,accx_pct_5,accz_svd_entropy,accy_lineintegral,accz_rms,accz_skewness,accx_n_above_mean,accx_kurtosis,accy_kurtosis,accy_rms,accz_n_above_mean,accz_kurtosis,accy_energy,accx_n_sign_changes,accx_sum,accz_iqr_5_95,accz_energy,accz_iqr,accz_n_sign_changes,accz_std,accy_n_above_mean,accy_iqr,accy_entropy,accx_iqr,accx_entropy,accz_n_below_mean,accx_svd_entropy,accx_n_below_mean,accx_peaks,accy_peaks,accy_max,accz_pct_95,accy_std,accy_mean,accx_std,accy_n_sign_changes,accx_skewness,accz_ptp,accz_sum
0,0.09949399114484501 +/- 0.008523893390159068,0.0825110689437065 +/- 0.0022067748291485917,0.0011701454775458365 +/- 0.0006173061763422961,-0.0036053130929791233 +/- 0.0005329633000111643,0.026185958254269427 +/- 0.0011731332695124324,0.05863377609108158 +/- 0.002604840010369893,0.02542694497153699 +/- 0.0018880217022895938,-0.012397216951296664 +/- 0.0012394635004595368,0.04304237824161922 +/- 0.0027111419570079336,0.0 +/- 0.0,-0.003921568627451011 +/- 0.0006957621758380721,-0.0016129032258064614 +/- 0.0005736355834034334,0.002688172043010739 +/- 0.0008860800585782239,-0.009835547122074661 +/- 0.0021141865798049585,0.0 +/- 0.0,-0.0004427577482606027 +/- 0.0017217783161057757,0.0016761543327008077 +/- 0.0009492935496396867,0.0014864010120177128 +/- 0.0003478810879190311,-0.0017710309930423773 +/- 0.00040500469559978777,0.0 +/- 0.0,0.01571790006325109 +/- 0.0015815938962745145,0.016951296647691315 +/- 0.0011765385982124184,0.003636938646426302 +/- 0.0010794464368042976,0.008507273877292831 +/- 0.0008883347188607303,-0.002245414294750192 +/- 0.0006237534131345907,-0.0019291587602783267 +/- 0.0022113024802546846,0.027229601518026558 +/- 0.0016091782711206205,-0.006672991777356141 +/- 0.0012606661244778498,0.0 +/- 0.0,0.0021189120809613883 +/- 0.0007490651032464902,0.00047438330170775924 +/- 0.0007383059791226201,-0.005977229601518053 +/- 0.0015650655321516366,-0.00012650221378878167 +/- 0.0005692599620493386,-0.004680581910183468 +/- 0.000957162931715476,0.0015812776723592604 +/- 0.0005477706538801213,-0.0054395951929158805 +/- 0.00150213056129512,-0.0046489563567362665 +/- 0.0015366895146434294,0.0007273877292852226 +/- 0.0007218666799818736,0.0 +/- 0.0,0.0016761543327007856 +/- 0.0009061700684310188,0.001581277672359238 +/- 0.0007071688733395843,0.0037001897533206598 +/- 0.0022364879453810626,0.0018975332068311035 +/- 0.0008246935363950211,0.06710942441492725 +/- 0.0027780128091078908,0.0002530044275774523 +/- 0.0007183944776471028,0.009108159392789361 +/- 0.0013697917664584234,0.0004111321948133906 +/- 0.00031783287859332607,0.0 +/- 0.0,0.036495888678051855 +/- 0.00291641793381365,0.0 +/- 0.0,0.0011701454775458475 +/- 0.0009386984237606517,0.000885515496521172 +/- 0.0005060088551549574,-0.01641366223908921 +/- 0.0007675307463321607,-0.02934851359898799 +/- 0.0023101811976912775,0.0 +/- 0.0,0.02058823529411762 +/- 0.0018519185290268747,0.009803921568627439 +/- 0.0017147933854175855,0.006388361796331421 +/- 0.0012232181913860783,-0.005186590765338417 +/- 0.0011680066611397578,0.006672991777356074 +/- 0.002304329061599862,0.0032574320050600793 +/- 0.0012574886370696327,-0.0019607843137255053 +/- 0.0005060088551549393,-0.0074320050600885645 +/- 0.0015509424206501146,-0.00056925996204934 +/- 0.001369791766458432,-0.003636938646426324 +/- 0.002210397691967954,-0.01619228336495889 +/- 0.002877056398619657
