,accx_mean,accz_energy,accz_rms,accy_perm_entropy,accx_sum,accx_energy,accy_energy,accz_perm_entropy,accz_svd_entropy,accx_n_below_mean,accx_n_above_mean,accy_svd_entropy,accx_lineintegral,accx_perm_entropy,accy_pct_95,accy_peaks,accx_svd_entropy,accz_peaks,accx_peaks,accz_entropy,accy_pct_5,accx_min,accz_n_sign_changes,accx_rms,accz_std,accy_max,accx_max,accy_iqr,accx_skewness,accy_skewness,accz_min,accz_iqr_5_95,accx_entropy,accy_std,accy_rms,accz_lineintegral,accy_n_above_mean,accz_pct_5,accx_iqr_5_95,accz_iqr,accz_n_below_mean,accz_n_above_mean,accx_iqr,accy_n_sign_changes,accy_entropy,accz_pct_95,accx_std,accx_n_sign_changes,accz_skewness,accy_kurtosis,accz_max,accy_mean,accy_n_below_mean,accy_sum,accx_kurtosis,accy_iqr_5_95,accz_kurtosis,accz_ptp,accy_ptp,accy_lineintegral,accz_mean,accz_sum,accy_min,accx_pct_5,accx_ptp,accx_pct_95
0,0.15068078668683818 +/- 0.008761009898144073,0.25724659606656586 +/- 0.0079718355001821,-0.012193645990922809 +/- 0.004841244325854256,0.0796974281391831 +/- 0.006445845941230866,0.13234493192133132 +/- 0.004839636677308861,0.1301361573373677 +/- 0.005328100606486035,0.03933434190620276 +/- 0.005818512740241498,0.09845688350983364 +/- 0.009210518047055364,0.008320726172466009 +/- 0.0038158858354130814,0.006747352496217896 +/- 0.0044242793736583704,0.006232980332829108 +/- 0.0018710589813906754,0.004841149773071152 +/- 0.002661944623046655,0.02018154311649022 +/- 0.003481680610880173,-0.0003630862329802809 +/- 0.004725936136319378,0.005416036308623351 +/- 0.0022004693295705766,0.010408472012102921 +/- 0.004689766237820895,0.0073222390317700834 +/- 0.0037249533183691154,0.006263237518910803 +/- 0.0021482602118003233,0.005295007564296572 +/- 0.0027239870950803964,-0.0019667170953100777 +/- 0.0011581034317097838,0.010650529500756489 +/- 0.0029577850311285577,-0.0012102874432677214 +/- 0.000728689535781643,0.002390317700453881 +/- 0.0015514001504743594,-0.0027836611195158345 +/- 0.002732543880151433,-0.0009379727685325023 +/- 0.0006119137190969889,-0.0012708018154311107 +/- 0.0006738595295406564,3.0257186081728004e-05 +/- 0.0032261879847028272,0.0001815431164901682 +/- 0.0002773116910714605,-0.0005446293494704713 +/- 0.0011858346712414428,-0.001422087745839573 +/- 0.0019042806629421302,0.014523449319213354 +/- 0.002620349179378037,-0.0007564296520423342 +/- 0.0006524616838985351,-0.007140695915279838 +/- 0.0016911574720099554,-0.004266263237518842 +/- 0.0013426146887947964,-0.004508320726172399 +/- 0.0013895264754257364,0.018214826021180075 +/- 0.00499894134416059,-0.004054462934946978 +/- 0.0007558242660694051,-0.0007261724659606283 +/- 0.000561187200937668,9.07715582450841e-05 +/- 0.00035928417812520526,6.05143721633894e-05 +/- 0.0005026701278619156,-0.0012102874432677103 +/- 0.0010992981618508,-0.002602118003025633 +/- 0.0012490025682632675,0.0002420574886535576 +/- 0.0001210287443267788,-0.002148260211800235 +/- 0.001472689080016679,-9.077155824507299e-05 +/- 0.0005905967109211083,-9.077155824506189e-05 +/- 0.0010220481545569792,-0.003903177004538505 +/- 0.0016319257561466785,0.0005446293494705045 +/- 0.00026377603289202517,-0.01273827534039329 +/- 0.001228680212057274,-0.0009984871406958696 +/- 0.0007895908230377779,-0.005325264750378156 +/- 0.0011009625052139443,0.0010287443267776198 +/- 0.0012416511061230497,0.0001815431164901904 +/- 0.0010842041069390965,0.0010287443267776198 +/- 0.0012416511061230497,-0.0005446293494704713 +/- 0.0005026701278618716,0.0003328290468986528 +/- 0.0011517619552601647,0.003509833585476585 +/- 0.0011734172120826327,0.009198184568835166 +/- 0.0024588501850420536,-0.002904689863842591 +/- 0.0008363252623954584,0.0004236006051437369 +/- 0.0012635771871601145,0.00042360060514372576 +/- 0.0010926154363248392,0.00042360060514372576 +/- 0.0010926154363248392,-0.002299546142208697 +/- 0.0012490025682632471,-0.0012708018154311107 +/- 0.001758044060070652,4.4408920985006264e-17 +/- 0.0018053172635613972,0.0009379727685325356 +/- 0.00127260156398265
