,accx_mean,accz_energy,accz_rms,accy_perm_entropy,accx_sum,accx_energy,accy_energy,accz_perm_entropy,accz_svd_entropy,accx_n_below_mean,accx_n_above_mean,accy_svd_entropy,accx_lineintegral,accx_perm_entropy,accy_pct_95,accy_peaks,accx_svd_entropy,accz_peaks,accx_peaks,accz_entropy,accy_pct_5,accx_min,accz_n_sign_changes,accx_rms,accz_std,accy_max,accx_max,accy_iqr,accx_skewness,accy_skewness,accz_min,accz_iqr_5_95,accx_entropy,accy_std,accy_rms,accz_lineintegral,accy_n_above_mean,accz_pct_5,accx_iqr_5_95,accz_iqr,accz_n_below_mean,accz_n_above_mean,accx_iqr,accy_n_sign_changes,accy_entropy,accz_pct_95,accx_std,accx_n_sign_changes,accz_skewness,accy_kurtosis,accz_max,accy_mean,accy_n_below_mean,accy_sum,accx_kurtosis,accy_iqr_5_95,accz_kurtosis,accz_ptp,accy_ptp,accy_lineintegral,accz_mean,accz_sum,accy_min,accx_pct_5,accx_ptp,accx_pct_95
0,0.3454091193004373 +/- 0.005999179485414916,0.3531230480949407 +/- 0.008387055991206345,0.16411617738913184 +/- 0.007741443468026736,0.25359150530918184 +/- 0.005925567133357361,0.18066833229231738 +/- 0.006075512618441024,0.20112429731417875 +/- 0.006156445943990122,0.14693941286695816 +/- 0.007595173349298332,0.15505933791380394 +/- 0.004573426434895806,0.027232979387882626 +/- 0.0070234567379740785,0.011773891317926366 +/- 0.0021594245987585857,0.022548407245471625 +/- 0.0034291011196279577,-0.009212991880074906 +/- 0.0017233453668109293,0.08019987507807627 +/- 0.004402944047114815,0.022361024359775182 +/- 0.0025608994378513604,0.053435352904434776 +/- 0.003881761595613203,9.369144284826492e-05 +/- 0.004343283068019693,-0.004028732042473382 +/- 0.002967553101167835,-0.007932542161149225 +/- 0.0036559676768674575,-0.009431605246720754 +/- 0.002229427644918784,0.0027170518425983945 +/- 0.0019152714686398585,0.055527795128045024 +/- 0.0031224234228482382,-0.004934415990006169 +/- 0.0006214787239891485,0.005652717051842638 +/- 0.0024329727299890634,-3.123048094940684e-05 +/- 0.00016818128691863026,-0.0009056839475327205 +/- 0.0024006877003094848,-0.00886945658963143 +/- 0.0018380935627185836,0.012585883822610944 +/- 0.0020433901065528403,-0.00384134915677693 +/- 0.0017669388082218282,0.0010618363522798657 +/- 0.0023379097154544236,0.0035602748282323794 +/- 0.0013910716709131944,0.03557151780137417 +/- 0.00259212991880075,-0.0006246096189880701 +/- 0.00031230480949402396,-0.0007183010618362906 +/- 0.000593379138038682,-0.0018738288569642991 +/- 0.000739048067845054,0.0003435352904434863 +/- 0.0008991992535220257,0.08376014990630862 +/- 0.004331477438497378,-0.000468457214241047 +/- 0.0002517881870173973,-9.36914428482205e-05 +/- 0.00019997264951383175,0.0014053716427233187 +/- 0.001274341396820915,-0.0007183010618363017 +/- 0.0004642744768056544,-0.0006558400999374658 +/- 0.00042934812882155664,-0.0006870705808868615 +/- 0.0007495315427857298,0.0003435352904435085 +/- 0.0014067589793322903,-0.0027482823235476907 +/- 0.0005551651728491973,0.0006246096189881478 +/- 0.0008380017404746013,6.246096189881367e-05 +/- 0.000414319149326099,-0.001030605871330348 +/- 0.001143649807845097,-0.0003435352904434641 +/- 9.36914428481872e-05,-0.00046845721424105814 +/- 0.00111076947181625,-0.00046845721424105814 +/- 0.0003200172006857677,0.002998126171143056 +/- 0.0009072978792213647,0.0007807620237351931 +/- 0.0011107694718162624,-0.0005621486570892454 +/- 0.00036420686413770584,0.0007807620237351931 +/- 0.0011107694718162624,0.00018738288569645212 +/- 0.0005445220416665298,-0.0025921299188006565 +/- 0.0005595400645586833,0.002279825109306699 +/- 0.0008268708491488957,0.03513429106808247 +/- 0.002511093807336082,0.0012492192379762734 +/- 0.0006550960950469449,0.007464084946908233 +/- 0.0015829264081791722,0.0028732042473454287 +/- 0.0007230379077320616,0.0028732042473454287 +/- 0.0007230379077320616,-0.0034665833853840477 +/- 0.0022103150879725945,0.0025921299188007675 +/- 0.0012018664212925664,0.0066833229231730625 +/- 0.0010376794332190046,-0.0009681449094315231 +/- 0.000615961365500163
