,accy_pct_95,accy_ptp,accy_iqr_5_95,accy_mean,accx_max,accx_n_sign_changes,accy_svd_entropy,accz_ptp,accz_max,accy_std,accx_pct_95,accy_perm_entropy,accy_min,accy_iqr,accy_sum,accz_perm_entropy,accy_lineintegral,accy_skewness,accy_energy,accz_min,accx_entropy,accz_peaks,accy_n_sign_changes,accx_iqr_5_95,accx_ptp,accx_std,accx_svd_entropy,accz_energy,accy_peaks,accz_pct_95,accy_rms,accz_pct_5,accx_pct_5,accx_iqr,accy_kurtosis,accx_rms,accz_skewness,accx_skewness,accz_lineintegral,accz_entropy,accz_iqr_5_95,accz_n_sign_changes,accy_max,accy_pct_5,accy_entropy,accz_svd_entropy,accx_kurtosis,accz_iqr,accz_std,accx_min,accz_sum,accz_n_below_mean,accx_energy,accx_n_below_mean,accy_n_above_mean,accz_kurtosis,accy_n_below_mean,accz_n_above_mean,accx_n_above_mean,accx_sum,accx_lineintegral,accx_mean,accx_perm_entropy,accz_mean,accx_peaks,accz_rms
0,0.01454661967318166 +/- 0.002539945041026124,-0.002338993912207621 +/- 0.00053710524236591,0.012175584748478064 +/- 0.0016020506247997356,0.003941044537007388 +/- 0.0012330587250813012,0.001089394424863832 +/- 0.000659764828003004,-0.0010893944248638431 +/- 0.0008739623003515251,-0.0031720602371034913 +/- 0.000803584505221706,-0.002691445049663577 +/- 0.001165870259446343,0.0016020506247997445 +/- 0.000496377231170453,9.61230374879718e-05 +/- 0.0007589054330231956,-0.000224287087471986 +/- 0.0007723146935721961,-0.006984940724126898 +/- 0.0016135441604632253,0.00567125921179108 +/- 0.0017610901741315177,-0.0005126561999359236 +/- 0.0011117815810892206,-0.0025312399871835977 +/- 0.0006938932338259492,-0.0036847164370394257 +/- 0.001544961672699938,0.0003204101249599578 +/- 0.0007848413145732839,-0.0003524511374559669 +/- 0.0003911104010167918,-0.006344120474206993 +/- 0.0009264230884204456,-0.0031720602371035135 +/- 0.0013245771617170375,0.00022428708747193049 +/- 0.0005176383986351643,-0.0010253123998718472 +/- 0.0006212982835522381,-0.003684716437039437 +/- 0.0008137407945658595,-0.001281640499839809 +/- 0.0003791143725151943,0.00317206023710348 +/- 0.0008651073373918724,-0.0016020506247997556 +/- 0.0005361486873015404,-0.0002883691124639598 +/- 0.0007642973689123023,0.0004806151874399034 +/- 0.0005015211740627596,-0.001441845562319788 +/- 0.001121435437359808,0.0008651073373918572 +/- 0.0008112136431382382,-0.004389618711951315 +/- 0.0015700096123037477,-0.004966356936879202 +/- 0.001307414659602875,0.008106376161486684 +/- 0.0009723800644340601,-0.0026273630246715918 +/- 0.0005323052779825623,-3.2041012496009104e-05 +/- 0.00036391594654280727,0.0038449214995193827 +/- 0.0007716497647415685,-0.0008971483498878662 +/- 0.0005695734967840907,-0.0018263377122717307 +/- 0.0006416207752162969,-0.003556552387055445 +/- 0.0009000046078300445,-0.00221082986222364 +/- 0.0005055986490887447,-0.0016981736622877497 +/- 0.0008483308103091295,-0.001153476449855828 +/- 0.00035679361504839226,0.005190644024351154 +/- 0.0014808356306685538,-0.0027875680871515818 +/- 0.0011733312030503284,-0.00016020506247999 +/- 0.00016020506247999,-0.0024991989746876 +/- 0.0007952370167248223,-0.0010573534123678452 +/- 0.0006574266109799016,-0.0008330663248958703 +/- 0.0007193189465121392,-0.0031079782121115284 +/- 0.0010035539739420556,-0.0001602050624799789 +/- 0.0010258129185249795,0.004806151874399212 +/- 0.0010529751185616827,-0.0002883691124639709 +/- 0.000790705714787115,0.0016661326497917294 +/- 0.0008573590618558063,-0.0006728612624159136 +/- 0.0005811713280108097,-0.0010573534123678452 +/- 0.0006087792374239,-0.0011855174623518372 +/- 0.0005176383986351581,-0.0019545017622557004 +/- 0.0007776136558482334,-0.00265940403716759 +/- 0.0004542597526036007,-0.0003524511374559669 +/- 0.0005446972124319144,0.0007369432874078762 +/- 0.0008838906904283085,-0.003652675424543428 +/- 0.0010931574565351963,0.003011855174623512 +/- 0.0008003842356165815,-0.00583146427427107 +/- 0.0014528399934321864,0.006472284524190963 +/- 0.0008925593256766547,-0.0013777635373277918 +/- 0.0006254156134553921,0.0019224607497597024 +/- 0.000894856779478949
