,accy_pct_95,accy_ptp,accy_iqr_5_95,accy_mean,accx_max,accx_n_sign_changes,accy_svd_entropy,accz_ptp,accz_max,accy_std,accx_pct_95,accy_perm_entropy,accy_min,accy_iqr,accy_sum,accz_perm_entropy,accy_lineintegral,accy_skewness,accy_energy,accz_min,accx_entropy,accz_peaks,accy_n_sign_changes,accx_iqr_5_95,accx_ptp,accx_std,accx_svd_entropy,accz_energy,accy_peaks,accz_pct_95,accy_rms,accz_pct_5,accx_pct_5,accx_iqr,accy_kurtosis,accx_rms,accz_skewness,accx_skewness,accz_lineintegral,accz_entropy,accz_iqr_5_95,accz_n_sign_changes,accy_max,accy_pct_5,accy_entropy,accz_svd_entropy,accx_kurtosis,accz_iqr,accz_std,accx_min,accz_sum,accz_n_below_mean,accx_energy,accx_n_below_mean,accy_n_above_mean,accz_kurtosis,accy_n_below_mean,accz_n_above_mean,accx_n_above_mean,accx_sum,accx_lineintegral,accx_mean,accx_perm_entropy,accz_mean,accx_peaks,accz_rms
0,0.016252683226004327 +/- 0.0021985217208138597,0.0029438822447102274 +/- 0.0010002763833364232,0.001809260962894843 +/- 0.0019512957092834194,0.00355719104569151 +/- 0.0016063539838956035,-0.00012266176019624098 +/- 0.0015588181572693937,-0.000674639681079392 +/- 0.0014172609639118532,0.0016252683226004373 +/- 0.0008234113205824784,0.005305121128488211 +/- 0.001392156941161139,-0.0017785955228457272 +/- 0.0012403402892460387,0.0011346212818154067 +/- 0.0013440421343643635,0.004477154247163462 +/- 0.000911749079872327,0.002453235203925208 +/- 0.002181345506749923,0.004477154247163451 +/- 0.0018511362493451738,-0.0029745476847592434 +/- 0.0013440421343643887,0.0006439742410303762 +/- 0.001994196931970471,-0.0022079116835326484 +/- 0.001661602843807929,-0.0006439742410303207 +/- 0.0010662581202522908,0.0018399264029438922 +/- 0.0008341901569294855,-0.003986507206378376 +/- 0.000867349624270523,0.012634161300214674 +/- 0.001328206551837349,-0.0005826433609322001 +/- 0.0009039805564540724,0.0011039558417663465 +/- 0.0010640510010976678,-0.002943882244710183 +/- 0.0007282638507842977,0.0042011652867218864 +/- 0.0010715366580592676,-0.0011346212818153846 +/- 0.001155969139832602,0.0031278748850046114 +/- 0.0007854184897188417,0.003833180006133119 +/- 0.001472260519369233,-0.0011959521619134938 +/- 0.001260271241216475,-0.0016252683226003928 +/- 0.0006439742410303582,-0.0018399264029438367 +/- 0.0011308855513392053,-0.0040171726464274474 +/- 0.0010750412844500418,-0.0015332720024532121 +/- 0.0012569090175970138,0.0020545844832873584 +/- 0.0014900374870599389,0.0024839006439742683 +/- 0.000816530325402904,-0.0013799448022078886 +/- 0.0007666360012266039,0.00021465808034348832 +/- 0.0009894060597915814,0.0027292241643667946 +/- 0.0008392476040112967,-0.0013492793621588174 +/- 0.0006605537941900667,-0.0007359705611775346 +/- 0.001484663408391313,-0.00098129408157005 +/- 0.0006403131866857092,0.001165286721864478 +/- 0.0007854184897188366,-0.001962588163140122 +/- 0.0018100404248235177,0.01015026065624044 +/- 0.00223015980810509,-0.001073290401717253 +/- 0.001205350751734656,-0.000337319840539696 +/- 0.000398650720637866,-0.0012572830420116477 +/- 0.0008935174660737993,0.00039865072063786087 +/- 0.0010082356469042191,6.133088009815379e-05 +/- 0.0006965848936890794,-0.0018092609628947987 +/- 0.0008935174660738062,-0.0006439742410303317 +/- 0.0012602712412164835,-0.0014412756823060091 +/- 0.002006419847035339,-0.0001533272002452901 +/- 0.0003939047095573645,-0.00141061024225696 +/- 0.001124213601951754,0.0017785955228457717 +/- 0.000545120786097235,0.0016252683226004594 +/- 0.0005826433609322136,-0.00012266176019624098 +/- 0.0008802637285745329,-0.000674639681079403 +/- 0.0004906470407850305,-0.0010426249616681815 +/- 0.0003927092448593996,-0.00039865072063781647 +/- 0.0004347576473093478,-0.0009199632014719294 +/- 0.0008453878412812256,-0.003434529285495236 +/- 0.0010335663628551176,0.001502606562404174 +/- 0.0013676236198085154,0.0025145660840233397 +/- 0.0016952192531229956,0.004599816007359725 +/- 0.0012864873942595978,-0.00015332720024530122 +/- 0.0009018976491783392,-0.0015946028825513437 +/- 0.0012850246451859388
