,accy_pct_95,accx_lineintegral,accx_ptp,accy_iqr_5_95,accx_perm_entropy,accy_perm_entropy,accz_max,accz_mean,accx_rms,accx_mean,accx_iqr_5_95,accx_max,accz_entropy,accx_energy,accz_pct_5,accy_min,accy_svd_entropy,accy_ptp,accy_n_below_mean,accx_pct_95,accy_pct_5,accz_min,accz_peaks,accz_perm_entropy,accx_min,accy_skewness,accy_sum,accz_lineintegral,accx_pct_5,accz_svd_entropy,accy_lineintegral,accz_rms,accz_skewness,accx_n_above_mean,accx_kurtosis,accy_kurtosis,accy_rms,accz_n_above_mean,accz_kurtosis,accy_energy,accx_n_sign_changes,accx_sum,accz_iqr_5_95,accz_energy,accz_iqr,accz_n_sign_changes,accz_std,accy_n_above_mean,accy_iqr,accy_entropy,accx_iqr,accx_entropy,accz_n_below_mean,accx_svd_entropy,accx_n_below_mean,accx_peaks,accy_peaks,accy_max,accz_pct_95,accy_std,accy_mean,accx_std,accy_n_sign_changes,accx_skewness,accz_ptp,accz_sum
0,0.05044464888071141 +/- 0.0036830457373395725,0.03198405397117447 +/- 0.002418684947771965,0.03857712358172336 +/- 0.0020239190432382592,0.037810487580496766 +/- 0.002670007304635423,0.04517019319227229 +/- 0.002355656750948614,-0.009598282735357299 +/- 0.0022242487342273836,0.02017785955228455 +/- 0.0025940859837542516,-0.020545844832873382 +/- 0.0029445210387384897,0.05167126648267399 +/- 0.002308070968130473,-0.014842072983747368 +/- 0.0018048376534268314,-0.0034038638454462087 +/- 0.001596076501646511,0.005243790248390034 +/- 0.000691843862169793,0.0 +/- 0.0,-0.00873965041398348 +/- 0.002581184975347304,0.01754063170806498 +/- 0.001899277837129953,0.0027292241643667283 +/- 0.0013880981659314658,0.0028825513646120403 +/- 0.0006884374216695491,0.0015639374425022833 +/- 0.0008722148208112845,0.0 +/- 0.0,0.004875804967801256 +/- 0.0015723328725291902,-0.004722477767555977 +/- 0.0007782016277491226,3.066544004902694e-05 +/- 0.000914323920016896,-0.013676786261882878 +/- 0.0017084806227763503,0.0034345292854952247 +/- 0.0012703045186880071,0.0038331800061330522 +/- 0.0006468881665050426,-0.0074210364918736674 +/- 0.0015503495442826891,0.0033118675252989615 +/- 0.0008431602014638154,0.00824900337319836 +/- 0.0015482251531879002,0.00018399264029436146 +/- 0.0002453235203925236,0.0 +/- 0.0,-0.00036798528058881177 +/- 0.0002673351084661477,-0.0014719411223551471 +/- 0.0012850246451859373,-0.001379944802207933 +/- 0.0005528290824078484,0.0012572830420116254 +/- 0.0004215801007318919,-0.002575896964121438 +/- 0.0014909838431331633,6.133088009810939e-05 +/- 0.0002673351084661706,-0.004906470407850372 +/- 0.001147395702782575,0.005703771849126005 +/- 0.0008476096265615123,6.133088009812049e-05 +/- 0.000122661760196241,0.0 +/- 0.0,-0.013462128181539457 +/- 0.0011510778521388037,0.0 +/- 0.0,0.0004599816007359703 +/- 0.0003428500425482656,-0.0002759889604416088 +/- 0.0008279668813247565,0.0 +/- 0.0,0.0028518859245629915 +/- 0.00033731984053970814,0.0 +/- 0.0,0.0029745476847592434 +/- 0.0006140749584330295,0.001655933762649464 +/- 0.0005850593078300788,0.0002146580803434328 +/- 0.00019635462242970417,-9.199632014721404e-05 +/- 0.0011640756146030246,-0.001993253603189227 +/- 0.0003142272543992385,0.0025758969641214158 +/- 0.000616367716720068,0.0014412756823060202 +/- 0.0010175197806217375,0.0007053051211284745 +/- 0.0004347576473093439,0.007237043851579239 +/- 0.0028576504770859916,-0.00036798528058880066 +/- 0.0016272921387821741,0.01754063170806498 +/- 0.003476979523596047,-0.0032198712051518252 +/- 0.0015163122128274687,0.0009812940815700389 +/- 0.0006403131866857156,0.02072983747316772 +/- 0.0018763641264370936,0.0 +/- 0.0,-6.133088009815379e-05 +/- 0.0014757693241969844,0.0013799448022078775 +/- 0.00047999005956756975,-0.00024532352039252636 +/- 0.0016445369736635173,-0.00030665440049069124 +/- 0.000193945272012787
