,bvp_n_below_mean,bvp_n_above_mean,scr_mean,bvp_max,scl_min,hrv_min,bvp_peaks,bvp_pct_95,bvp_pct_5,hrv_pct_5,bvp_min,bvp_n_sign_changes,bvp_iqr_5_95,scl_sum,bvp_energy,scl_max,hrv_max,bvp_skewness,hrv_energy,scr_svd_entropy,hrv_pct_95,scr_max,hrv_sum,bvp_ptp,scl_iqr,bvp_svd_entropy,scl_svd_entropy,bvp_kurtosis,scl_ptp,hrv_mean,scr_iqr,scl_n_above_mean,hrv_rms,scr_rms,scr_sum,scl_pct_95,scl_n_below_mean,scr_pct_95,scr_iqr_5_95,bvp_rms,bvp_std,scr_energy,hrv_svd_entropy,scl_iqr_5_95,scl_pct_5,scl_n_sign_changes,scr_ptp,scl_skewness,hrv_kurtosis,hrv_n_below_mean,scl_mean,scl_perm_entropy,hrv_entropy,bvp_lineintegral,scr_perm_entropy,hrv_iqr,scr_n_above_mean,scr_entropy,scl_kurtosis,bvp_sum,scr_kurtosis,bvp_mean,scr_pct_5,scl_lineintegral,hrv_peaks,hrv_perm_entropy,scl_peaks,scr_n_sign_changes,scr_peaks,bvp_entropy,hrv_n_sign_changes,scr_n_below_mean,scl_rms,scr_min,scr_skewness,hrv_skewness,hrv_n_above_mean,scr_lineintegral,scr_std,scl_energy,bvp_perm_entropy,scl_std,hrv_std,bvp_iqr,hrv_iqr_5_95,hrv_ptp,scl_entropy,hrv_lineintegral
0,0.0033597760149323363 +/- 0.0027511718101696065,0.008726084927671485 +/- 0.0028079675937154225,0.003219785347643489 +/- 0.0018483716584543493,-0.005226318245450301 +/- 0.002226198869225676,0.009659356042930467 +/- 0.001252983815408077,0.0010265982267848805 +/- 0.0023683765824450797,0.020345310312645814 +/- 0.002616490110849497,-0.011199253383107788 +/- 0.001770757439198345,-0.002799813345776947 +/- 0.0011805049594655634,0.00634624358376108 +/- 0.002982089651641708,-0.007279514699020062 +/- 0.001564447467497919,0.012039197386840872 +/- 0.0019217228447945863,-0.006019598693420436 +/- 0.001113099434612838,-0.007886140923938401 +/- 0.0022903203344485337,-0.009659356042930467 +/- 0.0009344369759449734,0.012925804946336905 +/- 0.0015623582867739802,0.01213252449836677 +/- 0.0020446945683813937,-0.003639757349510031 +/- 0.0016137766183658957,0.004153056462902471 +/- 0.002365156490429152,0.0006532897806812877 +/- 0.0014932337844143718,0.0017265515632291172 +/- 0.001643855805301776,-0.0002799813345776947 +/- 0.0017854527736545947,-0.0008399440037330841 +/- 0.002084769753027407,0.003079794680354642 +/- 0.001659019023297356,0.0031264582361175907 +/- 0.0013532431171255244,-0.009799346710219314 +/- 0.002228154248495253,-0.0021465235650956595 +/- 0.0023350435843577785,-0.0006532897806812877 +/- 0.002908154260547434,9.332711152589823e-05 +/- 0.0011003104174103211,0.00368642090527298 +/- 0.0013435539009694786,-0.00475968268782081 +/- 0.001213252449836677,-0.0008399440037330841 +/- 0.0010803394216323118,0.005319645356976199 +/- 0.0011468227463783949,-0.0043397106859542674 +/- 0.0012177310639943893,-0.0038730751283247767 +/- 0.0015342307254105076,0.014512365842277174 +/- 0.00235593197598961,-0.0005599626691553894 +/- 0.0006532897806812876,-0.004573028464769013 +/- 0.0011199253383107788,0.0002799813345776947 +/- 0.0010475942286814577,-0.006392907139524029 +/- 0.001416144741529959,-0.002379841343910405 +/- 0.0006746071999440482,0.0013065795613625753 +/- 0.001600226616843886,-0.0019132057862809137 +/- 0.0012248627856655792,0.0014932337844143716 +/- 0.0009964608727980686,-0.009146056929538026 +/- 0.0014337182917160253,-0.0002799813345776947 +/- 0.0007581930382301406,0.003593093793747082 +/- 0.001708803865944988,0.00158656089594027 +/- 0.0005975850898210775,9.332711152589823e-05 +/- 0.0005828276246755386,-0.0009332711152589823 +/- 0.0005111736420953484,-0.00891273915072328 +/- 0.0016225234391706676,-0.00023331777881474558 +/- 0.0005619036201023,0.0018198786747550156 +/- 0.0007653392191720353,-0.009799346710219314 +/- 0.0021179292053962132,-0.0006532897806812877 +/- 0.0008136068956678808,0.0019132057862809137 +/- 0.0010933620638226764,-0.0011199253383107788 +/- 0.0006664888874048388,0.00023331777881474558 +/- 0.00023331777881474558,9.332711152589823e-05 +/- 0.0005441858977923749,-4.666355576294911e-05 +/- 0.0002512909382703921,0.002379841343910405 +/- 0.0010527778042630398,-0.0002799813345776947 +/- 0.00030953101169905724,0.0 +/- 0.0005902524797327817,-0.000793280447970135 +/- 0.0013206693138669995,0.0002799813345776947 +/- 0.0005196233656397591,0.0026131591227251507 +/- 0.0009379258629137551,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003733084461035929 +/- 0.0004068034478339404,0.004106392907139522 +/- 0.002084769753027407,-0.00032664489034064383 +/- 0.00029879254491053876,0.001633224451703219 +/- 0.0010486329936651528,0.0005599626691553894 +/- 0.001213252449836677,-0.0006066262249183385 +/- 0.0006937036279663322,0.00032664489034064383 +/- 0.0021490581315295287,-0.0014465702286514226 +/- 0.0018126854502617847,0.009612692487167517 +/- 0.0021505774375740376,-0.002006532897806812 +/- 0.0025046639104656346,-0.0073261782547830116 +/- 0.0012177310639943895,0.004619692020531962 +/- 0.002142970135922544,-0.008866075594960332 +/- 0.0011430190120313474,-0.0010265982267848805 +/- 0.000829509511648678,0.007186187587494164 +/- 0.0012555878718687543,-0.007046196920205317 +/- 0.002271226042676239,0.010452636490900603 +/- 0.001478579516356029
