,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_peaks,bvp_ptp,bvp_std,scl_max,scl_sum,scl_min,bvp_svd_entropy,scl_pct_95,bvp_pct_5,bvp_rms,bvp_n_sign_changes,scl_lineintegral,hrv_std,bvp_iqr_5_95,bvp_sum,scl_pct_5,scl_skewness,scl_perm_entropy,scl_n_below_mean,hrv_mean,scr_perm_entropy,scr_kurtosis,scl_ptp,hrv_n_below_mean,scl_n_above_mean,scr_entropy,hrv_perm_entropy,scr_min,hrv_peaks,hrv_skewness,hrv_n_sign_changes,scl_peaks,scr_n_sign_changes,bvp_entropy,scr_peaks,bvp_kurtosis,bvp_energy,scr_pct_5,hrv_svd_entropy,hrv_n_above_mean,bvp_pct_95,bvp_mean,scl_n_sign_changes,bvp_max,scl_iqr,scr_n_below_mean,scr_n_above_mean,bvp_skewness,hrv_kurtosis,scr_skewness,scl_iqr_5_95,scl_std,hrv_pct_5,scl_energy,scl_kurtosis,hrv_min,hrv_sum,scr_rms,bvp_lineintegral,hrv_entropy,scr_ptp,hrv_max,hrv_energy,scr_mean,scr_svd_entropy,scl_rms,scr_sum,scl_mean,scr_pct_95,hrv_pct_95,hrv_ptp,scr_lineintegral,hrv_rms,scr_iqr_5_95,scr_energy,scr_std,hrv_iqr_5_95,scl_svd_entropy,hrv_iqr,scr_iqr,scr_max,scl_entropy,bvp_perm_entropy,bvp_iqr,hrv_lineintegral
0,-0.019878674755016323 +/- 0.004226595193364161,-0.006906206252916469 +/- 0.004040104679778508,-0.0005132991133924402 +/- 0.001437510200723225,0.016752216518898733 +/- 0.0033484149698385867,-0.001633224451703219 +/- 0.0015927249804830615,0.0013532431171255244 +/- 0.001567923249315113,-0.005412972468502098 +/- 0.0011656552493510771,-0.008306112925804942 +/- 0.0018874240239063627,-0.013859076061595888 +/- 0.0017713721788242928,0.00023331777881474558 +/- 0.0014037899166114156,0.0034064395706952856 +/- 0.001416144741529959,0.0009332711152589823 +/- 0.0008082364944325135,0.0010732617825478298 +/- 0.0008095824345729102,-0.0006066262249183385 +/- 0.0011814268689848025,0.0037330844610359293 +/- 0.0014153757245079883,-0.00041997200186654203 +/- 0.0012425130149971387,-0.00013999066728884735 +/- 0.001065115465283558,4.666355576294911e-05 +/- 0.00025129093827039203,-0.009099393373775078 +/- 0.0014495776544105516,0.001213252449836677 +/- 0.00030953101169905724,0.0005132991133924402 +/- 0.0003876166058291214,-0.0005132991133924402 +/- 0.00032664489034064383,-0.0013065795613625753 +/- 0.0015865608959402698,0.00013999066728884735 +/- 0.00021383927647950716,0.0024731684554363032 +/- 0.0006277939359343773,0.001213252449836677 +/- 0.0009144152096250777,0.0 +/- 0.0003614543486894461,-0.0006066262249183385 +/- 0.00029879254491053876,0.0 +/- 0.0,-0.0005132991133924402 +/- 0.0005696012886483294,0.00018665422305179645 +/- 0.00022860380240626943,0.00013999066728884735 +/- 0.00029879254491053876,0.00032664489034064383 +/- 0.0005132991133924403,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0021465235650956595 +/- 0.0010265982267848807,0.0003733084461035929 +/- 0.0008804462092446663,-9.332711152589823e-05 +/- 0.0002799813345776947,-0.005412972468502098 +/- 0.0006664888874048388,-0.0019132057862809137 +/- 0.0006066262249183385,0.005599626691553894 +/- 0.000978823003425246,4.666355576294911e-05 +/- 0.00013999066728884733,0.00032664489034064383 +/- 0.00021383927647950713,0.004386374241717217 +/- 0.0023443502915689155,0.00013999066728884735 +/- 0.0009344369759449734,9.332711152589823e-05 +/- 0.00018665422305179645,-0.0006066262249183385 +/- 0.00029879254491053876,9.332711152589823e-05 +/- 0.002511175743737509,0.00023331777881474558 +/- 0.00031302864827341886,-0.0002799813345776947 +/- 0.00042767855295901426,0.0026598226784880995 +/- 0.0010853666215224454,-0.0007466168922071858 +/- 0.0007863882196151521,0.001259916005599626 +/- 0.0023980709580083233,-0.010872608492767144 +/- 0.0023706739702996794,4.666355576294911e-05 +/- 0.00013999066728884733,-0.0050863275781614535 +/- 0.001763981163923079,0.004526364909006065 +/- 0.0009799346710219314,0.0028464769015398962 +/- 0.0010105649942934065,-0.00018665422305179645 +/- 0.0007581930382301406,0.0014465702286514226 +/- 0.001259916005599626,-0.000793280447970135 +/- 0.0006615700830031647,-0.007279514699020062 +/- 0.0016979379746766444,-0.0021931871208586084 +/- 0.001958202077308192,0.0008399440037330841 +/- 0.0009517535256356103,0.001213252449836677 +/- 0.000698396152454305,-0.0016798880074661681 +/- 0.001710714211836057,0.0028464769015398962 +/- 0.0006415178294385214,-0.016518898740083988 +/- 0.0024354621279887786,0.0024731684554363032 +/- 0.0012702433587322625,-0.006812879141390571 +/- 0.001710714211836057,0.001633224451703219 +/- 0.0008412392149939308,-0.0016798880074661681 +/- 0.0007289080425484508,-0.005132991133924403 +/- 0.0016431933608641158,9.332711152589823e-05 +/- 0.0006532897806812877,-9.332711152589823e-05 +/- 0.0010392467312795182,0.0022398506766215577 +/- 0.000829509511648678,-0.001959869342043863 +/- 0.0005025818765407842,0.0006532897806812877 +/- 0.0017484828740266156,0.0010265982267848805 +/- 0.001176810099199112,0.00032664489034064383 +/- 0.0011439711313234958,0.0025664955669622014 +/- 0.000984368787201539,-0.0016798880074661681 +/- 0.0020889434704245806,0.016285580961269242 +/- 0.0028571664983372143,-0.007046196920205317 +/- 0.0014068887943706327,-0.0026131591227251507 +/- 0.0014637785479568934
