,bvp_n_below_mean,hrv_svd_entropy,hrv_max,hrv_lineintegral,bvp_pct_5,scr_svd_entropy,hrv_rms,bvp_perm_entropy,scl_pct_5,bvp_iqr,bvp_rms,bvp_n_above_mean,scl_max,scl_svd_entropy,bvp_lineintegral,scl_iqr_5_95,scr_iqr,scr_std,bvp_std,hrv_kurtosis,scl_mean,scl_lineintegral,hrv_ptp,scl_kurtosis,hrv_energy,bvp_max,scl_pct_95,bvp_pct_95,scr_pct_95,scl_energy,bvp_peaks,scl_n_above_mean,scr_min,scl_perm_entropy,hrv_n_sign_changes,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_above_mean,hrv_std,hrv_mean,bvp_mean,bvp_sum,bvp_ptp,bvp_entropy,bvp_iqr_5_95,scr_mean,scl_iqr,scl_n_sign_changes,scr_kurtosis,scr_peaks,scr_pct_5,scr_entropy,scr_iqr_5_95,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scl_ptp,scr_ptp,scr_energy,scr_skewness,scr_sum,scl_peaks,scl_n_below_mean,scr_perm_entropy,hrv_skewness,hrv_peaks,hrv_iqr,scl_min,hrv_min,hrv_entropy,scl_skewness,hrv_perm_entropy,scr_rms,bvp_n_sign_changes,hrv_sum,hrv_pct_95,bvp_kurtosis,scr_max,scl_rms,scr_lineintegral,scl_sum,scl_std,bvp_skewness,bvp_svd_entropy,bvp_energy,hrv_pct_5,scl_entropy,bvp_min
0,0.03187120858609425 +/- 0.004030661702908435,-0.00018665422305179645 +/- 0.00042767855295901426,0.007792813812412503 +/- 0.001235483181976082,0.002799813345776947 +/- 0.0024066816534255944,4.666355576294911e-05 +/- 0.00044022310462233315,0.0 +/- 0.0,0.006486234251049927 +/- 0.0010105649942934065,0.05342977134857674 +/- 0.005754015682208253,0.01110592627158189 +/- 0.0009048399173898883,0.006906206252916469 +/- 0.0023683765824450793,0.006019598693420436 +/- 0.001553973476933897,0.0978534764349043 +/- 0.0070677959279688285,0.005646290247316843 +/- 0.005962901336569234,-0.005272981801213261 +/- 0.003709972787737017,-0.042743817078861504 +/- 0.0013874072559326644,0.055016332244517005 +/- 0.0014674927852091817,0.002706486234251049 +/- 0.0006532897806812877,0.0 +/- 0.0,0.0 +/- 0.0,-0.001539897340177321 +/- 0.0006277939359343772,0.001959869342043863 +/- 0.0018642075926680512,0.0 +/- 0.0,0.004479701353243115 +/- 0.0013231401660063293,0.0010265982267848805 +/- 0.0011392025772966588,0.00793280447970135 +/- 0.001430677528395323,0.005366308912739148 +/- 0.0011851073354363312,0.0021465235650956595 +/- 0.00042767855295901426,0.001539897340177321 +/- 0.0007822237337489596,0.0 +/- 0.0,0.0006066262249183385 +/- 0.00029879254491053876,0.04895006999533362 +/- 0.005168712930479425,0.001213252449836677 +/- 0.00030953101169905724,0.0 +/- 0.0,0.0006532897806812877 +/- 0.00042767855295901426,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00032664489034064383 +/- 0.00021383927647950713,0.0 +/- 0.0,0.0027531497900139977 +/- 0.0008717471624950722,0.0 +/- 0.0,0.0006066262249183385 +/- 0.0009574561142642642,0.01857209519365375 +/- 0.003318038046594712,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.025618292113859065 +/- 0.003188524555456183,0.0 +/- 0.0,0.00013999066728884735 +/- 0.00021383927647950716,0.0 +/- 0.0,-0.006999533364442367 +/- 0.00116191316826773,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.01418572095193663 +/- 0.0025404867174645485,0.0 +/- 0.0,0.0 +/- 0.0,0.00041997200186654203 +/- 0.0003876166058291214,0.0 +/- 0.0,0.0 +/- 0.0,-0.0013999066728884735 +/- 0.0,0.0 +/- 0.0,0.003593093793747082 +/- 0.0009799346710219314,0.0008399440037330841 +/- 0.0006532897806812876,0.011992533831077923 +/- 0.001721499462967495,0.02958469435370974 +/- 0.0034932276756346977,0.039150723285114306 +/- 0.003994847358996636,-0.0019132057862809137 +/- 0.0011515597460805469,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,9.332711152589823e-05 +/- 0.0012310691514953722,-0.0010265982267848805 +/- 0.0007466168922071859,-0.002799813345776947 +/- 0.001770757439198345,0.005552963135790945 +/- 0.0011515597460805469,0.015025664955669616 +/- 0.003415058229310682,0.06621558562762479 +/- 0.00350722490417425,-0.0002799813345776947 +/- 0.00042767855295901426,0.0 +/- 0.0,0.059402706486234226 +/- 0.005469995874234972,0.02524498366775547 +/- 0.0018126854502617845,0.002426504899673354 +/- 0.004326393648716474,0.0 +/- 0.0,-0.00032664489034064383 +/- 0.0006277939359343772,-0.003639757349510031 +/- 0.0006532897806812877,0.00578628091460569 +/- 0.0043734482552907055
