,bvp_rms,hrv_rms,hrv_pct_95,bvp_lineintegral,hrv_pct_5,hrv_n_above_mean,bvp_pct_5,scr_lineintegral,scr_rms,scl_pct_5,scl_ptp,scr_std,scl_std,scl_svd_entropy,scr_svd_entropy,bvp_min,scr_iqr_5_95,hrv_svd_entropy,scl_iqr,scr_pct_95,bvp_ptp,hrv_iqr_5_95,bvp_iqr_5_95,bvp_max,scl_max,scr_perm_entropy,hrv_n_below_mean,hrv_std,hrv_mean,hrv_sum,hrv_peaks,bvp_std,hrv_kurtosis,bvp_peaks,scl_mean,scl_sum,scl_kurtosis,bvp_sum,bvp_mean,scr_n_below_mean,scr_n_above_mean,scr_skewness,scr_n_sign_changes,scr_entropy,scr_min,scl_pct_95,scr_pct_5,bvp_entropy,scl_peaks,hrv_n_sign_changes,scr_kurtosis,scl_n_below_mean,scl_n_above_mean,scl_energy,hrv_perm_entropy,scl_n_sign_changes,scl_perm_entropy,scl_skewness,hrv_skewness,hrv_entropy,bvp_kurtosis,hrv_ptp,bvp_skewness,hrv_iqr,scr_energy,bvp_svd_entropy,scl_rms,bvp_n_above_mean,bvp_n_below_mean,hrv_min,bvp_energy,bvp_n_sign_changes,bvp_pct_95,scr_peaks,scr_iqr,scl_entropy,scr_sum,scr_mean,hrv_energy,scr_ptp,scl_iqr_5_95,scr_max,scl_min,scl_lineintegral,bvp_perm_entropy,hrv_lineintegral,bvp_iqr,hrv_max
0,0.40166028097062584 +/- 0.006143409829570805,0.14772243507875693 +/- 0.006092309517240791,-0.04014474244359303 +/- 0.004316528997943373,0.05853554704129417 +/- 0.0042921083296957475,-0.035078756917837364 +/- 0.005781553383180918,0.10527884206045127 +/- 0.006893529024505239,0.06504895700297998 +/- 0.005451122452961795,0.07581949765857814 +/- 0.004657425500493878,0.008131119625372496 +/- 0.003210960404109479,0.003703703703703731 +/- 0.0033738935804298793,0.012090251170710964 +/- 0.0028760060883873083,0.006811409110259681 +/- 0.002785087651561707,0.030523627075351212 +/- 0.003157459623803959,0.01728395061728396 +/- 0.0031237013755375203,-0.002852277564921235 +/- 0.0014629919350736004,0.023201362281822048 +/- 0.001561270397691963,0.003192848020434247 +/- 0.0014899957428693182,-0.003575989782886313 +/- 0.004088618885838377,-0.0010217113665389466 +/- 0.0012367679051795476,0.002937420178799488 +/- 0.0015979841957533827,0.05278842060451257 +/- 0.003105080038963037,-0.017156236696466588 +/- 0.003505612069142649,0.04946785866326094 +/- 0.004941940182522413,0.07471264367816093 +/- 0.0036781707739962084,0.0672626649638144 +/- 0.006647124817124499,-0.004597701149425282 +/- 0.0018041396424365388,0.14389101745423588 +/- 0.007344013164017981,0.04951042997020009 +/- 0.004038893151188778,0.3942528735632184 +/- 0.007250757195370442,0.3942528735632184 +/- 0.007250757195370442,-8.514261387825295e-05 +/- 0.0010038166132440754,0.19510429970200086 +/- 0.00618691602672289,0.0014474244359302113 +/- 0.00028238610390425806,0.02115793954874414 +/- 0.002475366838672912,0.014814814814814826 +/- 0.00386813680429136,0.014814814814814826 +/- 0.00386813680429136,0.002341421881651784 +/- 0.001549618963235529,0.002298850574712663 +/- 0.000691701865017963,0.002298850574712663 +/- 0.000691701865017963,0.0027245636441038724 +/- 0.0013079856531066324,0.0027245636441038724 +/- 0.0013079856531066324,0.0008514261387824407 +/- 0.0002692445857955415,0.0010642826734780896 +/- 0.0006095283551841948,0.0005959982971477373 +/- 0.0008556726795334984,0.000808854831843342 +/- 0.0006982213480994863,0.07803320561941252 +/- 0.00510873421006094,0.000553426990208572 +/- 0.0003831417624520883,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.005108556832694777 +/- 0.0009892677768090453,-0.00025542784163474775 +/- 0.0007662835249042124,-0.00025542784163474775 +/- 0.0007662835249042124,0.10251170710940827 +/- 0.006130268199233697,0.00012771392081736276 +/- 0.00019508623648172043,0.0033631332481907196 +/- 0.001050571535057732,-0.003916560238399302 +/- 0.0006539928265533252,0.0001702852277564837 +/- 0.00020855595936850206,0.0 +/- 0.0,0.0011919965942954413 +/- 0.001316272867921716,-0.0037462750106428077 +/- 0.001201084374599065,-0.005065985525755623 +/- 0.002902663930818359,0.0011494252873563426 +/- 0.0015117310263571516,0.0008939974457215727 +/- 0.00029799914857388927,-4.2571306939120926e-05 +/- 0.0006982213480994429,0.007066836951894429 +/- 0.002016640150247252,0.0010642826734780786 +/- 0.0020702965373840666,0.013452532992762866 +/- 0.0035372631890746805,0.013452532992762866 +/- 0.0035372631890746805,0.19404001702852275 +/- 0.007206506247594315,-0.010004257130693906 +/- 0.0032989329529262306,0.0048957002979991724 +/- 0.0014151358142694443,0.02554278416347383 +/- 0.0031399044554424643,-0.00042571306939123146 +/- 0.0022686952055298837,-0.0006811409110259681 +/- 0.002130267518637162,0.00821626223925076 +/- 0.003214345113837833,-0.00029799914857384644 +/- 0.002765824754496525,-0.00029799914857384644 +/- 0.002765824754496525,0.15602383993188593 +/- 0.0072101518337464015,0.00042571306939123146 +/- 0.002719237023869105,-0.004895700297999161 +/- 0.0020349797194920576,0.00021285653469562681 +/- 0.0026466208671553156,0.012856534695615174 +/- 0.004256279182613881,0.00021285653469561573 +/- 0.003633555191719131,-0.00940825883354618 +/- 0.0017803766425139639,0.094806300553427 +/- 0.002798395645729212,-0.003959131545338423 +/- 0.004270095201713305,0.19957428693060875 +/- 0.005962415121332168
