,bvp_n_below_mean,hrv_svd_entropy,hrv_max,hrv_lineintegral,bvp_pct_5,scr_svd_entropy,hrv_rms,bvp_perm_entropy,scl_pct_5,bvp_iqr,bvp_rms,bvp_n_above_mean,scl_max,scl_svd_entropy,bvp_lineintegral,scl_iqr_5_95,scr_iqr,scr_std,bvp_std,hrv_kurtosis,scl_mean,scl_lineintegral,hrv_ptp,scl_kurtosis,hrv_energy,bvp_max,scl_pct_95,bvp_pct_95,scr_pct_95,scl_energy,bvp_peaks,scl_n_above_mean,scr_min,scl_perm_entropy,hrv_n_sign_changes,hrv_iqr_5_95,hrv_n_below_mean,hrv_n_above_mean,hrv_std,hrv_mean,bvp_mean,bvp_sum,bvp_ptp,bvp_entropy,bvp_iqr_5_95,scr_mean,scl_iqr,scl_n_sign_changes,scr_kurtosis,scr_peaks,scr_pct_5,scr_entropy,scr_iqr_5_95,scr_n_sign_changes,scr_n_below_mean,scr_n_above_mean,scl_ptp,scr_ptp,scr_energy,scr_skewness,scr_sum,scl_peaks,scl_n_below_mean,scr_perm_entropy,hrv_skewness,hrv_peaks,hrv_iqr,scl_min,hrv_min,hrv_entropy,scl_skewness,hrv_perm_entropy,scr_rms,bvp_n_sign_changes,hrv_sum,hrv_pct_95,bvp_kurtosis,scr_max,scl_rms,scr_lineintegral,scl_sum,scl_std,bvp_skewness,bvp_svd_entropy,bvp_energy,hrv_pct_5,scl_entropy,bvp_min
0,0.013848920863309378 +/- 0.003387555431985131,-0.009712230215827322 +/- 0.0019308372799985614,0.006294964028777006 +/- 0.0017872847944561075,0.01614208633093529 +/- 0.0033130282409691886,0.00737410071942447 +/- 0.0027291350549448843,0.0 +/- 0.0,0.0 +/- 0.0,0.0537769784172662 +/- 0.0033599895129980796,0.03295863309352519 +/- 0.0025359871676625136,-0.03970323741007192 +/- 0.0023107311434405592,0.006339928057553979 +/- 0.0015373490105466674,0.04829136690647483 +/- 0.005935251798561154,0.012095323741007214 +/- 0.0019850485660651185,0.015287769784172678 +/- 0.007075229590924801,-0.0015287769784172345 +/- 0.0010292736638722634,0.0 +/- 0.0,0.0 +/- 0.0,4.496402877698369e-05 +/- 0.00013489208633095105,0.0 +/- 0.0,-0.00017985611510789034 +/- 0.000220277854566804,-0.002203237410071901 +/- 0.0007095204063875684,0.0 +/- 0.0,0.003776978417266186 +/- 0.0010094399424749937,0.0008093525179856287 +/- 0.0005616005394243164,0.0 +/- 0.0,-0.014613309352517978 +/- 0.0035476020319378443,0.033543165467625924 +/- 0.004595138953611947,0.009667266187050372 +/- 0.0020032976088080424,0.0 +/- 0.0,-0.0056654676258992565 +/- 0.001067836518618527,0.005935251798561181 +/- 0.0025018754933891388,-0.00031474820143880813 +/- 0.00020605106542064957,-0.0003597122302157918 +/- 0.0005616005394243342,-0.0035971223021582397 +/- 0.0011725184182019292,0.0 +/- 0.0,0.0 +/- 0.0,-0.0008992805755395295 +/- 0.0005320215632283794,0.0 +/- 0.0,-0.0013938848920863056 +/- 0.0005488559179736357,0.002023381294964044 +/- 0.0012914934007504375,0.0 +/- 0.0,0.002742805755395683 +/- 0.0007903954960092961,0.0017086330935252025 +/- 0.0005243661775940138,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005845323741007436 +/- 0.00028791026247448377,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.4964028776972584e-05 +/- 0.00013489208633091777,0.004001798561151071 +/- 0.0006804292243894553,0.00013489208633095108 +/- 0.0002060510654207004,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00017985611510790145 +/- 0.0002982576250319485,0.0 +/- 0.0,0.0 +/- 0.0,0.00017985611510793476 +/- 0.00022027785456685842,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,8.992805755397848e-05 +/- 0.0003919873150665998,0.0019334532374100876 +/- 0.0004046762589928248,0.003552158273381301 +/- 0.000994305053394601,0.003237410071942448 +/- 0.0011516410498979726,0.002158273381294984 +/- 0.0007469985488235672,0.00125899280575541 +/- 0.0005965152500639288,0.0022931654676259126 +/- 0.00042418979910327075,0.0005395683453237599 +/- 0.0003364799808249867,0.0 +/- 0.0,0.0 +/- 0.0,0.02072841726618706 +/- 0.0019850485660651215,0.006654676258992831 +/- 0.0010013964681349205,0.01020683453237412 +/- 0.0019911501641622785,0.0027428057553957053 +/- 0.0007903954960092886,0.0035071942446043168 +/- 0.0006294964028776892,0.0 +/- 0.0,0.018750000000000024 +/- 0.002511956425083342,-0.0006294964028776718 +/- 0.00029825762503197194,0.004271582733812951 +/- 0.0010496958210367505,0.0018435251798561314 +/- 0.0014563070809983448,0.019109712230215847 +/- 0.0011595141149485257,0.0 +/- 0.0,-0.0021133093525179556 +/- 0.002128561219162695,0.00625 +/- 0.0014973764213441325,0.007419064748201443 +/- 0.0016367153528058808
