,hrv_svd_entropy,hrv_pct_95,hrv_mean,hrv_ptp,hrv_rms,hrv_kurtosis,hrv_min,hrv_iqr,hrv_skewness,hrv_n_below_mean,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_entropy,hrv_perm_entropy,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_max,hrv_pct_5,hrv_std,hrv_lineintegral
0,-0.012780180888714087 +/- 0.004061010100996885,0.012976799056232835 +/- 0.0027806007911385946,-0.015768777034997995 +/- 0.0033109004891532516,-0.003971686983877265 +/- 0.0033062267142524426,-0.0046008651199370585 +/- 0.002474890912710889,0.00011797090051123283 +/- 0.001990024526760514,-0.0032638615808100236 +/- 0.004071657959223395,0.005662603224537988 +/- 0.0021408820430698005,0.0025167125442391415 +/- 0.002354169020384719,0.0005898545025560753 +/- 0.001271193855701496,-0.0007864726700746782 +/- 0.0017230752890449621,0.0 +/- 0.0,-0.0011010617381045807 +/- 0.0010224144710971363,-0.007038930397168674 +/- 0.0025451232599739567,0.0004718836020448647 +/- 0.0018259043281547576,-0.01337003539127013 +/- 0.0014286985548238335,-0.006802988596146253 +/- 0.003046249375833931,0.007235548564687411 +/- 0.0035092900538455634,0.0014942980731419864 +/- 0.00388409224533726,-0.014313802595359804 +/- 0.0025436038739750236,-0.002241447109712913 +/- 0.002661544830360627,-0.002162799842705432 +/- 0.004487893122498354
