,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_above_mean,hrv_std,hrv_svd_entropy,hrv_n_below_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_skewness,hrv_entropy,hrv_peaks,hrv_perm_entropy,hrv_energy,hrv_lineintegral,hrv_min,hrv_iqr,hrv_ptp,hrv_iqr_5_95,hrv_sum,hrv_mean,hrv_max
0,0.23537557700377673 +/- 0.008022573545793443,-0.0008812421317666907 +/- 0.004147639601531254,0.11670163659253041 +/- 0.005037242725239426,0.16214855224506927 +/- 0.008631110453836304,-0.01590432228283677 +/- 0.004988060015749905,-0.024381032312211514 +/- 0.004753049751727721,0.13839697859840533 +/- 0.011075292973202085,-0.0020981955518254436 +/- 0.0008180272215534291,0.0 +/- 0.0,-0.006168694922366757 +/- 0.0017907333859296742,-0.010700797314309719 +/- 0.0020407581058812887,-0.0014687368862778105 +/- 0.001419968469633955,-0.014603441040705012 +/- 0.0028200247782478164,-0.0020981955518254436 +/- 0.0030143994957730572,0.22551405791019724 +/- 0.008708295168213285,0.078052874527906 +/- 0.004702954503104296,0.1338648762064624 +/- 0.009715347799236437,-0.025933697020562318 +/- 0.0027568724642311002,0.17276542173730594 +/- 0.007433773888067369,0.24897188417960553 +/- 0.008248977826430207,0.24897188417960553 +/- 0.008248977826430207,0.14070499370541334 +/- 0.006424865272738482
