,hrv_svd_entropy,hrv_pct_95,hrv_mean,hrv_ptp,hrv_rms,hrv_kurtosis,hrv_min,hrv_iqr,hrv_skewness,hrv_n_below_mean,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_entropy,hrv_perm_entropy,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_max,hrv_pct_5,hrv_std,hrv_lineintegral
0,-0.06536687631027252 +/- 0.00563297973833369,-0.0007966457023060758 +/- 0.003784981625521177,-0.0006289308176100517 +/- 0.002267642311612587,-0.00989517819706498 +/- 0.002220243571467297,-0.002431865828092239 +/- 0.002201158029082886,-0.007421383647798751 +/- 0.002652136620690736,-0.003102725366876324 +/- 0.0031443745508180658,-0.008595387840670866 +/- 0.0026468283609369756,-0.007505241090146752 +/- 0.0018979405111540862,-0.001299790356394126 +/- 0.0017734411725414399,-0.0005870020964360622 +/- 0.0018199190284453374,0.0 +/- 0.0,-0.008427672955974842 +/- 0.001812659649577964,-0.0020125786163522007 +/- 0.0018160509708769611,-0.013584905660377355 +/- 0.002236023752783806,-0.005534591194968552 +/- 0.0024217239544140484,0.0002515723270440251 +/- 0.0023733285866808923,-0.005911949685534612 +/- 0.0025258357202229097,0.03324947589098533 +/- 0.003493193463453425,-0.007882599580712812 +/- 0.0025073235031825673,-0.009685534591194967 +/- 0.002214297010735567,0.006750524109014655 +/- 0.005012016992544765
