,hrv_svd_entropy,hrv_pct_95,hrv_mean,hrv_ptp,hrv_rms,hrv_kurtosis,hrv_min,hrv_iqr,hrv_skewness,hrv_n_below_mean,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_entropy,hrv_perm_entropy,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_max,hrv_pct_5,hrv_std,hrv_lineintegral
0,-0.010308473252635675 +/- 0.004401094198705301,-0.008473252635689165 +/- 0.0020591639005756,0.0009371339320577765 +/- 0.0019848910624191943,-0.003514252245216709 +/- 0.0038018466051192687,-0.009918000780944947 +/- 0.0033049752392813347,-0.0005076142131979599 +/- 0.0027055544242592685,-0.0018742678641155753 +/- 0.003715853886253927,-0.0032018742678641245 +/- 0.00279835577776945,-0.006520890277235447 +/- 0.0027997175744230085,0.001210464662241295 +/- 0.002170198083809496,0.0016009371339320677 +/- 0.001843509821805998,0.0 +/- 0.0,-0.0027723545490043076 +/- 0.0012885591565794541,0.005271378367825064 +/- 0.001593299942452416,-0.005427567356501362 +/- 0.00287706942909624,-0.010425614994142896 +/- 0.0007819205152089383,-0.004998047637641545 +/- 0.002004763397578042,-0.0012495119094103947 +/- 0.0028146538525482337,-0.02245216712221788 +/- 0.0034496646253111755,-0.0005466614603670372 +/- 0.003197108862234869,0.010542756735650128 +/- 0.002469564748276741,-0.017766497461928932 +/- 0.005288704226760287
