,hrv_entropy,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_n_above_mean,hrv_rms,hrv_std,hrv_sum,hrv_skewness,hrv_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_peaks,hrv_n_below_mean,hrv_kurtosis,hrv_pct_95,hrv_energy,hrv_min,hrv_perm_entropy,hrv_ptp,hrv_iqr,hrv_pct_5
0,0.0008739076154806625 +/- 0.0009012237964089752,0.04182272159800249 +/- 0.006136573428031401,-0.025093632958801494 +/- 0.002859323077203814,0.06982937994173949 +/- 0.005418860028517026,-0.002621722846441965 +/- 0.0012491328356058025,0.002996254681647925 +/- 0.0027402542876661415,-0.001081980857261766 +/- 0.0018997440217250704,-0.006450270495214327 +/- 0.0008973723950415134,-0.0050353724511028155 +/- 0.002962834375585129,0.007615480649188511 +/- 0.0013682298978588262,0.0 +/- 0.0,-0.02417811069496466 +/- 0.0022598708251994025,-0.0019558884727424175 +/- 0.001085974893940914,-0.005201831044527682 +/- 0.0015709185258574083,0.001872659176029945 +/- 0.0028301020617426944,0.06862255513940906 +/- 0.005304684371900602,0.09275905118601745 +/- 0.002125608454285827,0.007948397836038268 +/- 0.006541446802395928,-0.0004993757802746579 +/- 0.003045555466255851,-0.011610486891385774 +/- 0.0025138141174430194,0.029379941739492276 +/- 0.004705216487757811,0.08089887640449438 +/- 0.006700346088249264
