,hrv_svd_entropy,hrv_pct_95,hrv_mean,hrv_ptp,hrv_rms,hrv_kurtosis,hrv_min,hrv_iqr,hrv_skewness,hrv_n_below_mean,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_entropy,hrv_perm_entropy,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_max,hrv_pct_5,hrv_std,hrv_lineintegral
0,0.009508329947175936 +/- 0.007404292875997147,-0.009752133279154824 +/- 0.0024783341214103054,-0.00438845997561968 +/- 0.001550490372071433,-0.003088175538399035 +/- 0.002792822475000351,-0.006338886631450646 +/- 0.001657543929652275,-0.0021535960991466985 +/- 0.0016258633907958167,-0.040674522551808215 +/- 0.003586156499589268,0.005444941080861432 +/- 0.003371388624574,0.003047541649735869 +/- 0.0024932789852324154,-0.0030475416497358853 +/- 0.0018464961832591307,0.0020723283218203993 +/- 0.0023724763229573346,0.0 +/- 0.0,-0.0015034538805363707 +/- 0.0018889295894627355,-0.007557903291344997 +/- 0.0017730535740976222,-0.00934579439252337 +/- 0.001761843428580142,-0.006095083299471777 +/- 0.001835284809530467,-0.0018285249898415345 +/- 0.0016580419149210246,-0.005770012190166607 +/- 0.0027063512076955145,-0.015644047135310857 +/- 0.004188445373443387,-0.01645672490857375 +/- 0.0034634282547517346,-0.007557903291344997 +/- 0.0020005743397141142,-0.025599349857781416 +/- 0.005058878341320086
