,hrv_entropy,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_n_above_mean,hrv_rms,hrv_std,hrv_sum,hrv_skewness,hrv_mean,hrv_n_sign_changes,hrv_iqr_5_95,hrv_peaks,hrv_n_below_mean,hrv_kurtosis,hrv_pct_95,hrv_energy,hrv_min,hrv_perm_entropy,hrv_ptp,hrv_iqr,hrv_pct_5
0,0.05016012810248198 +/- 0.003544812699321526,0.03742994395516413 +/- 0.009448321338125457,0.031385108086469174 +/- 0.0025832291120739138,0.011609287429943937 +/- 0.006746316872038717,0.008646917534027233 +/- 0.0014232497065357302,0.006525220176140922 +/- 0.002819630368765474,0.006325060048038433 +/- 0.001815177589872625,0.005804643714972002 +/- 0.003122754603403742,0.0019215372297838318 +/- 0.0027315808021188253,0.00044035228182547347 +/- 0.0013210568454763937,0.0 +/- 0.0,-0.0009207365892714092 +/- 0.001410241389416211,-0.001681345076060814 +/- 0.0005310848343243125,-0.00228182546036827 +/- 0.0020020015612569947,-0.004203362690152102 +/- 0.0027864705452834144,-0.005604483586869502 +/- 0.005943104422704767,-0.008526821457165722 +/- 0.001754572217839172,-0.011048839071257 +/- 0.0077298099393673676,-0.01261008807045636 +/- 0.0021871558654360033,-0.01381104883907125 +/- 0.004582749076869197,-0.02017614091273018 +/- 0.002475520389710206,-0.037590072057646126 +/- 0.0015343288948548226
