,hrv_svd_entropy,hrv_pct_95,hrv_mean,hrv_ptp,hrv_rms,hrv_kurtosis,hrv_min,hrv_iqr,hrv_skewness,hrv_n_below_mean,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_entropy,hrv_perm_entropy,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_max,hrv_pct_5,hrv_std,hrv_lineintegral
0,-0.024842635333613083 +/- 0.004282786679705619,-0.014183801930339902 +/- 0.002788627398377872,-0.01489718841796055 +/- 0.0015159372109264382,0.008099034830046158 +/- 0.0033204566105242677,-0.0054133445237096066 +/- 0.002216155421990905,-0.00033571128829205097 +/- 0.0017484403404112274,0.0012589173310952662 +/- 0.003095105147223785,-0.000293747377255571 +/- 0.0027069162270868885,-0.011707931179185883 +/- 0.0025898907468249266,-0.006378514477549291 +/- 0.0016446427144159049,-0.003734788082249263 +/- 0.002471599550587853,0.0 +/- 0.0,-0.0020981955518254323 +/- 0.001536131365314587,-0.0060428031892572395 +/- 0.0021659232732797115,0.0015107007973143127 +/- 0.0034050294209149483,-0.005329416701636591 +/- 0.002131915366492739,-0.00012589173310952883 +/- 0.001790733385929672,-0.0028535459504825723 +/- 0.003144774485135562,-0.02064624422996223 +/- 0.003178194918801787,0.0002517834662190688 +/- 0.0028903357713340417,0.003692824171212761 +/- 0.003019069366110783,0.015065044062106603 +/- 0.0062678126907135204
