,hrv_svd_entropy,hrv_pct_95,hrv_mean,hrv_ptp,hrv_rms,hrv_kurtosis,hrv_min,hrv_iqr,hrv_skewness,hrv_n_below_mean,hrv_n_above_mean,hrv_n_sign_changes,hrv_peaks,hrv_entropy,hrv_perm_entropy,hrv_energy,hrv_sum,hrv_iqr_5_95,hrv_max,hrv_pct_5,hrv_std,hrv_lineintegral
0,0.018054443554843903 +/- 0.0035511362744027304,0.008166533226581285 +/- 0.0035993221445939126,0.0064451561248999424 +/- 0.0013687206563073688,0.005124099279423533 +/- 0.002929731699524753,0.004563650920736617 +/- 0.002948271039154832,0.003722978382706188 +/- 0.0015816450172248433,0.0034027221777422124 +/- 0.0024235085456629927,0.0027221777421937874 +/- 0.0014632239297435589,0.0025220176140912987 +/- 0.0016315199257257685,0.0008006405124099447 +/- 0.0019529721245236968,4.003202562051778e-05 +/- 0.002083589059995712,0.0 +/- 0.0,-0.001401120896717356 +/- 0.0014125123109989784,-0.0017213771016813095 +/- 0.0012538398529516014,-0.0023218574859887762 +/- 0.0031865090059459158,-0.0028823058446757256 +/- 0.0020631062813010596,-0.0033226581265011655 +/- 0.0015612489991993703,-0.003963170536429106 +/- 0.0024964710692824397,-0.004803843074459557 +/- 0.003286529343758808,-0.005484387510008004 +/- 0.003378143226547616,-0.006965572457966374 +/- 0.002865577288738723,-0.044675740592473964 +/- 0.005765723582830699
